id,trigger,conditions,script,text,options,notes
gmda_Columbo_hiremeOfferOptionBar,gmda_Columbo_hireme_optionBar,,,,gmda_Columbo_hireme_startBar:Talk to the obviously lost man in the trenchcoat.,
gmda_Columbo_hiremeOfferTextBar,DialogOptionSelected,"$option == gmda_Columbo_hireme_startBar
",$missionId = gmda_hireme,"The man turns as you approach, and pauses his nervous scratching as you sit next to him. He stares at you thoughtfully in silence, and you notice that one of his eyes is pointing in the wrong direction. Suddenly he points at you.

""...You're not Captain Alex Pucey, are you?"" he asks in a creaky voice strangled by excessive smoking.","gmda_hireme_ColumboBanter1:""No?""
gmda_hireme_ColumboBanter2:""Yes.""",
,,,,,,
gmda_Columbo_hiremeBanter1,DialogOptionSelected,"$option == gmda_hireme_ColumboBanter1
",,"The man leans back, looking at you with his good eye.

""No $sirOrMaam, you're not,"" he says, ""And I don't think Captain Pucey is going to show up at all really,"" He taps the bar, smirking, ""Gee, he sure did play me. I really did think they'd show up.""

He sighs, bringing his arms up in admission of defeat, ""Hey, what can you do?"" he smiles.","gmda_hireme_ColumboBanter1A:""Quite a bit actually.""",
gmda_Columbo_hiremeBanter2A,DialogOptionSelected,"$option == gmda_hireme_ColumboBanter2A
",,"The man narrows his eyes, his good eye rapidly travelling over your body. For the briefest moment gone is the nervousness and uncertainty, before his expression softens and he clears his throat.

""No $sirOrMaam you are not Captain Alex Pucey,"" he says smiling politely, before pointing at your head, ""You're too tall! And you're far too classy to look like a depraved thug $sirOrMaam. One that, well not to say too much $sirOrMaam, but I don't think Captain Alex Pucey even exists!""

He sighs, bringing his arms up in admission of defeat, ""Hey, what can you do?"" he smiles.","gmda_hireme_ColumboBanter1A:""Quite a bit actually.""",
gmda_Columbo_hiremeBanter1A,DialogOptionSelected,"$option == gmda_hireme_ColumboBanter1A
",,"""So can I $sirOrMaam,"" he says, waving his hand, ""I'll get some of the boys down at the station to deal with it, you don't have to worry about a thing.""","gmda_hireme_ColumboBanter1B:""What would I need to worry about?""",
gmda_Columbo_hiremeBanter1B,DialogOptionSelected,"$option == gmda_hireme_ColumboBanter1B
",,"""Oh sorry, nothing $sirOrMaam,"" he says, placatingly waving at you, ""I mean, I just wasn't expecting to actually talk to a real space captain $sirOrMaam today. I usually deal with things on the ground so to speak. My wife, she gets real space sick, y'know? Doesn't matter if the grav plates are just right - to her, they're too strong or too weak. And when you hit even the smallest amount of turbulence...""

The man grimaces, head shaking.","gmda_hireme_ColumboBanter1C:""…it's a mess?""",
gmda_Columbo_hiremeBanter1C,DialogOptionSelected,"$option == gmda_hireme_ColumboBanter1C
",,"""Yes $sirOrMaam, an absolute mess.""

He notices your attention flagging, and he lightly smacks himself on the head.

""Oh I'm so sorry $sirOrMaam,"" he says, ""I'll get right to the point. Spacers, they don't like people like me. Boots too stuck on the ground. And bein' in here, these folks are treating me like I'm radioactive or somethin'. But you, you didn't. You look like a classy sort of $guyOrGal who doesn't care about that - when they see an opportunity, they go for it.""","gmda_hireme_ColumboBanter1D:""And?""",
gmda_Columbo_hiremeBanter1D,DialogOptionSelected,"$option == gmda_hireme_ColumboBanter1D
",,"""Well I was just warning you that I didn't need you're help on this case,"" he says, ""This is just a simple case of murder, nothing fancy. But I really could use your help on other cases, $sirOrMaam. I can't go to space, it'll make my wife worry if I can't take her, and if I do?""

He breathes out dramatically.","gmda_hireme_ColumboBanter3:""So what do you need?""",
gmda_Columbo_hiremeBarLookOption,DialogOptionSelected,$option == gmda_hireme_ColumboBanter3,,"""I need someone to go out and bring some ...strange folks to justice,"" says the man, cautiously, before he looks at you and slaps himself on the head again, ""Oh sorry, how rude of me - I'm detective James Gordon of the Grytpype and Moriarty Defense Authority. No joke, I'm a real police officer.""

He reaches into the lefthand side of his trenchcoat, and searches about for a moment, before looking confused and searching the other side of his jacket. He pulls out a bag which he places on the bar (""Sorry, my lunch""), before finally pulling out a glowing GMDA badge and showing you his credentials.

""I used to have a team work for me, but we've had some, ah, differences of opinion, and we had to part way,"" he says, putting the badge away in his pocket, ""But these weirdos, they're still out there, killing people. And they're killing people in the strangest ships, damn strange ships $sirOrMaam. So, I'd like to have someone do that for me and the Grytpype and Moriarty Defense Authority. You interested in doing that? There's also a bit of money in it for you, of course.""","contact_acceptBar:""That sounds good.""
contact_declineBar:""No (Decline).""",
gmda_Columbo_hiremePostAccept,ContactPostAccept,$missionId == gmda_hireme,"ShowPersonVisual
AddPotentialContact
Call $gmda_hireme_ref repSuccess","""That's terrific!"" he says, shaking your hand, ""Thank you very much. I don't have all the specs on me right now, but if you contact me at my office I'll hook you up with something good.""

He gives you his contact details before departing.",,
