id,trigger,conditions,script,text,options,notes
bar_desc_prv_utbo_station,BarPrintDesc,"$faction.id == prv
$market.id == prv_stjarngard_utbo score: 100",ShowImageVisual teahouse,"Decorated with fine wood, intricate textiles, and a real fireplace, the värdshus - inn - you enter offers weary spacers food, lodging, and, of course, drink. A group of boisterous young nobles are playing a cardgame by a table in the back, with most of the serving girls hovering close-by, hoping to catch an eye. In the central parts of the room serious merchant-captains enjoy rich meals with thick cuts of meat, mounds of boiled tubers, and thick gravy, while a few men by the bar slowly sip amber spirits while in quiet conversation. In spite of the youthful energy in the back the overall feeling of the bar is calm and collected, almost muted.",,
bar_desc_prv_kratul,BarPrintDesc,"$faction.id == prv
$market.id == prv_kratul_kratul score: 100",ShowImageVisual space_bar,"You find yourself in a back-street club, assaulted by intense music bordering on noise. A large agrav plate is slowly spinning in the middle of the room, serving as a dance floor, or possibly ceiling, full of sweaty youths in color-shifting clothing dancing the night away in a daze of stimulants. By the bar in the back you find a calmer environment, where dark figures sit around underlit tables, enjoying quiet drinks and quieter conversations. A metered acousto-suppressive device by each table renders the music muted, and conversations private.",,
,,,,,,
# GREETINGS,,,,,,
# prv fleet greeting lines,,,,,,
greetingPRVFriendly,OpenCommLink,"$faction.id == prv
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""Identity confirmed. Still alive, I see.""
OR
""Good to see you, colleague. Killed anyone exciting lately?""
OR
""I’ve got some strange hypertopo reads, how’s your data?""
OR
""The vidlink shows a clean and sharp captain who seems equal measures high-strung and nervous, with every last detail on the bridge in impeccable shape.""

""How can I be of assistance,  $playerSirOrMadam?""
OR
The vidlink shows a wearied captain, somewhat dishelved, lounged back in a well-worn command seat.

""What’s new, $playerLastName?""",,
greetingPRVHostileWeaker,OpenCommLink,"$faction.id == prv
$entity.isHostile
$entity.relativeStrength < 0",$entity.ignorePlayerCommRequests = true 1,"Attention. Your vessel has been scanned and identified as hostile. Further attempts at aggression will be repaid sevenfold.
OR
""You’ve got me at a disadvantage, captain. But I will fight as a lion if I have to.""",,
greetingPRVHostileWeakerDefiant,OpenCommLink,"$faction.id == prv
$entity.isHostile
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding",$entity.ignorePlayerCommRequests = true 1,"The prv $personRank looks proud and resigned. ""So this is where it ends? Very well. I’ve served my house proudly.""
OR
""I will not go quietly into the long night. I will make this bloody and vicious. Choose wisely.""
OR
""Do you believe in luck, $playerFirstName? It always runs out eventually, but you never know for who, or when.""",,
greetingPRVHostileStronger,OpenCommLink,"$faction.id == prv
$entity.isHostile
$entity.relativeStrength >= 0",$entity.ignorePlayerCommRequests = true 1,"Your signals are ignored, quietly swallowed by the static void created by opposing ECM.
OR
Your comms are replied to with a mirrored copy, pointless gibberish.
OR
As soon as you send your comm request your ship is assaulted by EM effectors trying to jam your comm systems. At this distance the effect is annoying, but largely harmless.",,
greetingPRVNeutral,OpenCommLink,"$faction.id == prv
$faction.neutralToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""Well met, $playerSirOrMadam.""
OR
""Hallå där $playerSirOrMadam! Can we be of assistance?""
OR
""ID acknowledged. Is there a problem, $playerSirOrMadam?""
OR
""For your own safety please maintain tactical distance.""
OR
""You are required not to interfere with prv operations in this volume, $playerSirOrMadam. Go about your business.""",,
,,,,,,
,,,,,,
,,,,,,
# Trade panel flavor text,,,,,,
flavorTextMarketPrv,TradePanelFlavorText,"$global.tradePanelMode == MARKET
$faction.id == prv","AddText ""The meticulously orderly port concourse is filled with trader starcraft of every size. In spite of the busy dockworkers and traders there is a muted atmosphere in the port, and men feel more inclined to whisper than to raise their voice."" marketFlavorTextColor
AddText ""A few small gardens have been planted throughout the concourse, with benches and pergolas adding a shade of privacy for those who desire it."" marketFlavorTextColor",,,
flavorTextMarketPrvUnstable,TradePanelFlavorText,"$global.tradePanelMode == MARKET
$faction.id == prv
$stability < 3","AddText ""The meticulously orderly port concourse is largely empty. What few ships and traders there are conduct their business in hushed tones."" marketFlavorTextColor
AddText ""A few small gardens have been planted throughout the concourse, but appear to be very poorly maintained - half overgrown and half shriveled."" marketFlavorTextColor",,,
flavorTextMarketPrvVeryUnstable,TradePanelFlavorText,"$global.tradePanelMode == MARKET
$faction.id == prv
$stability == 0 score: 25","AddText ""The port concourse is largely empty, with shuttles and cargo loaders parked haphazardly. What few ships and traders there are conduct their business in hushed tones."" marketFlavorTextColor
AddText ""A few small gardens had been planted throughout the concourse. Most are dead and dried up, but a water leak has turned one of the larger plots into a foul-smelling swamp."" marketFlavorTextColor",,,
flavorTextMarketPrvSneak,TradePanelFlavorText,"$global.tradePanelMode == MARKET
$faction.id == prv
$player.transponderOn == false","AddText ""Landing at the private dock of a petty noble, you find yourself personally greeted by the man as you disembark. Your lack of proper docking clearance doesn't bother him - he seems to consider the whole thing a thrilling caper."" marketFlavorTextColor
AddText ""You’re guided through the man’s small estate and leave through the servants’ entrance, at the ransom of a promise to tell the man a story about your adventures once you return."" marketFlavorTextColor",,,
,,,,,,
greetingDefaultTOffNormalPrv,OpenCommLink,"!$player.transponderOn
$faction.id == prv
$entity.relativeStrength >= 0",,"$PersonRank $personName looks exasperated. ""Turn on your transponder if you want to talk.""","turnOnTransponder:Turn your transponder on
cutCommLink:Cut the comm link",
greetingDefaultTOffWeakerPrv,OpenCommLink,"!$player.transponderOn
$faction.id == prv
$entity.relativeStrength < 0",,"$PersonRank $personName looks concerned. ""If you want to talk, identify yourself first.""","turnOnTransponder:Turn your transponder on
cutCommLink:Cut the comm link",
