name,id,tier,rarity,base value,range,damage/second,damage/shot,emp,impact,turn rate,OPs,ammo,ammo/sec,reload size,type,energy/shot,energy/second,chargeup,chargedown,burst size,burst delay,min spread,max spread,spread/shot,spread decay/sec,beam speed,proj speed,launch speed,flight time,proj hitpoints,autofireAccBonus,extraArcForAI,hints,tags,groupTag,tech/manufacturer,for weapon tooltip>>,primaryRoleStr,speedStr,trackingStr,turnRateStr,accuracyStr,customPrimary,customPrimaryHL,customAncillary,customAncillaryHL,noDPSInTooltip,number
CORE SMALL,Core_bright_small7s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,no_dealer,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAWN SCRIPT 1,Ex7s_spawneffect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,no_dealer,,,,,,,,,,,,,,
SPAWN SCRIPT 2,Ex7s_spawneffect_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,no_dealer,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEMPESTAS DEATH,Ex7s_deathblow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,no_dealer,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slag Bullet Rests,Slagga_flarer7s,,,,400,,50,100,,,,,0,,FRAGMENTATION,0,0,0,0.1,10,0.1,60,60,0,0,,150,150,0.5,25,,,SYSTEM,no_dealer,,,,,,,,,,,,,,
Pulse Bolt,Plasma_accelerator7s_projectile,4,,2500,800,,1000,600,,50,99,,,,ENERGY,0,,0,0.2,,,5,5,1,10,,2500,,,500,,,SYSTEM,no_dealer,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#BUILT-IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAIT,Ex7s_dummy_clonegun,,,,1000,,10000,,40,20,22,,,,ENERGY,0,,8,2,2,0.5,1,4,1,2,,800,,,300,,,"USE_VS_FRIGATES, DO_NOT_CONSERVE, PD_ALSO, SYSTEM",restricted,,,,BAIT,,,,,,,,,,
Breakpoint Pulser,Ex7s_soulcrier,4,,250000,600,,600,,0,0,28,,,,ENERGY,0,,0,4,,,,,,,,1000,,,,,,SYSTEM,restricted,,Cryptic,,Slay,,,,,"If %s hullmod is installed, increases fire rate up to %s, at %s of hardflux level.

If owner ship is at %s or higher hardflux level, hits on hull or armor have a %s chance to arc to weapons and engines, dealing EMP damage equal to %s the weapon damage.",Breakpoint Frame | 800% | 75% | 75% | 80% | 125%,,,,
Breakpoint Faker,Ex7s_soulcrier_fake,4,,250000,800,,50,200,0,0,28,,,,ENERGY,0,,0,2,,,,,,,,1000,,,,,,SYSTEM,restricted,,,,Slay,,,,,"Increases fire rate up to %s, at %s of hardflux level.",800% | 75%,"%s to fire, based on max hitpoints and hardflux level.",Drains hull integrity,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
