id,trigger,conditions,script,text,options,notes
LLIdefaultNPC0MainPre,DialogOptionSelected,$option == NPC0MainPreOptions,FireAll PopulateOptions,"""That's right, I've got a big plan brewing.""

""As I'm sure you know, the Domain's Fourteenth Battlegroup arrived in the Sector to later found the Hegemony, in spite of the Gate network's collapse. If we were to reverse that, to travel in the opposite direction from the Fourteenth, could we reach the Domain's heart once more?""

""I've decided to call this plan to return to the Domain 'Project Pilgrimage': we're currently still in the early preparation stage, but you are one of the most promising captains I've met yet. So tell me; what do you think?""",,
LLITradeOptions,PopulateOptions,"$id == NPC_0
$LLIunlocktrade",,,"LLITradeOptions_text:""Let's talk business.""",
LLITradeOptions_text,DialogOptionSelected,"$id == NPC_0
$option == LLITradeOptions_text","FireAll LLITradeOptions
AddTextSmall ""You have the following options available"" highlight","""The Loulan Navy retired an entire production lot of brand new Wave(M)-class destroyers: if you want, I can sell you some.""

""The Loulan Navy recently downsized in order to cut costs, forcing many veterans to become mercenaries: I can act as a broker for you to hire some.""

""I have a customer who ended up being ambushed by pirates and fired out of a Hellbore; since there's nobody left to pay for their purchase of metals and transplutonics, I can offer you a bulk deal.""

""This last one is more personal. My daughter has been missing for a long time, but I've recently heard rumors that she's in some Tri-Tachyon fleet: kidnapped, no doubt. I would greatly appreciate if you could help me bring her home.""",,
LLITradeOptions_waveM,LLITradeOptions,"$id == NPC_0
",,,"LLITradeOptions_waveM_buy:Purchase a Wave(M) for 40,000 credits",
LLITradeOptions_waveM1,DialogOptionSelected,$option == LLITradeOptions_waveM_buy,"FireAll LLITradeOptions_waveM2
","""The Loulan Navy retired an entire production lot of brand new Wave(M)-class destroyers: if you want, I can sell you some.""

""A pristine Wave(M), weapons included, will run you @[40,000] credits.""",,
LLITradeOptions_waveM2,LLITradeOptions_waveM2,$id == NPC_0,"

",,LLITradeOptions_waveM2b:Confirm purchase,
LLITradeOptions_waveM2a,LLITradeOptions_waveM2,$id == NPC_0,,,LLITradeOptions_text:Cancel and return,
LLITradeOptions_waveM2b,DialogOptionSelected,"$id == NPC_0
$option ==LLITradeOptions_waveM2b",LLICMD_BuyWaveM,,LLITradeOptions_text:Continue,
LLITradeOptionsLeave,LLITradeOptions,$id == NPC_0,,,cutCommLink:Cut the comm link,
#END LLINPC0,,,,,,
,,,,,,
