name,id,tier,rarity,base value,range,damage/second,damage/shot,emp,impact,turn rate,OPs,ammo,ammo/sec,reload size,type,energy/shot,energy/second,chargeup,chargedown,burst size,burst delay,min spread,max spread,spread/shot,spread decay/sec,beam speed,proj speed,launch speed,flight time,proj hitpoints,autofireAccBonus,extraArcForAI,hints,tags,groupTag,tech/manufacturer,for weapon tooltip>>,primaryRoleStr,speedStr,trackingStr,turnRateStr,accuracyStr,customPrimary,customPrimaryHL,customAncillary,customAncillaryHL,noDPSInTooltip,number
Pellet Cannon,al_pelletcannon,3,0.3,6000,1200,,1800,0,100,4,25,,,,KINETIC,2800,,1,4,,,,,,,,1200,,,300,,,,"kinetic20, LR, loa_pelletcannon_bp",,Exodus Initiative,,Anti Shield,,,,,"Damage is spread across 9 linear submunitions, each dealing less damage than the one before it.",,,,,
Pellet Gun,al_pelletgun_f,3,,0,1200,,700,0,75,250,0,,,,KINETIC,25,,0.5,3.5,,,,,,,,1000,,,300,,,SYSTEM,,,,,Anti Shield,,,,,"Damage is spread across 7 linear submunitions, each dealing less damage than the one before it.",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Type - 1 Railgun,loa_nicke_gun,5,,0,1250,,500,400,50,0,0,,,,OTHER,750,,0.5,4.5,,,,,,,,1000,,,300,,,SYSTEM,,,Colonial Initiative,,Fire Support,,,,,Damage is set to either Kinetic or High Explosive by the ship's onboard subsystem.,,,,,
#Type - 3 Railgun,loa_type3,5,,0,1500,,1500,1000,250,0,0,,,,KINETIC,2500,,1,5,,,,,,,,1500,,,300,,,SYSTEM,,,Colonial Initiative,,Fire Support,,,,,Damage is set to either Kinetic or High Explosive by the ship's onboard subsystem.,,,,,
Custom Heavy Railgun,loa_nicke_gun_r,5,,0,1250,,500,0,50,0,0,,,,OTHER,750,,0.5,4.5,,,,,,,,1000,,,300,,,SYSTEM,,,Colonial Initiative,,Fire Support,,,,,Damage is set to either Kinetic or High Explosive by the ship's onboard subsystem.,,,,,
High Explosive,loa_nicke_gun_he,5,,0,1250,,500,0,50,0,0,,,,HIGH_EXPLOSIVE,750,,0.5,4.5,,,,,,,,1000,,,300,,,SYSTEM,,,,,,,,,,,,,,,
Kinetic,loa_nicke_gun_ke,5,,0,1250,,500,0,50,0,0,,,,KINETIC,750,,0.5,4.5,,,,,,,,1000,,,300,,,SYSTEM,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rupture Cannon,loa_hypercannon,5,1,1000,700,,50,,20,20,6,4,3.7,6,ENERGY,55,,0,0.175,,,2,8,2,2,,700,,,300,,,DO_NOT_CONSERVE,"energy9, LR, loa_rupturecannon_bp",,Salvation Initiative,,Multi Purpose,,,,,A hit to armor or hull will generate a secondary explosion for %s damage. Limited to %s damage / second without %s.,33% | 123 | Expanded Magazines,,,,
Rift Projector,loa_hyperbeam,5,1,5000,600,750,,0,10,7,9,20,,,ENERGY,,700,1,0.5,2,9,0,0,0,0,25000,,,,,,,"STRIKE,USE_VS_FRIGATES","beam11, strike9, loa_hyperbeam_bp",,Salvation Initiative,,Anti Armor,,,,,"Sustained contact to armor or hull during the main firing phase will sporadically generate hyperspace rifts that explode, dealing secondary damage.",,,,,
Electrostatic Autocannon,loa_zapflak,5,1,2500,500,,75,250,10,60,12,10,2.6,10,ENERGY,75,,0,0.15,,,0,10,2,10,,700,,,30,,,"PD, DO_NOT_CONSERVE","pd15, SR, loa_zapflak_bp",,Salvation Initiative,,Point Defense,,,,,Projectiles will zap the first valid target to come into range.,,,,,
Warpshot Repeater,loa_warpshot,5,1,300,300,,6,,1,75,2,,,,ENERGY,3,,0,0.05,5,0.05,0,5,0.2,2,,3000,,,300,,,PD,"energy9, SR, loa_warpshot_bp",,Salvation Initiative,,Point Defense,,,,,,,,,,
Heavy Rift Array,loa_riftcannon,5,1,5000,800,1125.25,,0,20,5,0,,,,ENERGY,,1250,1,1,2,8,0,0,0,0,25000,,,,,,,"STRIKE,USE_VS_FRIGATES,SYSTEM",,,Salvation Initiative,,Anti Armor,,,,,"Sustained contact to armor or hull during the main firing phase will sporadically generate hyperspace rifts that explode, dealing secondary damage.",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light Plasma Driver,al_lightplasmadriver,0,,500,500,500,,0,20,30,5,,,,ENERGY,,500,0,0.1,0.3,1.5,0,0,0,0,25000,,,,,,,"PD,ANTI_FTR","pd5, beam7, SR, loa_arkmidw_bp, persean, independent, pirates",,Exodus Initiative,,Point Defense,,,,,,,,,,
Plasma Driver,al_plasmadriver,0,,2000,700,650,,0,20,10,11,,,,ENERGY,,650,0,0.1,0.3,0.25,0,0,0,0,25000,,,,,,,,"energy14, beam11,  loa_arkmidw_bp, persean, independent",,Exodus Initiative,,Anti Armor,,,,,,,,,,
Heavy Plasma Driver,al_heavyplasmadriver,1,,8000,1000,1000,,0,20,8,21,,,,ENERGY,,1100,0,0.1,0.3,0.25,0,0,0,0,25000,,,,,,,,"energy 15, beam12,  loa_arkmidw_bp",,Exodus Initiative,,Anti Armor,,,,,,,,,,
Ultralight Plasma Driver,al_plasmadriver_f_left,0,,0,450,100,,0,20,60,0,,,,ENERGY,,65,0,0.1,0.3,0.15,0,0,0,0,10000,,,,,,,"PD,ANTI_FTR,SYSTEM",,,,,Anti Armor,,,,,,,,,,
Ultralight Plasma Driver,al_plasmadriver_f_right,0,,0,450,100,,0,20,60,0,,,,ENERGY,,65,0,0.1,0.3,0.15,0,0,0,0,10000,,,,,,,"PD,ANTI_FTR,SYSTEM",,,,,Anti Armor,,,,,,,,,,
Plasma Buster,al_plasmabuster,0,,150,400,1200,,0,20,20,2,2,,,ENERGY,,800,0.25,0.5,1,5,0,0,0,0,10000,,,,,,,"STRIKE,USE_VS_FRIGATES","beam8, strike8,  loa_arkmidw_bp, persean, independent, pirates",,Exodus Initiative,,Strike,,,,,,,,,,
Integrated Plasma Buster,al_plasmabuster_f,0,,0,400,1200,,0,20,20,0,1,,,ENERGY,,0,0.25,0.5,1,10,0,0,0,0,10000,,,,,,,"STRIKE,USE_VS_FRIGATES,SYSTEM",,,,,Anti Armor,,,,,,,,,,
Rangefinder,loa_rangefinder,0,,0,400,0,,0,0,1000,0,10,,,ENERGY,,0,0,0,10,0.15,0,0,0,0,,10000,,,,,,"STRIKE,USE_VS_FRIGATES,SYSTEM",,,,,Anti Armor,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lighthouse,loa_flashlight,0,,75,450,100,,0,0,30,1,3,0.33,,ENERGY,,100,0,0,1,0.5,0,0,0,0,25000,,,,,,,"PD,FIRE_WHEN_INEFFICIENT","pd0, beam0, energy0 SR, loa_arkmidw_bp, persean, independent, pirates",,Exodus Initiative,,Point Defense,,,,,This weapon's beam will become notably inaccurate after the first shot.,,,,,
Lighthouse,loa_flashlight_f,0,,0,350,100,,0,0,100,1,3,0.3,,ENERGY,,,0,0,1,0.5,0,0,0,0,25000,,,,,,,"PD,FIRE_WHEN_INEFFICIENT,SYSTEM",,,Exodus Initiative,,Point Defense,,,,,This weapon's beam will become notably inaccurate after the first shot.,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electron Rifle,loa_er,1,1,300,600,,700,,50,30,6,,,,FRAGMENTATION,375,,0,3,,,2,8,2,2,,1000,,,300,,,"PD, PD_ALSO","energy9, pd7, loa_arkmidw_bp",,Exodus Initiative,,Multi Purpose,,,,,This weapon will target missiles if no other targets are available.,,,,,
Electron Repeater,loa_er_f,1,1,0,350,,20,,50,30,6,,,,FRAGMENTATION,0,,0,0.25,,,2,8,2,2,,1000,,,300,,,SYSTEM,,,Exodus Initiative,,Multi Purpose,,,,,This weapon will target missiles if no other targets are available.,,,,,
Miniaturized Electron Rifle,loa_fer,,,0,400,,750,,50,9999,6,,,,FRAGMENTATION,0,,0,3,,,,,,,,1000,,,300,,,SYSTEM,,,Exodus Initiative,,Assault,,,,,,,,,,
Heavy Electron Rifle,loa_her,1,1,1200,700,,1000,,75,20,10,,,,FRAGMENTATION,600,,0,2,,,2,8,2,2,,1000,,,300,,,"PD, PD_ALSO","energy14, pd13, loa_arkmidw_bp",,Exodus Initiative,,Multi Purpose,,,,,This weapon will target missiles if no other targets are available.,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shield Pike,loa_ionpike,2,,600,500,,35,30,0,15,5,,,,ENERGY,30,,0,3,20,0.05,0,0,0,0,,600,,,10000,,,FIRE_WHEN_INEFFICIENT,"energy9, loa_arkmidw_bp",,Exodus Initiative,,Suppression,,,,,"Hits on hull or armor frequently arc to weapons and engines, dealing extra EMP and energy damage. Hits on shields have a chance to generate a shield-penetrating arc based on the target's hard flux level.",,,,,4352
Shield Lance,loa_heavyionpike,2,,2400,700,,60,40,0,10,11,,,,ENERGY,70,,0,4,25,0.05,0,0,0,0,,700,,,10000,,,FIRE_WHEN_INEFFICIENT,"energy14, loa_arkmidw_bp",,Exodus Initiative,,Suppression,,,,,"Hits on hull or armor frequently arc to weapons and engines, dealing extra EMP and energy damage. Hits on shields have a chance to generate a shield-penetrating arc based on the target's hard flux level.",,,,,4352
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monogram Railgun,al_monorail,0,,400,1000,,50,,5,15,5,,,,FRAGMENTATION,15,,0,2,15,0.1,0,5,0.1,1,,1000,,,300,,,,"energy6, he3, kinetic5, LR, loa_arkmidw_bp, persean, independent, pirates",,Exodus Initiative,,Suppression,,,,,,,,,,
Monogram Shredder,al_heavymonorail2,1,,3500,1000,,80,,5,5,20,100,12.5,100,FRAGMENTATION,40,,0,0.05,,,0,3,0.1,1,,1200,,,300,,,DO_NOT_CONSERVE,"energy 15, he 10, kinetic12, LR, loa_mk2bigram_bp",,Exodus Initiative,,Multi Purpose,,,,,,,,,,
Monogram Railgun,al_monodronerail,1,,0,500,,40,,5,7,0,,,,FRAGMENTATION,2,,0,3,30,0.1,0,0,0,0,,750,,,300,,,SYSTEM,,,,,Suppression,,,,,,,,,,
Bigram Railgun,loa_bidronerail,1,,0,500,,70,,5,7,0,,,,FRAGMENTATION,2,,0,3,30,0.1,0,0,0,0,,750,,,300,,,SYSTEM,,,,,Suppression,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bongo CIWS,al_bongo_f,0,,0,500,,15,5,5,80,5,300,10,100,FRAGMENTATION,1.5,,0,0.05,5,0.05,1,20,20,5,,800,,,300,,,"PD,SYSTEM",,,,,Point Defense,,,,,,,,,,
Bongo CIWS,al_bongo,0,0.1,300,400,,15,5,5,80,5,200,10,100,FRAGMENTATION,1.5,,0,0.05,5,0.05,1,20,20,5,,800,,,300,,,PD,"pd7, SR,  loa_arkmidw_bp, persean, independent, pirates",,Exodus Initiative,,Point Defense,,,,,,,,,,
Bass Drum CIWS,al_bass,0,0.1,1200,450,,15,5,5,65,10,400,20,200,FRAGMENTATION,1.75,,0,0.05,5,0.05,1,20,20,5,,800,,,300,,,PD,"pd12, SR,  loa_arkmidw_bp, persean, independent",,Exodus Initiative,,Point Defense,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incendiary Sprayer,al_chemospray,0,0.2,100,700,,750,,15,15,3,3,0.1,,HIGH_EXPLOSIVE,300,,0.5,0.5,,,0,0,0,0,,350,,,300,,,"STRIKE, DO_NOT_CONSERVE","he5, SR,  loa_arkmidw_bp, persean, independent, pirates",,Exodus Initiative,,Anti Armor,,,,,Damage is separated into a multitude of submunitions.,,,,,
Incendiarysprayerpread,al_chemosprayshot_clone,0,,0,2.5,,25,,15,0,0,,,,HIGH_EXPLOSIVE,1,,0,,,,0,0,0,0,,1,,,300,,,SYSTEM,,,,,Anti Armor,,,,,,,,,,
Incendiary Blaster,al_chemoblast,0,0.2,800,800,,1200,,25,10,8,3,0.1,,HIGH_EXPLOSIVE,900,,0.5,1,,,0,0,0,0,,400,,,300,,,"STRIKE, DO_NOT_CONSERVE","he11, SR,  loa_arkmidw_bp, persean, independent, pirates",,Exodus Initiative,,Anti Armor,,,,,Damage is separated into a multitude of submunitions.,,,,,
Incendiaryblasterspread,al_chemoblastshot_clone,0,,0,2,,40,,25,0,0,,,,HIGH_EXPLOSIVE,1,,0,,,,0,0,0,0,,1,,,300,,,SYSTEM,,,,,Anti Armor,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alastairs Webmine,loa_webmine,0,,0,1000,,250,50000,25,30,12,30,,,ENERGY,0,,0,3,1,,0,0,0,0,,50,50,10,500,,,SYSTEM,,,,,,,,,,,,,,,
Atomic Flak Mine,loa_amflak_mine,0,,0,1000,,100,50000,25,30,12,30,,,HIGH_EXPLOSIVE,0,,0,3,1,,0,0,0,0,,50,50,10,350,,,SYSTEM,,,,,,,,,,,,,,,
Atomic Flak,loa_amflak,1,,0,200,,100,,50,15,6,,,,HIGH_EXPLOSIVE,0,,0,0,,,0,0,0,0,,500,,,300,,,SYSTEM,,,,,,,,,,,,,,,
Flak Curtain,loa_flakcurtain,1,,0,200,,100,,50,15,6,,,,HIGH_EXPLOSIVE,0,,0,0,,,0,0,0,0,,750,,,300,,,SYSTEM,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bullpup Autocannon,al_bullpup,1,0.1,600,700,,100,,50,15,5,,,,HIGH_EXPLOSIVE,110,,0,0.75,,,0,10,1,2.5,,800,,,300,,,,"he6, LR, loa_arkmidw_bp, persean, independent, pirates",,Exodus Initiative,,Anti Armor,,,,,Shots explode with a small radius once reaching the end of their range.,,,,,
Bulldog Autocannon,al_bulldog,1,0.1,1750,850,,100,,50,15,10,,,,HIGH_EXPLOSIVE,90,,0,0.375,,,0,10,1,2.5,,900,,,300,,,,"he15, LR,  loa_arkmidw_bp, persean, independent",,Exodus Initiative,,Anti Armor,,,,,Shots explode with a small radius once reaching the end of their range.,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rod MRM,al_rod,0,,175,1500,,160,,15,30,4,48,,,HIGH_EXPLOSIVE,0,,0,5,4,0.3,0,10,10,2,,400,400,4,50,,,"DO_NOT_AIM, CONSERVE_1","missile8, rocket7,  loa_arkmidw_bp, persean, independent, pirates",,Exodus Initiative,,Anti Armor,Fast,Poor,,,,,,,,
Rod MRM,loa_rod_rocket,0,,0,1500,,160,,15,30,4,0,,,HIGH_EXPLOSIVE,0,,0,0,,,0,10,10,2,,400,0,3,50,,,"DO_NOT_AIM, CONSERVE_1, SYSTEM",,,Exodus Initiative,,Anti Armor,Fast,Poor,,,,,,,,
Rod MRM Single,loa_rod_rocket_f,0,,0,1000,,160,,15,30,0,,,,HIGH_EXPLOSIVE,0,,0,10,,,0,10,10,2,,400,400,4,50,,,"DO_NOT_AIM, SYSTEM",,,Exodus Initiative,,Anti Armor,Fast,Poor,,,,,,,,
Rod MRM,al_rod_f,0,,0,1500,,160,,15,30,4,,,,HIGH_EXPLOSIVE,0,,0,20,4,0.3,0,10,10,2,,400,0,3,75,,,"DO_NOT_AIM, SYSTEM",,,,,Anti Armor,Fast,Poor,,,,,,,,
String MRM,al_string,2,0.2,1200,2000,,20,300,10,30,5,,,,FRAGMENTATION,0,,0,25,5,0.1,0,25,25,4,,350,50,15,50,,,"DO_NOT_AIM, HEATSEEKER","utility13, missile0,  loa_arkmidw_bp",,Exodus Initiative,,Anti Engine,Medium,Excellent,,,Missiles will seek out the engines of their target,,,,,
Cone MRM,al_cone,1,,0,1500,,150,,15,20,6,6,0.1,6,KINETIC,0,,0,5,2,0.5,0,0,0,0,,650,650,3,75,,,"DO_NOT_AIM, DO_NOT_CONSERVE, SYSTEM",,,Exodus Initiative,,Anti Shield,Fast,Medium,,,Utilizes an un-powered stage to aim.,,,,,
Cone MRM,loa_cone_f,1,,0,1000,,150,,15,20,0,,,,KINETIC,0,,0,15,1,0.3,0,0,0,0,,650,650,1.75,75,,,SYSTEM,,,Exodus Initiative,,Anti Shield,Fast,Medium,,,Utilizes an un-powered stage to aim.,,,,,
Can MRM,loa_can_launcher,1,,600,1500,,450,,50,20,6,3,0.05,3,KINETIC,0,,0,5,,,0,0,0,0,,650,100,5,500,,,"DO_NOT_AIM, DO_NOT_CONSERVE","missile8, kinetic9,  loa_arkmidw_bp",,Exodus Initiative,,Anti Shield,Fast,Medium,,,Utilizes an un-powered stage to aim.,,,,,
Needle PDM,loa_needle,0,,200,1000,,75,,15,30,4,,,,FRAGMENTATION,0,,0,1.8,,,0,0,0,0,,600,0,2,50,,,"DO_NOT_AIM, PD, PD_ONLY, ANTI_FTR","missile4, loa_arkmidw_bp",,Exodus Initiative,,Point Defense,Fast,Medium,,,,,,,,
Mosaic-class Torpedo,loa_mosaic_torpedo,1,,600,1250,,1000,,40,10,4,2,,,HIGH_EXPLOSIVE,0,,0,15,,,0,10,10,2,,400,150,6,300,,,DO_NOT_AIM,"missile1, strike9,  loa_arkmidw_bp",,Exodus Initiative,,Torpedo,Fast,Good,,,Detonation generates an omnidirectional spray of %s fragments each dealing %s HE damage.,16 | 100,Warhead will detonate a set distance away from its primary target.,,,
Mosaic Fragment,loa_mosaic_fragment,0,,0,250,,100,,10,15,0,,,,HIGH_EXPLOSIVE,0,,0,1,,,0,0,1,2.5,,800,,,300,,,SYSTEM,,,Exodus Initiative,,Anti Armor,,,,,Shots explode with a small radius once reaching the end of their range.,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Rod MRM,loa_rod_cap,0,,175,1500,,160,,15,30,4,16,2,16,HIGH_EXPLOSIVE,0,,0,10,16,0.1,0,10,10,2,,400,400,4,50,,,"DO_NOT_AIM, SYSTEM",,,Exodus Initiative,,Anti Armor,Fast,Poor,,,,,,,,
Capital String MRM,loa_string_cap,2,0.2,1200,2000,,20,300,10,30,5,20,3,20,FRAGMENTATION,0,,0,10,20,0.1,0,25,25,4,,350,50,15,50,,,"DO_NOT_AIM, SYSTEM",,,Exodus Initiative,,Anti Engine,Medium,Excellent,,,Missiles will seek out the engines of their target,,,,,
Capital Can MRM,loa_can_launcher_cap,1,,600,1500,,450,,50,20,6,4,0.5,4,KINETIC,0,,0,10,4,0.5,0,0,0,0,,650,100,5,500,,,"DO_NOT_AIM, SYSTEM",,,Exodus Initiative,,Anti Shield,Fast,Medium,,,Utilizes an un-powered stage to aim.,,,,,
Capital Mosaic-class Torpedo,loa_mosaic_torpedo_cap,1,,600,1250,,1000,,40,10,4,4,0.5,4,HIGH_EXPLOSIVE,0,,0,10,4,0.5,0,10,10,2,,400,150,6,300,,,"DO_NOT_AIM, SYSTEM",,,Exodus Initiative,,Torpedo,Fast,Good,,,Detonation generates an omnidirectional spray of %s fragments each dealing %s HE damage.,16 | 100,Warhead will detonate a set distance away from its primary target.,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gigaton Lance,loa_gigaton,1,0.1,600,99999,3752.25,,,5,1,1,,,,ENERGY,,3752.25,0,5,1,60,0,15,1,2.5,10000,,,,300,,,"SYSTEM, STRIKE",,,Exodus Initiative,,Anti Aerospace,,,,,"Produces a spread of kinetic shrapnel worth 11,250 damage.",,,,,
Gigaton Shrapnel,loa_gigaton_shrapnel,1,0.1,0,10000,,750,,10,15,0,,,,KINETIC,0,,0,1,,,0,0,1,2.5,,750,,,300,,,SYSTEM,,,Exodus Initiative,,Anti Armor,,,,,Shots explode with a small radius once reaching the end of their range.,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMP,al_emdroneweapon,3,,0,400,0,,0,0,600,0,,,,ENERGY,,0,0,0,,,0,0,0,0,0,,,,,,,SYSTEM,],,,,,,,,,,,,,,
EMP,al_emdroneweapon2,3,,0,450,0,,0,0,600,0,,,,ENERGY,,0,0,0,,,0,0,0,0,0,,,,,,,SYSTEM,,,,,,,,,,,,,,,
Chaff Launcher,al_chafflauncher,,,0,500,,10,100,,,,,0,,KINETIC,0,0,0,0.1,,,75,75,0,0,,100,100,5,1,,,SYSTEM,,,,,,,,,,,,,,,
Asteroid,loa_asteroid,,,0,100000,,500,,,,,,,,KINETIC,0,0,0,0.1,,,0,0,0,0,,500,500,50,300,,,SYSTEM,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thrusters,loa_massivethrusterweapon,1,0.1,600,1,,250,,0,15,5,,,,ENERGY,100,,0,1,,,0,15,1,2.5,,1500,,,300,,,SYSTEM,,,Exodus Initiative,,Anti Armor,,,,,Shots explode with a small radius once reaching the end of their range.,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Death Arc,loa_deatharc_1,3,,0,50,,1,,0,999,0,,,,ENERGY,0,,0,0.1,,,0,0,0,0,,5000,,,1,,,SYSTEM,,,Exodus Initiative,,Anti Armor,,,,,Shots explode with a small radius once reaching the end of their range.,,,,,
Death Arc,loa_deatharc_2,3,,0,100,,1,,0,999,0,,,,ENERGY,0,,0,0.1,,,0,0,0,0,,5000,,,1,,,SYSTEM,,,Exodus Initiative,,Anti Armor,,,,,Shots explode with a small radius once reaching the end of their range.,,,,,
Death Arc,loa_deatharc_3,3,,0,150,,1,,0,999,0,,,,ENERGY,0,,0,0.1,,,0,0,0,0,,5000,,,1,,,SYSTEM,,,Exodus Initiative,,Anti Armor,,,,,Shots explode with a small radius once reaching the end of their range.,,,,,
Death Arc,loa_deatharc_4,3,,0,200,,1,,0,999,0,,,,ENERGY,0,,0,0.1,,,0,0,0,0,,5000,,,1,,,SYSTEM,,,Exodus Initiative,,Anti Armor,,,,,Shots explode with a small radius once reaching the end of their range.,,,,,
Death Arc,loa_deatharc_5,3,,0,250,,1,,0,999,0,,,,ENERGY,0,,0,0.1,,,0,0,0,0,,5000,,,1,,,SYSTEM,,,Exodus Initiative,,Anti Armor,,,,,Shots explode with a small radius once reaching the end of their range.,,,,,
Death Arc,loa_deatharc_6,3,,0,300,,1,,0,999,0,,,,ENERGY,0,,0,0.1,,,0,0,0,0,,5000,,,1,,,SYSTEM,,,Exodus Initiative,,Anti Armor,,,,,Shots explode with a small radius once reaching the end of their range.,,,,,
Death Arc,loa_deatharc_7,3,,0,350,,1,,0,999,0,,,,ENERGY,0,,0,0.1,,,0,0,0,0,,5000,,,1,,,SYSTEM,,,Exodus Initiative,,Anti Armor,,,,,Shots explode with a small radius once reaching the end of their range.,,,,,
Death Arc,loa_deatharc_8,3,,0,400,,1,,0,999,0,,,,ENERGY,0,,0,0.1,,,0,0,0,0,,5000,,,1,,,SYSTEM,,,Exodus Initiative,,Anti Armor,,,,,Shots explode with a small radius once reaching the end of their range.,,,,,
Death Arc,loa_deatharc_9,3,,0,450,,1,,0,999,0,,,,ENERGY,0,,0,0.1,,,0,0,0,0,,5000,,,1,,,SYSTEM,,,Exodus Initiative,,Anti Armor,,,,,Shots explode with a small radius once reaching the end of their range.,,,,,
Death Arc,loa_deatharc_10,3,,0,500,,1,,0,999,0,,,,ENERGY,0,,0,0.1,,,0,0,0,0,,5000,,,1,,,SYSTEM,,,Exodus Initiative,,Anti Armor,,,,,Shots explode with a small radius once reaching the end of their range.,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
