id,type,text1,text2,text3,notes
fed_beam2,WEAPON,"You'll put your eye out, kid.",Goodbye,,
fed_artbeam,WEAPON,"A ship-sized beam built into the core of the Osprey-class cruiser. Capable of obliterating unshielded targets and initiating EMP cascades through shields. A lengthy shutdown delay ensures local p-space does not catastrophically rupture from sustained usage.

Built around a vast array of crystalline mediums, the fusion of these independent nodes produces incomprehensibly energetic anomalies on downrange targets. Seemingly scaling with mass displacement, the powerful flow of virtual particles blasts through all but the hardiest of armor and hull. The fervent cascade of energy through the crystals is so great that field dampers are required to stop energy rifts from appearing inside the array mechanisms. ",Close Support,,
fed_siegebeam,WEAPON,"A modified version of the Artillery Beam, the Siege Beam trades destructive potential for more EMP cascade effects. It allows the mounting ship to pressure enemies from respectable distances without stressing flux reserves.",Close Support,,
fed_beam_halberd,WEAPON,"A rare and powerful strike beam, the bulky accelerator assembly of the Halberd beam allows it to spall through strained shields. Incredibly effective despite its limited range and taxing power draw.

Somewhat under-engineered, the Halberd compresses a wide emission stream into a narrow lance using strange hypercooled field emitters in its prongs. As the base emitter fires longer, virtual particle pressure increases at the chokepoint, somehow self-annihilating and reforming into a more powerful directed energy stream. This configuration requires hypercooling mechanisms that push the edge of cryogenic applications and create a huge maintenance overhead, but produce an uncannily powerful beam.

Undoubtedly AI-developed, this highly unusual weapon represents the last iterations of Star Federation pre-Collapse technology. Only surpassed by the Glaive (which is a different weapon mechanism entirely), it is nearly just as rare.",Strike,,
fed_beam_glaive,WEAPON,"Capable of obliterating entire ships with a single burst, the Glaive is a formidable beam cannon known for its devastating power. A low base range is offset its ability to pierce the shields of flux-stressed shields and obliterate fighters.

An extremely advanced weapon, the Glaive uses a collection of bizarre crystalline virtual particle emitters to saturate the orbit of a micro-singularity inside the weapon. By slowly collapsing the singularity, the explosive discharge of escaping accretion can be focused through its signature front-mounted aperture. It is a feat only possible with double the amount of containment field emitters and a-grav generators found on most Mastery-era frigates.

Star Federation officials are keen to keep this weapon exclusively in the hands of Federation armories, for its mere silhouette serves as an incredible source of recruiting material or morale boost for crews. Even if it is, by most standards, a problematic system to produce, safeguard, and mount on combat ships.",Strike,,
fed_ion2,WEAPON,"A compact ion weapon designed to be portable on a drone frame, at the cost of having a limited amount of charges.",Close Support,,
fed_pd_drone,WEAPON,"A point defense energy charge weapon which fires a timed explosive plasma shell. Highly effective when it hits, but is quite tedious to reload.",Point Defense,,
fed_pd_elite_drone,WEAPON,"A point defense energy charge weapon which fires a timed explosive plasma shell. Highly effective when it hits, but is quite tedious to reload.

",Point Defense,,
fed_leto,WEAPON,"The Leto is an old missile with outdated tracking protocols and an ineffective warhead. The nonvolatile design allows for autoloader operation during combat, but can't keep up with accelerated racks.",Finisher,,
fed_swarm,WEAPON,"A burst launcher for tenacious, all-purpose micromissiles. The missiles only pose a threat to unprotected hull, but repeated strikes can cause fragile components to malfunction. An integrated autoloader ensures the next volley is available within moments.",General,,
fed_singlelaser,WEAPON,"A point defense particle cannon with an ultralight installation profile and flare-ignoring AI targeting system. While the damage is respectable for its size, it is less reliable compared to beams and more expensive options.

The collection of consciousnesses within ENGICore concluded Federation technological advances would be unable to produce small beam weapons with cost-effective stopping power. Their solution yielded a miniaturized device firing a pulse of poorly understood particles, seemingly existing between hyperspace and realspace for an incredibly short period. The packet unphases when it comes into proximity of a significant source of matter or destabilizes by itself after a short while. The products of rephasing produce volatile exotic byproducts which can cut through thin hull plating with heat levels equalling those found in a fusion reaction. The finalized designs were placed in smooth white casemates, appearing as if they were encased by stone. 

The Pitch has overall poor performance, but tactical officers are reassured by its regulated firing mechanism. This makes the Pitch the only defense solution which can sustain indefinite fire, but only after certain modifications are installed.",Point Defense,,
fed_enginebattery,SHIP_SYSTEM,"Several antimatter injectors built into the drive system can build up an explosive jet of thrust. Cooler plasma must be flushed from the system before the flood, briefly stopping the ship and providing increased maneuverability.",Movement,Provides a burst of speed after a brief braking period that boosts maneuverability. ,
fed_assaultjets,SHIP_SYSTEM,"The Rebellion-class dreadnaught is modernized with numerous thrusters built into the ship's rear, giving a period of mobility uncharacteristic for well-armed and armored capital ships. Requires a short charge period, but stores numerous charges.",Movement,"Boosts speed and agility for an extended period, stores twice.",
fed_cloak,SHIP_SYSTEM,A Federation reverse-engineered phase shunt that only partially intersects the ship in p-space. Somewhat less efficient and time-distorting that Domain pattern coils.,Special,Moves the ship into an alternate dimension where time passes more quickly. Ship can not be hit by any weapons; builds up hard flux while active.,
fed_tempcloak,SHIP_SYSTEM,"The Kestrel's modernization from the days of the Core war brought numerous technological gimmicks, though none were as unique as the p-space ""boomerang"" system which ENGICore vaguely explained as ""tossing"" the ship through the alternate timespace with a capacitor discharge and using flux to generate a negative gradient back into realspace. The generous technical specifications of the Kestrel's hull allowed for installation of discrete p-coils to facilitate the jump.",Special,Temporarily jaunts the ship into an alternate dimension where time passes more quickly. Ship can not be hit by any weapons; vents some flux while re-surfacing into normal space.,
fed_ bomb_teleporter,SHIP_SYSTEM,A teleporting system allows the Union battlecarrier to project a powerful explosive bomb in a large radius around it. ,Mine Layer,Teleports a single bomb close to the cursor.,
fed_evasion,SHIP_SYSTEM,"Weapons fire rate is reduced as power is drawn into shield and engine subsystems. The surge of power is disruptive, and requires a lengthy cooldown and purging sequence before it can be triggered again.",Movement,"Reduce fire rate, but gain a sharp decreasing boost to engine power and shield efficiency.",
fed_evasionlight,SHIP_SYSTEM,"A backup battery, which feeds off the ship's reactor core, is used to supercharge emissions for a powerful burst of speed and maneuverability. ",Movement,Grants manuverability and speed that falls off quickly.,
fed_drone_pd_slow_2x,SHIP_SYSTEM,Deploys two drones with heavy charge-fire guns to intercept enemy fighters and missiles.,Drones (Defense),Deploys two drones capable of targeting fighters.,
fed_drone_pd_2x,SHIP_SYSTEM,Deploys two drones with charge-fire guns to intercept missiles.,Drones (Anti-Missile),Deploys two drones that target missiles.,
fed_drone_pd_4x,SHIP_SYSTEM,Deploys four charge-fire drones designed to intercept missiles.,Drones (Anti-Missile),Deploys 4 drones that target missiles.,
fed_drone_pd_boss,SHIP_SYSTEM,Deploys 8 charge-fire drones to intercept a multitude of missiles.,Drones (Anti-Missile),Deploys 8 drones that target missiles.,
fed_weapon_charger,SHIP_SYSTEM,"Supercharges the fire rate and reduces the flux cost of all ballistic and energy weapons, but will significantly reduce performance as the effect ends.",Offensive,"Reduces flux costs and increases weapon firerate, but will induce a significant firerate penalty as the system wears off.",
fed_flarelauncher,SHIP_SYSTEM,"Fires a spread of low-tech flares. Has a low chance of distracting tracking missiles, but can also block dumb rockets and torpedoes.",Defensive,Fires flares which occasionally distract missiles.,
fed_flarelauncher_active,SHIP_SYSTEM,Fires several high-tech flares which seek out the nearest missile. Generates flux.,Defensive,Fires flares which actively intercept missiles.,
fed_kdrone,SHIP,"Large and somewhat durable, the Omindrone's oversized pulse weapon is a credible threat lighter vessels. Losses are easily absorbed by specialized autofactories in the hull.

Controversial in nature due to their autonomus capacity, the crude combat intelligence of the Omnidrone has been tethered to the fielding ship's datastream. While this avoids the scrutiny of AI regulators, the Delta-class AI removal has severely restricted the range. Despite this mitigation, Omnidrones continue to be mounted on Federation hulls to help obliterate stray frigates and finish off crippled cruisers.",,,
fed_talos,SHIP,"The Brane-class is a chip-hacked variant of a hunter-killer drone, altered by the inclusion of a habitation module replacing its theoretical robotic inhabitant. The unusually sparse weapons array is substantiated by a feed-acceleration mechanism and stronger shield generator, both made possible by a lack of human-traversible comparments.  A minor point defense array supplements its staying power, much to the irritation of its cramped crew.

In the early days of their settling of the Persean arm, the Star Federation employed heavy use of fully automated Brane droneships to discourage upstarting piracy. Such AI vessels were patient and tenacious hunters, capable of waiting nearly for weeks in anticipation of a target. Originally deployed by hyperspace-capable drone tenders, the drones have since been retrofitted with all of the necessary equipment for crew and hyperspace space travel. Some patrol commanders even let the crew board a more hospitable vessel during extended periods of downtime.",,,
fed_byte,SHIP,"The Byte is a chip-hacked autodrone with a habitation and command module instead of an AI core housing. Such a tiny ship achieves awesome firepower because it dedicates less volume to human life support and facilities.  This also means it is equally as fragile, lacking many non-critical systems that could potentially absorb a stray shot.

In the early days of their settling of the Persean arm, the Star Federation employed heavy use of fully automated Byte droneships to discourage budding piracy. Such AI vessels were patient and tenacious hunters, capable of waiting nearly for weeks in anticipation of a target. Originally deployed by hyperspace-capable drone tenders, the drones have since been retrofitted with all of the necessary equipment for crew and hyperspace space travel. Uncomfortable, at best.",,,
fed_tern,SHIP,"A large and well-armed line-frigate with a comfortable interior to distract its crew from a lack of modular point-defense mounts. Whether a Bell is outfitted for fleet support or frigate hunting, its limited weapon count demands specialization that befits its intended role. Some private buyers find its lack of flexibility disturbing, but the Star Federation is infamous for issuing these ships to just about every fleet.

The Bell is an iconic ship that holds a special place in the history of the Federation. As one of the first vessels to be designed by the Federation naval architects, it served as a testbed for early experiments in technology that deviated from Domain standards. Over the years, it underwent several modernization efforts, each adding progressively more advanced features while still retaining its iconic two-nacelle design. Although it was originally slated for a final, ultra-high-tech upgrade, the Federation High Command eventually redirected the refit funding to focus on the production of ever-larger capital ships.

Contrary to spacer jokes old, this generation of the Bell has very adequate fuel tanks; only the most careless of commanding officers should find themselves begging passing starfarers for fuel.",,,
fed_lightdestroyer,SHIP,"The Invader is an adrenaline-inducing assignment for junior officers with excellent speed and appreciable weapon hardpoints. More wary captains and keen opponents will observe the lack of point defense and thin hull plating, not to mention uncountable situations unsolvable by its doctrine of outright aggression. 

In spite of the critics, the statistical kill count on ""piratical"" craft far exceeds that of other Federation destroyers. Its modest success means the Invader has remained roughly similar over the epochs; it is little more than a weapon hardpoints welded to a high-spec reactor, plasma-compressor engines surrounded by a curving thermal disspator shell, and a somewhat servicable habitation spar on the front of it all. 

Being the most predominant of the Star Federation's deep-space hunter craft, the Invader's reputation is tarnished by numerous incidents regarding the behavior of its captaincy. Perhaps given an intoxicating sense of independence as they left Federation space to pursue criminals, or even driven to desparation for supplies, these rogue officers purportedly acted no better than the pirates they pursued. Rumor has it these bad apples were planted by precautionary Domain planners seeking to slow the Federation's growth, but there are very few theories one cannot find on the TriNet. ",,,
fed_cormorant,SHIP,"An overgunned ship with a truly fearsome strike and support potential, the Daptrius is known for its high-energy superchargers and numerous missile hardpoints. Ballistic-preferring tacticians and commanders in the Federation are weary of it more than most high-tech Federation designs; a short-range energy destroyer without extraordinary mobility makes for an easy target. Conversely, more audacious captain can appreciate the Datptrius's unlockable potential through the use of safety overrides. 

Even discounting its odd combat profile, the Daptrius meshes well with the slower pace of Federation fleet action. Many in administration roles believe it to excellent introduction to energy systems for new enlistees, eventually increasing the amount of experienced ensigns preferred for high-tech capital ships. 

Initially planned as a replacement for the old Brava gun-barge, the ambitious Federation/Tri-Tachyon subsidiary project was 'completed' just tens of cycles before the Collapse. Both entities desired ubiquitous destroyer with low production and maintenance overheads, with the decision made to let the Federation handle general construction and TT provide systems expertise and production capital. When the finished prototype failed to meet TT's high expectations for speed and defense, it was no surprise that Tri-Tachyon's subsidiary refused to provide funding for the full production run. Perhaps attempting to save credibility, or possibly attempting to rebuff the megacorporation for its rejection, the Federation decided to allocate funds for double the original hull quota. ",,,
fed_cormorant_old,SHIP,"A stocky vessel designed to pose a threat to cruisers, the Cormorant is bristling with missiles and gun batteries. This older model destroyer follows a practical and simplistic doctrine: Missiles are limited, but so are enemy reinforcements. The later inclusion of a missile microforge mitigates the ship's issues ammunition scarcity, but brought with it  maintenence costs comparable to higher-end destroyers.

With the Cormorant's age comes a ruggedness and simplicity in many areas, including habitation facilities. Its crew sometimes compare it to the grueling interiors of early Old Earth submersible vessels, or at least whatever concerning claims pre-Holovid media is able to make of them. Still, most veterans know only the greenest spacers are disturbed by rest-shifts between warhead racks and propellant silos.",,,
fed_rigger,SHIP,"A modernized variant of an old drone tender, the Centa's fighter complement is backed up by respectable missile capacity. Despite the significant comprimises to structural integrity inflicted by each added launch bay, the barge framework is quite a frontier-friendly design with generous technical specifications that accept lots of ""creativity"". Default configs include generous cargo and comfortable crew quarters, which makes the hull endearing to explorers and scavengers.

Early Federation colonies couldn't always provide maintenance and repair depots for starships, but many operated a Centa-class repair rigger to deploy surface-built repair drones. The Centa variant seen in the Sector today features a standard LPC nanoforge, for the repair drones are not suited for in-combat engagements.



",,,
fed_rigger_firesupport,SHIP,"A straightforward design with an emphasis on guns, the Brava-class is an easy way to bring fire support in small to mid-sized battles. While slightly reminiscent of the prevalent Sunder-class energy destroyer, the shorter range of high-throughput ballistics can entrap an unwary captain in terrible situations. 

Developed shortly after the Bell as a proud ""native"" design, the Brava's firepower advantage was crucial in the fight against thickly-armored attack drones. Though unpopular with crews until the habitation module was extended and updated, the Brava remained a staple of planetary garrisons throughout Federation space. Some models even featured a drone bay on the backside of the body module, but most were phased out following the development of the Centa-class dedicated carrier.

Little more than a platform made to deliver capital-grade firepower, the Brava-class has found surprising success in the Sector by serving as port guard. Leaving escorting and chasing to smaller skiffs and corvettes, the mere sight of the Brava's large guns is enough to deter all manner of conflicts or violators. These ""berth-sitter"" Bravas largely spend their time as a pseudo honor-guard; a career defined by drifting along civilian traffic corridors, maintaining flawless hull paneling, and helping with inspection details.",,,
fed_stealth,SHIP,"One of the few Star Federation ships to sport phase technology, the Nesasio is terrifyingly overarmed for a phasecraft. While most Domain phasecraft rely on unique capabilities to inflict damage, the Nesasio leverages powerful AM-boosted engines to ensure the totality of its payload is delivered. Lacking the hull and armor to engage enemies head on, this sleek vessel typically preys on unsuspecting or straying targets. A lack of dedicated point defense solutions can leave it surprisingly vulnerable to fightercraft and missile threats.

The Nesasio-class certainly bears little resemblance to most Tri-Tachyon phase designs. At face value, the neutrino emissions are interpreted as an odd ""blue"" color, and only half the various internal actuators resemble known p-space actuators. Various prototype phase rigs--used exlusively by academics for research--often express unique color ""emissions"" too, but usually with impractical levels of coil instability. This is not true of the Nesasio and its relatively standard field grade, a fact that is just as peculiar as the Star Federation intelligence operatives who often serve as the Nesasio's commanding officer.

Few individuals claim to know the origin of this utterly strange vessel, much less how it came to be in the Star Federation's hands. Those who do whisper of dark labs in the interstellar void-shores of the Persean arm and gifts from ""Those Who Wait On The Other Side"". Such messages can also be found in TriVid starship-operas or obscure Holonet conspiracy videos.
",,,
fed_kestral,SHIP,"The signature ""tough little ship"" of the Star Federation, the Kestrel's nose plating is meant to compensate for the ship's lighter weapon array and generally slow speed. This armor module will absorb fire and insulate the hull from ionic damage, but isn't rated to shrug off massive detonations like true starship armor. While the ship may seem weak after the armor detatches from accrued damage, the vessel is normally able to continue the fight. Proficient captains who understand this limited protection realize allies are more important than the strength of an individual ship. Or so reads the manual.

A very early adopter of the ""cruiser school"" doctine popular in the Domain, the Kestrel was the earliest cruiser Federation industries could produce. Lacking Domain-restricted implements and facilities for capital starships, the Kestrel's ""pride-of-the-fleet"" status is reflected by the presence of thoughtful ergonomics and high-quality accomodiations. Later variants becoming the testbed for novel technologies such as missile-micro replication also affirmed its place as the unofficial Federation mascot; Model sales and holo-games featuring the Kestrel remain the biggest incomes for the civilian-facing divisions.

Star Federation legend (or propaganda) tells of a lone Kestrel defeating a defected Rebellion-class battleship. Though highly unlikely given the extreme threat posed by a Rebellion-class, simulations indicate it may have been possible with extreme modifications and immense skill.",,,
fed_raptor,SHIP,"An expensive cruiser defined by self-replenishing missile racks and the smallest known implmentation of the ZOLTAN shield system. A high-power targeting radar and predictive computer array enables the Jager launch missile strikes and ballistic barrages from great ranges, and theoretically using its secondary shield to keep the engines at full power without taking stray fire. A truly impressive display of Star Federation technology wrapped up in one cruiser, were it not for the limited endurance of its subsystems.

Even though it is not the most durable, elegant, or simpliest vessels, the Jager's chief value is all in the long-term economics. With the Federation preferring Jager variants that focus on close-support missiles and ballistics, the amount of credits spent repairing the ship hardware and paying out crew death policies is quite low. The presence of feedstock-accepting munition forges simplifies rearmament as much as it delights logisticans, even if that bandwidth is used to maintain the other complexities about the vessel.

Reflecting this conservative outlook on defense spending, Jager captains tend to have equally cautious personalities that inflame hotter-headed subordinates. Particulary bad derisions in the ship culture are reportedly more reminiscent of the politics found on planetside colonies. Bureaucrats who've dealt with the paperwork generated by ensuing Dereliction of Duty and Mutiny accusations likely find the similaity to said planetside politics ultimately tiresome, but would be unable to dismount the Jager's firm seat on the budget throne with complaints alone.",,,
fed_osprey,SHIP,"The Osprey is almost a literal glass cannon, seemingly more optical assemblies than bulkheads. Even though it has lower range than most artillery cruisers, the long-ranged ""Artillery Beam"" it unleashes will cripple enemies through their shields. Lacking a sufficient engineering budget for the ship system and defense turrets, the Osprey is the only Star Federation cruiser to utilize a simple defensive flak screen.

The trope of the young enlistee generally depicts the fearless, eager, and unwary: they often have nothing to lose. Such a spacer would prefer the glory of ships that use both speed and firepower to seize the day. This would mean they are seldom found on an Osprey, where they would quickly grow tired of its long maintenance shifts and cautious combat disposition. While only partially true, the Osprey certainly attracts crews in search of the slower and safer pace of a ""fleet"" ship. The Star Federation has little trouble filling berths with enlistees who have loved ones beyond their service, but this does mean Osprey losses often have devastating consequences for those at home.

Generally speaking, the Federation is known for an anti-war disposition and non-aggression policy - but an icon of war like the Osprey betrays how thin that facade can be. The extreme refinement of the Osprey suggests a greater level of AI co-development commonly later Star Federation hulls, with the Artillery Beam being an especially curious example. The Persean sector particle physics institutions--while magnitudes worse compared to those found in the time of the Domain--can deduce it involves the formation of anti-tachyons which experience time backwards in our universe. This stream appears to penetrate shields because the anti-tachyons have already formed inside of target, where they will encounter the positive-tachyon stream produced by a secondary beam assembly, annihilating themselves and most of the target in the process.


",,,
fed_flagship,SHIP,"The Union-class battlecarrier is a versatile vessel capable of relief campaigns, scientific surveys, and deep-space expeditions. In combat, the secondary shield, flexible weapon mounts, and respectable fighter complement give it an equally well-rounded presence. The Union played a critical role in the Federation's struggle for independence when the Domain began open conflict, becoming a vital tool for both military operations and relief efforts. Its Federation crews still view their strange-looking ship as a beacon of hope and a symbol of their resilience in the grim darkness of the Persean wastes.

Richly integrated with late Domain shipbuilding practices, the both the Union and Accordant were a massive step forward in shipbuilding expertise. Predating sleeker Accordant-class battlecruiser by just a cycle, the Union-class battlecarrier is distinguished by its round saucer section and wider set engine nacelles.  Knowledge gained in its production would be quickly applied to the still-in-development Rebellion-class battleship, though the ensuing production of said battleships would choke out nanoforge bandwidth from Accordants and Unions alike.

While the Union represents a golden age in the Star Federation's native industrial capacity, its sophistication the result of a co-development with an unscrupulous subsidiary of the ""Ko Combine"" megacorporation. The prototype's promised performance was able attract the attention of watchful Domain agents, though it was more likely valued as evidence of the megacorporation's solicitation of seditious worlds. The day after the prototype's completion, a small Domain taskforce utilized a dirty Ko Combine executive to smuggle off the sole prototype and destroy the covert shipbuilding facility with a hyperdrive overload. The Federation security council nevertheless funded construction of the required orbital constructions, eager to replace aging Resolute-class battleships and play down the Domain's interference.
",,,
fed_flagship_assault,SHIP,"A transitionary mid-to-high-tech battlecruiser, the Accordant's abundance of energy weapons and missiles give it a remarkable capacity for rapid assaults. Though designed to counter the Domain's rising preference for cruiser-school doctrine, the weaponized interdictor-pulse it emits can effectively pin down any size of ship and send entire figher wings crashing into unforgiving shields. Keen opponents would note the ship's relative fragility and short range, but also prepare for engines to suddenly go offline.

The Accordant the clenched fist to the Union's open palm, unafraid of waging war with its exotic Interdictor weapon and missile replicator systems. Its reputation is unfortunately tarnished by a terrible early service record; One particular pre-Collapse battle with hostile Domain forces saw several Accordants fold rapidly against an advancing Onslaught formation. But despite the numbing scale of these defeats, modern Sector crews are able to appreciate living amenities inspired by the extremely accommodating Union-class battlecarriers.

While not known to be made with the assistance of a Domain-associated megacorporation, the Accordant's smooth silhouette and advanced weaponry suggest a major departure from normal Federation capabilities. While it is simple to explain away with AI-assisted development, such an accusation would imply any high-tech hull is heavily influenced by AI design. Nevertheless, the Accordant is still the first example of native Star Federation capital ship; a that fact often repeated by Star Corps recruitment ad-holos.
",,,
fed_boss,SHIP,"A symbol of terrible might from a bygone era, this relic battleship unleashes awesome firepower for an equally awesome logistical cost. Anything caught in the way of this monstrous vessel will suffer the attention of its numerous frontal batteries, and that which isn't will be washed away by waves of destructive energy. Given the immense resources and coordination required to design a warship of this caliber, how the breakaway state like the Star Federation came to field such a vessel is a mystery. 

Why the Domain let precious AI cores fall into the hands of a partial-breakaway state like the Federation is unclear. Nevertheless, this siege vessel bears the handiwork of an AI architect. The unused drone tunnels, a lack of internal access points, missing blackbox systems, and an abundance of data-processing centers suggest this hull might have been entirely automated with just a few more years of development. Surely though, that would be a terrible mistake.

Stigmatized and shunned, the Rebellion-class' menacing silhouette is rarely seen today. During the first AI War, technocrats were able to convince the Tri-Tachyon Corporation to authorize a covert deployment of Rebellions en-masse to all non-core Federation colonies. While this likely saved the independence of the Federation as a whole from the Hegemony's imperialist advances, the Hegemony's relations with the Federation remain tense to this day. Through the cycles, the Rebellion's deployment has been red-taped by the political maneuvering of pro-Hegemony conservatives, largely enabled by the industrialist party's reluctance to fund the Federation's navy.

Rumors say there were proposed plans to make the Rebellion an even larger vessel. Proposedly split into three separate hulls, each with different power grids, this class of megaship would have likely demanded the attention of entire fleets. Unsurprisingly, the size of such a hull is assumed to be impossible with current technologies. And given the remarkable upkeep of existing Rebellion-class ships, it would likely be an impractical logistical burden, nevermind a strategically-unwieldy method of force projection.",,,
