id,type,frame,magnitude,map,path
swp_arcade_ezekiel,ship,,1,normal,graphics/swp/normal/ships/super/swp_ezekiel_normal.png
swp_arcade_zeus,ship,,1,normal,graphics/swp/normal/ships/super/swp_zeus_normal.png
swp_arcade_zero,ship,,1,normal,graphics/swp/normal/ships/super/swp_zero_normal.png
swp_arcade_superzero,ship,,1,normal,graphics/swp/normal/ships/super/swp_zero_normal.png
swp_arcade_hyperzero,ship,,1,normal,graphics/swp/normal/ships/super/swp_zero_normal.png
swp_arcade_archangel,ship,,1,normal,graphics/swp/normal/ships/super/swp_archangel_normal.png
swp_excelsior,ship,,1,normal,graphics/swp/normal/ships/phase/swp_excelsior_normal.png
swp_alastor,ship,,1,normal,graphics/swp/normal/ships/alastor/swp_alastor_ff_normal.png
swp_alastor_xiv,ship,,1,normal,graphics/swp/normal/ships/alastor/swp_alastor_ff_xiv_normal.png
swp_buffalo_luddic_path,ship,,1,normal,graphics/shaders/normal/ships/buffalo/buffalo_luddic_path_normal.png
swp_brawler_hegemony,ship,,1,normal,graphics/shaders/normal/ships/brawler/brawler_hegemony_normal.png
swp_eagle_black,ship,,1,normal,graphics/shaders/normal/ships/eagle/eagle_black_normal.png
swp_eagle_white,ship,,1,normal,graphics/shaders/normal/ships/eagle/eagle_white_normal.png
swp_dram_luddic_path,ship,,1,normal,graphics/swp/normal/ships/dram/tanker_small_luddic_path_normal.png
swp_enforcer_luddic_path,ship,,1,normal,graphics/swp/normal/ships/enforcer/enforcer_luddic_path_normal.png
swp_condor_luddic_path,ship,,1,normal,graphics/swp/normal/ships/condor/condor_luddic_path_normal.png
swp_nebula_luddic_path,ship,,1,normal,graphics/swp/normal/ships/nebula/nebula_luddic_path_normal.png
swp_wolf_luddic_path,ship,,1,normal,graphics/swp/normal/ships/wolf/wolf_luddic_path_normal.png
swp_sunder_xiv,ship,,1,normal,graphics/swp/normal/ships/sunder/swp_sunder_xiv_normal.png
swp_gryphon_xiv,ship,,1,normal,graphics/swp/normal/ships/midline_cg/midline_cg_xiv_normal.png
swp_conquest_xiv,ship,,1,normal,graphics/swp/normal/ships/conquest/conquest_xiv_normal.png
swp_hammerhead_xiv,ship,,1,normal,graphics/swp/normal/ships/hammerhead/hammerhead_xiv_normal.png
swp_lasher_xiv,ship,,1,normal,graphics/swp/normal/ships/lasher/swp_lasher_xiv_normal.png
swp_buffalo_diktat,ship,,1,normal,graphics/swp/normal/ships/buffalo/buffalo_diktat_normal.png
swp_alastor_lions_guard,ship,,1,normal,graphics/swp/normal/ships/alastor/swp_alastor_ff_lg_normal.png
swp_champion_lions_guard,ship,,1,normal,graphics/swp/normal/ships/champion/champion_lions_guard_normal.png
swp_conquest_lions_guard,ship,,1,normal,graphics/swp/normal/ships/conquest/conquest_lions_guard_normal.png
swp_vigilance_lions_guard,ship,,1,normal,graphics/swp/normal/ships/vigilance/vigilance_lions_guard_normal.png
swp_vulture_lions_guard,ship,,1,normal,graphics/swp/normal/ships/vulture/swp_vulture_lg_normal.png
swp_circe,ship,,1,normal,graphics/swp/normal/ships/circe/swp_circe_normal.png
swp_sunder_u,ship,,1,normal,graphics/swp/normal/ships/sunder/swp_sunder_u_normal.png
swp_albatross,ship,,1,normal,graphics/swp/normal/ships/albatross/swp_albatross_normal.png
swp_flakdrone,ship,,1,normal,graphics/swp/normal/ships/drones/swp_flakdrone_normal.png
swp_vindicator,ship,,1,normal,graphics/swp/normal/ships/vindicator/swp_vindicator_normal.png
swp_vindicator_o,ship,,1,normal,graphics/swp/normal/ships/vindicator/swp_vindicator_normal.png
swp_punisher,ship,,1,normal,graphics/swp/normal/ships/punisher/swp_punisher_normal.png
swp_ray_drone,ship,,1,normal,graphics/swp/normal/ships/drones/drone_terminator_normal.png
swp_nautilus,ship,,1,normal,graphics/swp/normal/ships/swp_nautilus_ff_normal.png
swp_hecate,ship,,1,normal,graphics/swp/normal/ships/swp_hecate_ff_normal.png
swp_beholder,ship,,1,normal,graphics/swp/normal/ships/beholder/swp_beholder_normal.png
swp_victory,ship,,1,normal,graphics/swp/normal/ships/swp_victory_bb_normal.png
swp_chonos,ship,,1,normal,graphics/swp/normal/ships/chronos/swp_chronos_normal.png
swp_vortex,ship,,1,normal,graphics/swp/normal/ships/swp_vortex_normal.png
swp_shimmer,ship,,1,normal,graphics/swp/normal/ships/remnant/swp_shimmer_normal.png
swp_wall,ship,,1,normal,graphics/swp/normal/ships/derelict/swp_wall_normal.png
swp_wall_left,ship,,1,normal,graphics/swp/normal/ships/derelict/swp_wall_left_normal.png
swp_wall_right,ship,,1,normal,graphics/swp/normal/ships/derelict/swp_wall_right_normal.png
swp_hexblade,ship,,1,normal,graphics/swp/normal/ships/hexblade/swp_hexblade_normal.png
swp_striker,ship,,1,normal,graphics/swp/normal/ships/striker/swp_striker_normal.png
swp_striker_luddic_church,ship,,1,normal,graphics/swp/normal/ships/striker/swp_striker_luddic_church_normal.png
swp_liberator,ship,,1,normal,graphics/swp/normal/ships/liberator/swp_liberator_normal.png
swp_liberator_luddic_church,ship,,1,normal,graphics/swp/normal/ships/liberator/swp_liberator_luddic_church_normal.png
swp_solar,ship,,1,normal,graphics/swp/normal/ships/remnant/swp_solar_normal.png
swp_eos,ship,,1,normal,graphics/swp/normal/ships/eos/swp_eos_normal.png
swp_partisan,ship,,1,normal,graphics/swp/normal/ships/partisan/swp_partisan_normal.png
swp_drake,ship,,1,normal,graphics/swp/normal/ships/drake/swp_drake_normal.png
swp_falx,ship,,1,normal,graphics/swp/normal/ships/falx/swp_falx_normal.png
swp_boss_afflictor,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_afflictor_normal.png
swp_boss_atlas,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_atlas_normal.png
swp_boss_aurora,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_aurora_normal.png
swp_boss_brawler,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_brawler_normal.png
swp_boss_cerberus,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_cerberus_normal.png
swp_boss_dominator,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_dominator_normal.png
swp_boss_doom,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_doom_normal.png
swp_boss_euryale,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_euryale_normal.png
swp_boss_falcon,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_falcon_normal.png
swp_boss_hammerhead,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_hammerhead_normal.png
swp_boss_lasher_b,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_lasher_b_normal.png
swp_boss_lasher_r,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_lasher_r_normal.png
swp_boss_medusa,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_medusa_normal.png
swp_boss_mule,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_mule_normal.png
swp_boss_odyssey,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_odyssey_normal.png
swp_boss_onslaught,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_onslaught_normal.png
swp_boss_paragon,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_paragon_normal.png
swp_boss_phaeton,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_phaeton_normal.png
swp_boss_shade,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_shade_normal.png
swp_boss_sunder,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_sunder_normal.png
swp_boss_tarsus,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_tarsus_normal.png
swp_boss_eagle,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_eagle_normal.png
swp_boss_beholder,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_beholder_normal.png
swp_boss_ray_drone,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_ray_drone_normal.png
swp_boss_dominator_luddic_path,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_dominator_luddic_path_normal.png
swp_boss_onslaught_luddic_path,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_onslaught_luddic_path_normal.png
swp_boss_conquest,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_conquest_normal.png
swp_boss_frankenstein,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_frankenstein_normal.png
swp_boss_sporeship,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_sporeship_normal.png
swp_boss_sporeship_bl,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_sporeship_bl_normal.png
swp_boss_sporeship_br,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_sporeship_br_normal.png
swp_boss_sporeship_ll,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_sporeship_ll_normal.png
swp_boss_sporeship_lr,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_sporeship_lr_normal.png
swp_boss_sporeship_ml,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_sporeship_ml_normal.png
swp_boss_sporeship_mr,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_sporeship_mr_normal.png
swp_boss_sporeship_ul,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_sporeship_ul_normal.png
swp_boss_sporeship_ur,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_sporeship_ur_normal.png
swp_boss_sporeship_top,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_sporeship_top_normal.png
swp_boss_excelsior,ship,,1,normal,graphics/swp/normal/ships/boss/swp_boss_excelsior_normal.png
swp_nightwalker,ship,,,surface,graphics/swp/surface/ships/nightwalker/swp_nightwalker_surface.png
swp_arachne,ship,,,surface,graphics/swp/surface/ships/swp_arachne_surface.png
swp_archer,ship,,,surface,graphics/swp/surface/ships/swp_archer_dd_surface.png
swp_archon,ship,,,surface,graphics/swp/surface/ships/swp_archon_surface.png
swp_cathedral,ship,,,surface,graphics/swp/surface/ships/cathedral/swp_cathedral_core_surface.png
swp_cathedral_base,ship,,,surface,graphics/swp/surface/ships/cathedral/swp_cathedral_base_surface.png
swp_cathedral_rear,ship,,,surface,graphics/swp/surface/ships/cathedral/swp_cathedral_rear_surface.png
swp_cathedral_gun_left,ship,,,surface,graphics/swp/surface/ships/cathedral/swp_cathedral_gun_left_surface.png
swp_cathedral_gun_right,ship,,,surface,graphics/swp/surface/ships/cathedral/swp_cathedral_gun_right_surface.png
swp_cathedral_fighter_left,ship,,,surface,graphics/swp/surface/ships/cathedral/swp_cathedral_fighter_left_surface.png
swp_cathedral_fighter_right,ship,,,surface,graphics/swp/surface/ships/cathedral/swp_cathedral_fighter_right_surface.png
swp_cathedral_front,ship,,,surface,graphics/swp/surface/ships/cathedral/swp_cathedral_front_surface.png
swp_caliber,ship,,,surface,graphics/swp/surface/ships/caliber/swp_caliber_surface.png
swp_vulture,ship,,,surface,graphics/swp/surface/ships/vulture/swp_vulture_surface.png
swp_vulture_p,ship,,,surface,graphics/swp/surface/ships/vulture/swp_vulture_p_surface.png
swp_zenith,ship,,,surface,graphics/swp/surface/ships/zenith/swp_zenith_surface.png
swp_drone_assault,ship,,,surface,graphics/swp/surface/ships/drones/drone_strike_surface.png
swp_arcade_superhyperion,ship,,,surface,graphics/swp/surface/ships/super/swp_SuperHyperion_surface.png
swp_arcade_oberon,ship,,,surface,graphics/swp/surface/ships/super/swp_oberon_surface.png
swp_arcade_ultron,ship,,,surface,graphics/swp/surface/ships/super/swp_ultron_surface.png
swp_arcade_cristarium,ship,,,surface,graphics/swp/surface/ships/super/swp_cristarium_surface.png
swp_arcade_crystaldrone,ship,,,surface,graphics/swp/surface/ships/super/swp_cristariumdrone_surface.png
swp_arcade_ezekiel,ship,,,surface,graphics/swp/surface/ships/super/swp_ezekiel_surface.png
swp_arcade_zeus,ship,,,surface,graphics/swp/surface/ships/super/swp_zeus_surface.png
swp_arcade_zero,ship,,,surface,graphics/swp/surface/ships/super/swp_zero_surface.png
swp_arcade_superzero,ship,,,surface,graphics/swp/surface/ships/super/swp_zero_surface.png
swp_arcade_hyperzero,ship,,,surface,graphics/swp/surface/ships/super/swp_zero_surface.png
swp_arcade_archangel,ship,,,surface,graphics/swp/surface/ships/super/swp_archangel_surface.png
swp_excelsior,ship,,,surface,graphics/swp/surface/ships/phase/swp_excelsior_surface.png
swp_alastor,ship,,,surface,graphics/swp/surface/ships/alastor/swp_alastor_ff_surface.png
swp_alastor_xiv,ship,,,surface,graphics/swp/surface/ships/alastor/swp_alastor_ff_xiv_surface.png
swp_buffalo_luddic_path,ship,,,surface,graphics/shaders/surface/ships/buffalo/buffalo_luddic_path_surface.png
swp_brawler_hegemony,ship,,,surface,graphics/shaders/surface/ships/brawler/brawler_hegemony_surface.png
swp_eagle_black,ship,,,surface,graphics/shaders/surface/ships/eagle/eagle_black_surface.png
swp_eagle_white,ship,,,surface,graphics/shaders/surface/ships/eagle/eagle_white_surface.png
swp_dram_luddic_path,ship,,,surface,graphics/swp/surface/ships/dram/tanker_small_luddic_path_surface.png
swp_enforcer_luddic_path,ship,,,surface,graphics/swp/surface/ships/enforcer/enforcer_luddic_path_surface.png
swp_condor_luddic_path,ship,,,surface,graphics/swp/surface/ships/condor/condor_luddic_path_surface.png
swp_nebula_luddic_path,ship,,,surface,graphics/swp/surface/ships/nebula/nebula_luddic_path_surface.png
swp_wolf_luddic_path,ship,,,surface,graphics/swp/surface/ships/wolf/wolf_luddic_path_surface.png
swp_sunder_xiv,ship,,,surface,graphics/swp/surface/ships/sunder/swp_sunder_xiv_surface.png
swp_gryphon_xiv,ship,,,surface,graphics/swp/surface/ships/midline_cg/midline_cg_xiv_surface.png
swp_conquest_xiv,ship,,,surface,graphics/swp/surface/ships/conquest/conquest_xiv_surface.png
swp_hammerhead_xiv,ship,,,surface,graphics/swp/surface/ships/hammerhead/hammerhead_xiv_surface.png
swp_lasher_xiv,ship,,,surface,graphics/swp/surface/ships/lasher/swp_lasher_xiv_surface.png
swp_buffalo_diktat,ship,,,surface,graphics/swp/surface/ships/buffalo/buffalo_diktat_surface.png
swp_alastor_lions_guard,ship,,,surface,graphics/swp/surface/ships/alastor/swp_alastor_ff_lg_surface.png
swp_champion_lions_guard,ship,,,surface,graphics/swp/surface/ships/champion/champion_lions_guard_surface.png
swp_conquest_lions_guard,ship,,,surface,graphics/swp/surface/ships/conquest/conquest_lions_guard_surface.png
swp_vigilance_lions_guard,ship,,,surface,graphics/swp/surface/ships/vigilance/vigilance_lions_guard_surface.png
