id,trigger,conditions,script,text,options,notes
swpMarketAddOptionPostRestore2,SWPPostRestore,"SWP_RestoreAvailable
!SWP_RestoreEnoughCredits","SetTooltip swpMarketRestore ""Clearing $global.swpRestoreModsStr d-mod from $global.swpRestoreShip requires $global.swpRestoreCostStr credits. Only $player.creditsStr credits are available.""
SetTooltipHighlightColors swpMarketRestore buttonShortcut buttonShortcut bad
SetTooltipHighlights swpMarketRestore $global.swpRestoreShip $global.swpRestoreCostStr $player.creditsStr
SetEnabled swpMarketRestore false",,,
swpMarketAddOptionPostRestore3,SWPPostRestore,!SWP_RestoreAvailable,"SetTooltip swpMarketRestore ""$global.swpRestoreShip is fully restored.""
SetTooltipHighlightColors swpMarketRestore buttonShortcut
SetTooltipHighlights swpMarketRestore $global.swpRestoreShip
SetEnabled swpMarketRestore false",,,
,,,,,,
### BURIED TREASURE,,,,,,
# DEBUG,,,,,,
SWP_BTCallDialog,SWP_BTCallDialog,,SWP_BTCall updateData,,swpBT_callDialogEnd:Continue,
SWP_BTCallDialogEnd,DialogOptionSelected,$option == swpBT_callDialogEnd,DismissDialog,,,
,,,,,,
# INITIAL BAR ENCOUNTER,,,,,,
swpBTBlurbBar,swpBT_blurbBar,!$global.swpBT_knowCaptainTannen,,"An eccentric-looking ship's captain with a cigar hanging out of his mouth loudly carouses with a group of patrons, most of them looking like they'd rather be anywhere else. Filtering out the bravado, you notice a mention of ""buried treasure"" waiting to be found.",,
swpBTBlurbBarKnowCaptainTannen,swpBT_blurbBar,$global.swpBT_knowCaptainTannen,,"The eccentric Captain Tannen still has his cigar in his mouth while he loudly carouses with a group of patrons. Again, you hear mention of ""buried treasure"" between the long bouts of empty bravado.",,
swpBTOptionBar,swpBT_optionBar,!$global.swpBT_knowCaptainTannen,,,swpBT_startBar:Ask the eccentric captain about the buried treasure,
swpBTOptionBarKnowCaptainTannen,swpBT_optionBar,$global.swpBT_knowCaptainTannen,,,swpBT_startBar:Ask Captain Tannen about the buried treasure,
swpBTTextBar,DialogOptionSelected,"$option == swpBT_startBar
!$global.swpBT_knowCaptainTannen","$missionId = swpBT
$global.swpBT_knowCaptainTannen = true","The captain scans you over for a moment as you approach, and you catch a glint in his sharp eye. During a pause in the narrative flow, he puffs his cigar; afterwards, he continues his veritable autobiography of past exploits - clearly a practiced braggart.

""I chased those bastards right into the oceans of Volturn! I'll no soon forget the splash of steam and water, klicks high, that their Onslaught made. May all remember that Captain Tannen sent 'em to the bottom o'the sea!""",swpBT_startBarB:Continue,
swpBTTextBarB,DialogOptionSelected,$option == swpBT_startBarB,,"The chatter-mouth pauses only to take yet another drag of cigar smoke, going on and on about things he or his associates have seen or done. Most of it is of no interest to you, but you resolutely nod along while the rowdy man continues his endless stream of banter. You begin to realize why every patron nearby looks so irritated.

You're drained multiple drinks by the time Captain Tannen finally relents, whetting his palette with a long drink of his own, clearly intending to down the entire beverage in preparation for another round of stories. Hopefully it's not a repeat of an earlier story you've already heard.","swpBT_startBar2:""You said something about buried treasure.""
contact_declineBarNoContinue:Walk away while you still can",
swpBTTextBarKnowCaptainTannen,DialogOptionSelected,"$option == swpBT_startBar
$global.swpBT_knowCaptainTannen",$missionId = swpBT,"Captain Tannen grins while biting his cigar as you approach him again. ""Ah, come back fer more stories of Captain Tannen, have ye? Have a seat, $swpBT_mateOrLuv."" He reaches for a glass of something alcoholic.

You would rather not sit through another long round of this braggart's self-aggrandizement. Time to ask point-blank, before he has a chance to gain momentum.","swpBT_startBar2:""You said something about buried treasure.""
contact_declineBarNoContinue:Never mind",
swpBTContactPrintDeclineText,ContactPrintDeclineText,$missionId == swpBT score:100,,"Tannen shakes his head, his expression faltering for a moment as he takes a long pull from his cigar, followed by a drawn-out puff of smoke, like a dragon breathing smoke instead of flames. He has composed himself by the time he finally finishes, grinning once more before taking a deep breath to resume his grandstanding.

You extricate yourself from the raucous captain.",,
swpBTTextBarPunchLoseBadly,DialogOptionSelected,"$option == swpBT_punch
$swpBT_playerCombatLevel < 22","AdjustRepPerson swp_tannen VENGEFUL -50
SWP_BTCall updateData","You've had enough of this blowhard.

With no real plan in mind, you wind up and throw a sucker-punch straight at Captain Tannen's cigar-chewing mouth.

He sees it coming. Moving faster than you can track, Tannen catches your fist, grabs your overextended forearm, and yanks hard. You are bodily thrown over his shoulder, tumbling head-over-heels down to the hard floor of the bar. Your vision goes white as you crack your head on the ground, landing hard on your back. Tannen doesn't relent while you groan in pain; he kicks you in the kidney - HARD - with his heavy boot.

Your existence becomes pure agony. It takes all of your strength just to curl up into a ball and retch into the ground, completely at Tannen's mercy. He takes a puff from the cigar, which is still hanging from his mouth.",swpBT_punch2:Continue,
swpBTTextBarPunchLoseBadly2,DialogOptionSelected,"$option == swpBT_punch2
$swpBT_playerCombatLevel < 22",,"Your bodyguards - and the bar security - rush in, tackling Captain Tannen to the ground and dragging him away from you. As he is dragged, Tannen growls, ""let go o'me! That crazy $swpBT_bastardOrBitch tried to attack me out'o nowhere!""

As the security team placates the irate pirate, rough hands drag your prone form away from the scene. Your vision swims, and soon all becomes black as you pass out.",swpBT_punch3:Continue,
swpBTTextBarPunchLoseBadly3,DialogOptionSelected,"$option == swpBT_punch3
$swpBT_playerCombatLevel < 22",FireBest swpBTPunchConsequences,"You awake some time later, aching all over and feeling like you were hit by a grav-train. You find your bodyguards standing around you, shaking their heads, clearly disappointed - either by your actions, or by your incompetence.",swpBT_punchAfter:Continue,
swpBTTextBarPunchLose,DialogOptionSelected,"$option == swpBT_punch
$swpBT_playerCombatLevel >= 22
$swpBT_playerCombatLevel < 51","AdjustRepPerson swp_tannen VENGEFUL -50
SWP_BTCall updateData","You've had enough of this blowhard and his stupid hat. How tough could this geezer be?

Letting your training kick in, you step in and throw a sucker-punch straight at Captain Tannen's cigar-chewing mouth.

He jerks his head back just in time for your fist to graze his nose, knocking the cigar out of his mouth. Flowing like water, he immediately pivots into a kick aimed at your kidney, which you hastily block with your forearm. Pain erupts as Tannen's heavy boot slams into your arm, causing you to lose focus for a crucial moment. Before you can react, he has already stepped in, grabbing your damaged arm and jamming his own forearm into your chin.

Your vision becomes white for a moment, and in a moment of panic you drop to the floor, desperately trying to escape the captain's grasp. Awareness returns when you escape Tannen's submission hold, giving you a chance to scramble away on hands and knees before he can finish the job.",swpBT_punch2:Continue,
swpBTTextBarPunchLose2,DialogOptionSelected,"$option == swpBT_punch2
$swpBT_playerCombatLevel >= 22
$swpBT_playerCombatLevel < 51",FireBest swpBTPunchConsequences,"Tannen doesn't get a chance to try. Your bodyguards - and the bar security - rush in, tackling Captain Tannen to the ground and dragging the two of you away from each other. As he is dragged, Tannen growls, ""Git yer hands off me! That crazy $swpBT_bastardOrBitch attacked me out'o nowhere!""

The security team puts up with his angry tirade long enough for you to be dragged out of the bar and roughly thrown to the ground, earning glares from your bodyguards. You can't help but notice that some of your own men are shaking their heads, embarrassed to have witnessed such a sorry display from their employer.",swpBT_punchAfter:Continue,
swpBTTextBarPunchDraw,DialogOptionSelected,"$option == swpBT_punch
$swpBT_playerCombatLevel >= 51
$swpBT_playerCombatLevel <= 73","AdjustRepPerson swp_tannen VENGEFUL -50
SWP_BTCall updateData","You've had enough of this blowhard and his stupid hat. How tough could he be?

Acting more on your battle-forged instincts than any deliberate plan, you throw a sucker-punch straight at Captain Tannen's cigar-chewing mouth.

He twists his head back just in time to let your fist impact his cheek instead of his jaw, causing his cigar to go flying. Moving like a viper, he rolls with your punch and sweeps his leg, trying to trip you. Your rough-and-tumble lifestyle speaks for itself; you reach forward to grab him at the same time, intentionally dropping with his sweep to take him off-balance and pull him to the ground.

Tannen, however, proves to be an expert at empty-handed fighting, falling to his knees rather than toppling over onto his ass as you had hoped. Onlookers begin to gawk as the two of you wrestle on the floor of the bar, each struggling to gain the upper hand.",swpBT_punch2:Continue,
swpBTTextBarPunchDraw2,DialogOptionSelected,"$option == swpBT_punch2
$swpBT_playerCombatLevel >= 51
$swpBT_playerCombatLevel <= 73",FireBest swpBTPunchConsequences,"Your bodyguards - and the bar security - rush in, tackling you and Captain Tannen and dragging the two of you apart. As he is dragged away, Tannen growls, ""'lemme go! I ain't finished with $playerHimOrHer yet, that crazy $swpBT_bastardOrBitch!""

The security team evidently disagrees, because they promptly slam his head into the hard floor, knocking the boisterous man out cold. You wisely decide to comply with your handlers after that.",swpBT_punchAfter:Continue,
swpBTTextBarPunchWin,DialogOptionSelected,"$option == swpBT_punch
$swpBT_playerCombatLevel > 73","AdjustRepPerson swp_tannen VENGEFUL -50
SWP_BTCall updateData","You've had enough of this blowhard and his stupid hat.

With no warning whatsoever, you let your fighting instincts - instincts that have saved your life and won the day more times than you can bother to count - take over. You dig deep and throw your best sucker punch straight at Captain Tannen's cigar-chewing mouth.

He reacts too late. Your glorious strike slams into the captain's jaw, causing him to bite his cigar in half and sending him sprawling backwards. Ignoring the plain that erupts from your fist, you follow through, kicking into Tannen's knee as he starts to regain his footing. He's good, but not good enough - your strike lands true, causing him to yell in pain as you hear something snap.

Captain Tannen, without a good leg to stand on, collapses to the bar's hard floor with a groan. He reaches for his sidearm.",swpBT_punch2:Continue,
swpBTTextBarPunchWin2,DialogOptionSelected,"$option == swpBT_punch2
$swpBT_playerCombatLevel > 73",FireBest swpBTPunchConsequences,"He doesn't get a chance to draw the weapon. Your bodyguards - and the bar security - rush in, dogpiling Captain Tannen and disarming him. Other guards grab you from behind, pulling you away from the scene. As he is dragged away, Tannen growls, ""if I e'er see ye again, ye crazy fuckin' $swpBT_bastardOrBitch, I'll rip yer vacuum-suckin' throat out!""

The security team shuts him up by slamming his head into the floor of the bar, knocking the boisterous man out cold. Satisfied with the outcome, you let yourself be escorted away.",swpBT_punchAfter:Continue,
swpBTTextBarPunchAfter,DialogOptionSelected,"$option == swpBT_punchAfter
!$swpBT_missionStarted","SWP_BTCall declineForever
EndConversation DO_NOT_FIRE
BarCMD leaveBar",,,
swpBTTextBarPunchAfterStarted,DialogOptionSelected,"$option == swpBT_punchAfter
$swpBT_missionStarted","EndConversation DO_NOT_FIRE
BarCMD leaveBar",,,
swpBTPunchConsequencesLoseBadly,swpBTPunchConsequences,"$swpBT_playerCombatLevel < 22
!$swpBT_missionStarted","SetTextHighlightColors bad
SetTextHighlights $swpBT_neverFindOut","They pull you to your feet and help you limp away, leaving you with a vague regret that you'll $swpBT_neverFindOut, after all.",,
swpBTPunchConsequencesLoseBadlyStarted,swpBTPunchConsequences,"$swpBT_playerCombatLevel < 22
$swpBT_missionStarted",$global.swpBT_gotBeatUpByTannen = true,"They pull you to your feet and help you limp away, while vague notions of buried treasure float through your mind.$swpBT_nextMove",,
swpBTPunchConsequencesLose,swpBTPunchConsequences,"$swpBT_playerCombatLevel >= 22
$swpBT_playerCombatLevel < 51
!$swpBT_missionStarted","SetTextHighlightColors bad
SetTextHighlights $swpBT_neverFindOut","Aching in several places, you stagger to your feet and walk away, vaguely regretting that you'll $swpBT_neverFindOut.",,
swpBTPunchConsequencesLoseStarted,swpBTPunchConsequences,"$swpBT_playerCombatLevel >= 22
$swpBT_playerCombatLevel < 51
$swpBT_missionStarted",$global.swpBT_gotBeatUpByTannen = true,"Aching in several places, you stagger to your feet and walk away, vaguely looking forward to finding that buried treasure.$swpBT_nextMove",,
swpBTPunchConsequencesDraw,swpBTPunchConsequences,"$swpBT_playerCombatLevel >= 51
$swpBT_playerCombatLevel <= 73
!$swpBT_missionStarted","SetTextHighlightColors bad
SetTextHighlights $swpBT_neverFindOut","You are summarily thrown out of the bar. Cooling off, you briefly regret that you'll $swpBT_neverFindOut.",,
swpBTPunchConsequencesDrawStarted,swpBTPunchConsequences,"$swpBT_playerCombatLevel >= 51
$swpBT_playerCombatLevel <= 73
$swpBT_missionStarted",,"You are summarily thrown out of the bar. Cooling off, you briefly contemplate the riches to be found within Captain Lee's buried treasure.$swpBT_nextMove",,
swpBTPunchConsequencesWin,swpBTPunchConsequences,"$swpBT_playerCombatLevel > 73
!$swpBT_missionStarted","SetTextHighlightColors bad
SetTextHighlights $swpBT_neverFindOut","You are summarily thrown out of the bar. It's almost regrettable that you'll $swpBT_neverFindOut, after all.",,
swpBTPunchConsequencesWinStarted,swpBTPunchConsequences,"$swpBT_playerCombatLevel > 73
$swpBT_missionStarted",$global.swpBT_beatUpTannen = true,"You are summarily thrown out of the bar. Despite this, you look forward to hunting for Captain Lee's buried treasure.$swpBT_nextMove",,
swpBTTextBar2,DialogOptionSelected,$option == swpBT_startBar2,"SetTextHighlightColors story hColor
SetTextHighlights $swpBT_emotionalAppeal $swpBT_tannenBribe
DoCanAffordCheck $swpBT_tannenBribe swpBT_startBarBribe
SetOptionColor swpBT_punch bad
SetTooltip swpBT_punch ""Your hand-to-hand combat rating: $swpBT_playerCombatPct""
SetTooltipHighlightColors swpBT_punch hColor
SetTooltipHighlights swpBT_punch $swpBT_playerCombatPct
SWP_AddConfirmation swpBT_punch ""Are you sure you want to do this?""
SetStoryOption swpBT_startBarAppeal 1 swpBT_appeal leadership ""Convinced Captain Tannen to talk about buried treasure""","Captain Tannen narrows his eye and puts his drink back onto the table. Though his cigar-biting grin does not falter, he looks you over with sober seriousness in his eye. You catch the hint of some kind of deep pain in his incongruous expression.

""I'm afraid me memory's foggy, $swpBT_mateOrLuv. Perhaps ye could help me recall the specifics?""

You think that $swpBT_emotionalAppeal might get through to the man. It's probably not money he's really after, but you suspect a stiff bribe - say, $swpBT_tannenBribe credits - will do the trick.","swpBT_startBarBribe:""Perhaps this will grease your wheels."" (pay the bribe)
swpBT_startBarAppeal:$swpBT_appealOption
contact_declineBar:""It must have been my imagination."" (leave)
swpBT_punch:Punch Captain Tannen","Effectively ""accept"", ""decline"", or ""decline forever"""
swpBTTextBar2Bribe,DialogOptionSelected,$option == swpBT_startBarBribe,AddCredits -$swpBT_tannenBribe,"After you transfer the credits to Captain Tannen, his expression hardens. ""Ye play a dangerous game, $swpBT_mateOrLuv."" He calmly puts out his cigar before chugging the rest of his drink. When he's done, he slams the glass back down on the table. ""Should'a kept me mouth shut.""

He turns to you, all joviality gone. ""Captain Jakk Tannen, at yer service."" He glances to his grungy TriPad. ""And ye be Captain $playerName, eh?""

In response to your nod, he leans back with a weary sigh. He stares ahead, gazing through the bar's opaque wall, as if he could gaze directly into the vastness of space. ""This all begins with the Treaty of Crom Cruach, and a man named Captain Lee.""",swpBT_startBar3:Continue,
swpBTTextBar2AppealMale,DialogOptionSelected,"$option == swpBT_startBarAppeal
$swpBT_playerMale","$global.swpBT_appealedToCaptainTannen = true
AdjustRepPerson swp_tannen COOPERATIVE 20
SWP_BTCall updateData","You reach over and slide Captain Tannen's drink out of his reach, saying that he's had enough. You interrupt his annoyance by tapping deeply into your own considerable bravado, regaling the captain with embellished stories of your own exploits. The distraction seems to be working; he's quietly - for once - listening to your own tales.

You skillfully pivot into a parable-like story about lost opportunities and the tragedy of distrust in the Persean Sector, driving your point home with a moral appeal about the shared glory of discovery. By the end of it, Captain Tannen is so moved by your speech that there is actually a tear running down his eye. Judging by that reaction, you suspect that this man is secretly dealing with a particularly painful betrayal.",swpBT_startBar2Appeal2:Continue,
swpBTTextBar2Appeal2Male,DialogOptionSelected,"$option == swpBT_startBar2Appeal2
$swpBT_playerMale",,"When you sit back down with him, his smile is genuine. ""Captain $playerName, ye be a remarkable $swpBT_ladOrLass. The name's Captain Jakk Tannen,"" he says, giving you a firm handshake.

In response to your cocky smile, he chuckles and leans back, staring ahead towards the bar's opaque wall, as if he could gaze directly into the vastness of space. ""Let me tell ye the story of Captain Lee. This all begins with the Treaty of Crom Cruach...""",swpBT_startBar3:Continue,
swpBTTextBar2Nonmale,DialogOptionSelected,"$option == swpBT_startBarAppeal
!$swpBT_playerMale","$global.swpBT_appealedToCaptainTannen = true
AdjustRepPerson swp_tannen COOPERATIVE 20
SWP_BTCall updateData","You reach over and gently place your hand overtop Tannen's as he reaches for his drink. He adopts an annoyed expression, but it only lasts a moment before he softens, letting himself relax while you squeeze his hand. A silent moment passes between the two of you.

You tell him, your voice low and personal - meant only for his ears - that you understand the pain and loss he feels. You dredge up some painful stories of your own, trying to soothe his demons through compassion, rather than booze and bravado. By the end of it, Captain Tannen's eye is closed in silent sorrow. Despite his initial cheeriness, you suspect that this man is dealing with trust issues, if nothing else.",swpBT_startBar2Appeal2:Continue,
swpBTTextBar2Nonmale2,DialogOptionSelected,"$option == swpBT_startBar2Appeal2
!$swpBT_playerMale",,"It takes a moment for Tannen to compose himself. ""Captain $playerName, $swpBT_ladOrLass, ye be truly remarkable."" In response to your smile, his eye twinkles and he leans forward with a flourish, taking your hand and softly kissing your fingertips. ""Captain Jakk Tannen, at yer service.""

Tannen makes himself comfortable in his seat, leaning back to stare towards the bar's opaque wall, as if he could gaze directly into the vastness of space. ""Let me tell ye the story of Captain Lee. This all begins with the Treaty of Crom Cruach...""",swpBT_startBar3:Continue,
swpBTTextBar3,DialogOptionSelected,$option == swpBT_startBar3,FireAll swpBTText3Options,"""The Tri-Tachyon Corporation had been working on a... side-project, o'sorts, deep in the unknown backside of the Sector. They be known fer throwin' crazy ideas around like darts at a board. Things that nay work get folded up neatly and put away, but if it happens to stick...""

Tannen calls down another drink, almost raising it to his lips before he seems to remember something. ""Heh, almost forgot."" He retrieves some kind of worn device from his coat, presses and holds one of the buttons, and places it on the table. The background noise fades away nearly instantly, and everything out of arm's reach fades into an indistinct blur. ""It do be abashing to make ye pay for somethin' an' then just flap me gums in public.""",,
swpBTTextBar3Appealed,DialogOptionSelected,"$option == swpBT_startBar3
$global.swpBT_appealedToCaptainTannen",FireAll swpBTText3Options,"""The Tri-Tachyon Corporation had been working on a... side-project, o'sorts, deep in the unknown backside of the Sector. They be known for throwin' crazy ideas around like darts at a board. Things that nay work get folded up neatly and put away, but if it happens to stick...""

Tannen calls down another drink, almost raising it to his lips before he seems to remember something. He retrieves some kind of worn device from his coat, presses and holds one of the buttons, and places it on the table. The background noise fades away nearly instantly, and everything out of arm's reach fades into an indistinct blur. ""This do be just between the two of us, $swpBT_mateOrLuv.""",,
swpBTTextBar3OptionA,swpBTText3Options,!$global.swpBT_appealedToCaptainTannen,,,"swpBT_startBar3a:""Just how many people have you told about this?""",
swpBTTextBar3OptionAAppealed,swpBTText3Options,$global.swpBT_appealedToCaptainTannen,,,"swpBT_startBar3a:""You haven't been blabbing this story to everyone, have you?""",
swpBTTextBar3OptionContinue,swpBTText3Options,!$global.swpBT_appealedToCaptainTannen,,,swpBT_startBar4:Say nothing,
swpBTTextBar3OptionBAppealedMale,swpBTText3Options,"$global.swpBT_appealedToCaptainTannen
$swpBT_playerMale",,,swpBT_startBar3b:Lean in attentively,
swpBTTextBar3OptionBAppealedNonmale,swpBTText3Options,"$global.swpBT_appealedToCaptainTannen
!$swpBT_playerMale",,,swpBT_startBar3b:Scoot closer,
swpBTTextBar3A,DialogOptionSelected,"$option == swpBT_startBar3a
!$global.swpBT_appealedToCaptainTannen",$swpBT_interruptedStory = true 0,"Tannen shoots you an annoyed look. ""Me dead mother.""

He takes a long drink from his glass and, after setting it back down on the counter, swirls it around, looking pensive. ""I do be unsure if ye can be trusted with this, but I keep to me word. This secret be known only to me.""",swpBT_startBar4:Continue,
swpBTTextBar3AAppealed,DialogOptionSelected,"$option == swpBT_startBar3a
$global.swpBT_appealedToCaptainTannen","$swpBT_interruptedStory = true 0
AdjustRepPerson swp_tannen VENGEFUL -5
SWP_BTCall updateData","Tannen actually looks a little hurt by your insinuation. ""I have not told a soul before ye, Captain $playerLastName.""

He takes a long drink from his glass and, after setting it back down on the counter, swirls it around, looking pensive. ""I do hope ye can be trusted with this, but until you, $swpBT_mateOrLuv, this secret be known only to me.""",swpBT_startBar4:Continue,
swpBTTextBar3BMale,DialogOptionSelected,"$option == swpBT_startBar3b
$swpBT_playerMale",,"Tannen grins, and words seem to play across his eye while he composes his tale. The man is definitely in his own element as a storyteller. ""Now, where was I?""",swpBT_startBar4:Continue,
swpBTTextBar3BNonmale,DialogOptionSelected,"$option == swpBT_startBar3b
!$swpBT_playerMale",,"Tannen blushes a little, and words seem to play across his eye while he composes his tale. The man is definitely in his own element as a storyteller. ""Now, where was I?""",swpBT_startBar4:Continue,
swpBTTextBar4,DialogOptionSelected,$option == swpBT_startBar4,,"""The Tri-Tachs, well, one'o their crazy ideas involved some extinct Domain megastructures relating to hyperspace, but in miniature scale."" He holds up a hand. ""And I do not mean the treasure be buried near a Gate. This do be something else.""

""One particular project bore fruit, $swpBT_mateOrLuv, but just when that fruit started to promise ambrosia... Crom Cruach. The Second AI War came to an end. The Corporation's influence, akin to a new moon, reached its low. It could only go up from there, if ye catch me drift.""","swpBT_startBar4a:""I'm guessing something went horribly wrong.""
swpBT_startBar5:Nod your head",
swpBTTextBar4A,DialogOptionSelected,$option == swpBT_startBar4a,"$swpBT_interruptedStory = true 0
$option = swpBT_startBar5 0
FireBest DialogOptionSelected","Tannen swirls the liquid in his glass. ""Hard to say what happened. Th'way these projects go fer the Tri-Tachs, though, it'd be no surprise.""",,
swpBTTextBar5,DialogOptionSelected,$option == swpBT_startBar5,,"""Someone attached to the project wanted it to fail. I can't fathom why. All I know about the traitor is their given name: Elyon. They started leakin' details in a roundabout manner. Probably didn't want t'get caught right away.""

""Rare technology. Blueprints. Valuable equipment. A wealth, ripe fer the plunder, just waiting out there in the dark. But whatever Elyon's reason fer it, the breadcrumbs do be cryptic. I could nay understand them, and it be hard to admit failure, $swpBT_mateOrLuv. But... one man figured it out.""",swpBT_startBar5_1:Continue,
swpBTTextBar5_1,DialogOptionSelected,$option == swpBT_startBar5_1,FireAll swpBTText5Options,"Tannen digs through his coat for a moment before pulling out a worn photogram - on actual paper - set into a tiny frame. He stares at it for a moment, his face blank but his eye betraying pain.",,
swpBTTextBar5OptionA,swpBTText5Options,!$global.swpBT_appealedToCaptainTannen,,,"swpBT_startBar5a:""That's Captain Lee, I presume.""",
swpBTTextBar5OptionAAppealed,swpBTText5Options,$global.swpBT_appealedToCaptainTannen,,,"swpBT_startBar5a:""What was Captain Lee like?""",
swpBTTextBar5OptionContinue,swpBTText5Options,!$global.swpBT_appealedToCaptainTannen,,,swpBT_startBar6:Hold out your hand for the photogram,
swpBTTextBar5OptionContinueAppealed,swpBTText5Options,$global.swpBT_appealedToCaptainTannen,,,swpBT_startBar6:Lean over to take a look at the photogram,
swpBTTextBar5A,DialogOptionSelected,"$option == swpBT_startBar5a
!$global.swpBT_appealedToCaptainTannen","$swpBT_interruptedStory = true 0
$option = swpBT_startBar6 0
FireBest DialogOptionSelected","""... yeah. I wish I could say that this is me last reminder of Lee.""",,
swpBTTextBar5AAppealed,DialogOptionSelected,"$option == swpBT_startBar5a
$global.swpBT_appealedToCaptainTannen","$swpBT_interruptedStory = true 0
$option = swpBT_startBar6 0
FireBest DialogOptionSelected","Something - pain? anger? - crosses Tannen's expression for an instant, but he quickly schools it. He sucks in a breath. ""He was a good friend. Was.""",,
swpBTTextBar6,DialogOptionSelected,"$option == swpBT_startBar6
!$global.swpBT_appealedToCaptainTannen",ShowSecondPerson swp_lee,"Tannen practically shoves the photogram into your hand. You turn it over, noting the confident intensity behind Lee's expression. The photogram emanates an almost-palpable aura of danger.

The other captain, once so eager to grin, takes the opportunity to drown himself in more alcohol.","swpBT_startBar6a:""It sounds like he betrayed you.""
swpBT_startBar7:Say nothing",
