id,trigger,conditions,script,text,options,notes
dpl_ElizaAskRemnant2,DialogOptionSelected,$option == dpl_ask_remnant2,ShowPersonVisual,"Eliza laughs:""Well, if we were talking about ranks and logistic systems in the domain navy, the High Hegemon did not even get enlisted into the domain navy, as he was born after the collapse. So technically speaking, my rank of Vice Admiral is higher, and thus Hegemony should be under my command if both of us and the Hegemony decide to really follow the domain navy doctrines as battle group XIV would do."" ","dpl_ask_remnant3: ""I wonder how my friends in Hegemony would react if they know this.""",
dpl_ElizaAskRemnant3,DialogOptionSelected,$option == dpl_ask_remnant3,ShowPersonVisual,"Eliza cleared her throat, smiles calmly again:""Well, that was a joke, take your own risk if you decide to tell this 'fun fact' to anyone in Hegemony. Nonetheless, the Phase Lab has no interest in creating unnecessary conflicts in the core worlds, we respect other factions' power to make decisions, and those AI cores that fear the phase space are just useless to our mission on studying the phase space."" ","dpl_ask_remnant4: ""What about the remnants then, do you just leave them alone?""",
dpl_ElizaAskRemnant4,DialogOptionSelected,$option == dpl_ask_remnant4,ShowPersonVisual,"Eliza pauses, she looks serious, and continues:""We do respect other factions as they are collection of mankinds. But when it comes to the matter of remnant drone ships, we do exercise our power to eliminate such threats at any cost, and we are serious about it. We do have a known-to-public treaty with Hegemony COMSEC that makes them share informations of the drone ships, and cooperate with us to clean up those tin cans in the fringe worlds.""","dpl_ask_remnant_leave:""Thank you for your detailed explanation.""",
dpl_ElizaAskRemnantLeave3,DialogOptionSelected,$option == dpl_ask_remnant_leave,EndConversation,,,
dpl_ElizaAskLeaderCheck,PopulateOptions,"$id == eliza_lovelace
$rel > 0.01
!$market.dpl_asked_leader",,,"dpl_ask_leader:""Wow, the Chief Researcher is chatting with me. I'm surprised!""",
dpl_ElizaAskLeader,DialogOptionSelected,$option == dpl_ask_leader,"ShowPersonVisual
$market.dpl_asked_leader = true","Eliza smiles:""I'm glad that you like my leading style. There are tens of millions of people in the Phase Lab, but I believe it is important to maintain an open environment and communicate with people with honesty. And, captain $playerName, I can see that you are special, I believe you may help the Phase Lab, also help the sector!""","dpl_ask_leader_leave:""Thank you! I'll see what we can do.""",
dpl_ElizaAskLeaderLeave,DialogOptionSelected,$option == dpl_ask_leader_leave,EndConversation,,,
dpl_ElizaFavorable,PickGreeting,"$id == eliza_lovelace
$rel > 0.1
$rel < 0.31","ShowPersonVisual
FireAll PopulateOptions","Eliza opens the door, greets you with her soft voice: ""Hello, captain $playerName, how are you doing? It's so nice to see you! Please tell me how may I help you.""",dpl_favorable_leave:Leave,
dpl_ElizaFavorableLeave,DialogOptionSelected,$option == dpl_favorable_leave,EndConversation,,,
dpl_ElizaAskAgeCheck,PopulateOptions,"$id == eliza_lovelace
$rel > 0.1
!$market.dpl_asked_age",,,"dpl_ask_age:""Vice Admiral Lovelace, you look so young, it's amazing.""",
dpl_ElizaAskAge,DialogOptionSelected,$option == dpl_ask_age,"ShowPersonVisual
$market.dpl_asked_age = true","Eliza smiles:""Thank you! I'm glad my appearance is not too outdated in the sector these days.""","dpl_ask_age2:""So how old are you?""
dpl_ask_age_leave2:""You are welcome.""",
dpl_ElizaAskAgeLeave2,DialogOptionSelected,$option == dpl_ask_age_leave2,EndConversation,,,
dpl_ElizaAskAge2,DialogOptionSelected,$option == dpl_ask_age2,ShowPersonVisual,"Eliza smiles with a slight embarrassment:""Captain $playerName, even as friends, I believe it is impolite to ask such questions, right?""","dpl_ask_age3:""So 30 then?""
dpl_ask_age_leave3:""Sorry, just a bad joke, please excuse me.""",
dpl_ElizaAskAgeLeave3,DialogOptionSelected,$option == dpl_ask_age_leave3,EndConversation,,,
dpl_ElizaAskAge3,DialogOptionSelected,$option == dpl_ask_age3,"AdjustRepPerson eliza_lovelace SUSPICIOUS -3
ShowImageVisual city_from_above","You saw a slight sadness in Eliza's eyes, but then she quickly recovers:""Captain $playerName, are you seriously guessing my... Please leave my office for now and come back when you are clear about what you want to discuss."" You leave Eliza's office",dpl_ask_age_leave4:Leave.,
dpl_ElizaAskAgeLeave4,DialogOptionSelected,$option == dpl_ask_age_leave4,EndConversation,,,
dpl_ElizaWelcoming,PickGreeting,"$id == eliza_lovelace
$rel > 0.3
$rel < 0.61","ShowPersonVisual
FireAll PopulateOptions","Eliza opens the door, greets you with her soft voice: ""Hi $playerName, how was your day? I'm so happy to see you again. What do you want to discuss with me today?""
OR
The observation deck is very quiet, you merely can hear anything. But you have a strange feeling like hearing a unclear sobbing:""How much more time do I need to endure, when am I released from such jail of loneliness..."" 

As you are trying to focus on these strange words, Eliza opens the door, greets you with her soft voice as usual, and invites you to take a seat. ""I must need more sleep, I'm hearing ghosts,"" you thought.",dpl_welcoming_leave:Leave,
dpl_ElizaWelcomingLeave,DialogOptionSelected,$option == dpl_welcoming_leave,EndConversation,,,
dpl_ElizaAskPersonCheck,PopulateOptions,"$id == eliza_lovelace
$rel > 0.3
!$market.dpl_asked_person",,,"dpl_ask_person:""Hi Eliza, you are so efficient in everything.""",
dpl_ElizaAskPerson,DialogOptionSelected,$option == dpl_ask_person,"ShowPersonVisual
$market.dpl_asked_person = true","Eliza smiles:""Thank you! I'm glad my efficiency is appreciated. You know, as the Chief Researcher of the Phase Lab, I need to be efficient, or nothing will run.""","dpl_ask_person2:""I mean, you are too efficient, are you an AI core?""
dpl_ask_person_leave2:""I'm glad to know that you are glad. Take care!""",
dpl_ElizaAskPersonLeave2,DialogOptionSelected,$option == dpl_ask_person_leave2,EndConversation,,,
dpl_ElizaAskPerson2,DialogOptionSelected,$option == dpl_ask_person2,ShowPersonVisual,"You saw a slight surprisingness in Eliza's eyes, but she quickly hides it and looks at you with a deep smile:""Since you mentioned, $playerName, you are actually more efficient than any officer I have ever seen since I was promoted to the rank of Vice Admiral. Do you believe that you are some AI core just because you are so outstanding? That's funny, innit?""","dpl_ask_person3:""So, gamma then? Alpha cores should be more arrogant.""
dpl_ask_person_leave3:""Well, it's just a joke. I'm glad you like my efficiency.""",
dpl_ElizaAskPersonLeave3,DialogOptionSelected,$option == dpl_ask_person_leave3,EndConversation,,,
