name,id,tier,rarity,base value,range,damage/second,damage/shot,emp,impact,turn rate,OPs,ammo,ammo/sec,reload size,type,energy/shot,energy/second,chargeup,chargedown,burst size,burst delay,min spread,max spread,spread/shot,spread decay/sec,beam speed,proj speed,launch speed,flight time,proj hitpoints,autofireAccBonus,extraArcForAI,hints,tags,groupTag,tech/manufacturer,for weapon tooltip>>,primaryRoleStr,speedStr,trackingStr,turnRateStr,accuracyStr,customPrimary,customPrimaryHL,customAncillary,customAncillaryHL,noDPSInTooltip,number
Brytare Rocket Launcher,prv_brytare_rack,1,,600,1500,,250,,15,20,4,16,,,HIGH_EXPLOSIVE,0,,0,0.375,,,0,0,0,0,,450,125,4.5,300,,,"STRIKE, MISSILE_SPREAD, CONSERVE_ALL","prv_rb_bp, rocket7, strike3",,Rust Belt,,Anti Armor,Fast,None,,,All rockets in a salvo will ignite their engines at the same time.,,,,,8724.65
Brytare Rocket Pod,prv_brytare_pod,2,,1000,1500,,250,,15,20,8,42,,,HIGH_EXPLOSIVE,0,,0,6.875,6,0.125,0,0,0,0,,450,125,4.5,300,,,"STRIKE, MISSILE_SPREAD","prv_rb_bp, rocket10, strike10",,Rust Belt,,Anti Armor,Fast,None,,,All rockets in a salvo will ignite their engines at the same time.,,,,,8724.75
Minehead Cluster Rocket,prv_minehead,2,,4200,3000,,400,,50,24,23,12,,,HIGH_EXPLOSIVE,0,,0,8,,,0,0,0,0,0,300,50,9,500,,,,"prv_rb_bp, strike16, rocket19",,Rust Belt,,Strike,Medium,None,,,Leaves a trail of inertia-guided bomblets.,,,,TRUE,8727
Minehead Bomblet,prv_minehead_1,0,,0,2000,,300,,15,15,,12,,,HIGH_EXPLOSIVE,0,,0,2,5,0.1,0,0,0,0,0,20,20,60,125,,,"STRIKE,SYSTEM",,,Rust Belt,,Submunition,,,,,,,,,TRUE,8727.4
Blaster Charge Rack,prv_blaster_charge_rack,3,,200,2000,,400,,10,10,2,6,,,ENERGY,0,,0,9.8,3,0.1,0,0,0,0,0,300,50,8,200,,,"DO_NOT_AIM, STRIKE","prv_rb_bp, missile5, strike0",,Rust Belt,,General,Slow,Good,,,"The missile unleashes an energy blast when it gets near the target, dealing %s energy damage. This damage is affected by missile damage modifiers and not energy weapon ones.",400,,,TRUE,8727.42
Blaster Charge Disperser,prv_blaster_charge_cluster,3,,1500,2000,,2400,,30,12,10,6,,,ENERGY,0,,0,18,1,,0,0,0,0,0,300,50,8,500,,,"DO_NOT_AIM, STRIKE","prv_rb_bp, missile10, strike12",,Rust Belt,,Strike,Slow,Good,,,"The missile splits into %s submunitions each of which unleashes an energy blast when it gets near the target, dealing %s energy damage. This damage is affected by missile damage modifiers and not energy weapon ones.",6 | 400,,,TRUE,8727.45
Blaster Charge Launcher,prv_blaster_charge_launcher,3,,3200,2000,,400,,10,10,20,90,,,ENERGY,200,,0,3.8,3,0.1,0,0,0,0,0,300,450,7.5,200,,,DO_NOT_AIM,"prv_rb_bp, missile18, strike13, merc",,Rust Belt,,General,Slow,Good,,,"The missile unleashes an energy blast when it gets near the target, dealing %s energy damage. This damage is affected by missile damage modifiers and not energy weapon ones.",400,,,,8727.5
Blaster Charge Payload,prv_blaster_charge_payload,3,0,0,1000,,400,,0,30,,,,,ENERGY,600,,0.2,10,,,0,0,0,,,1000,,,,,,SYSTEM,,,Rust Belt,,Payload,,,,,,,,,,8727.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sidewinder SRM Launcher,prv_sidewinder,1,,1200,1200,,500,500,20,10,,8,0.16667,8,FRAGMENTATION,,,,5.6,2,0.4,0,,,,,600,200,4,90,,,"SYSTEM, DO_NOT_AIM, DO_NOT_CONSERVE","utility12, missile6",,Rust Belt,,Suppression,Fast,Very Good,,,"Hits on shields have a chance to arc through to weapons and engines, dealing %s EMP damage. The chance to pierce the shields is based on the target's hard flux level.",500,,,,8728
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusion Burst Cutter,prv_fusion_burster_fighter,0,,450,150,397.5,,,0,70,,,,,HIGH_EXPLOSIVE,,366,0.7,0.7,0.1,3,,,,,20000,,,,,,,"SYSTEM, USE_VS_FRIGATES, USE_LESS_VS_SHIELDS","he4, SR",,Rust Belt,,Anti Armor,,,,,,,,,,8701
Splitter Grenade Launcher,prv_splitter_fighter,1,,350,500,,100,,15,120,,4,1,4,HIGH_EXPLOSIVE,75,,,0.3,,,5,30,5,5,,700,,,100,,,"SYSTEM, PD, PD_ALSO","he4, SR",,Rust Belt,,Anti Fighter (Area),,,,,"Each shell has a fuse set to explode at a random distance, resulting in a barrage that's increasingly more deadly at closer ranges.",,,,,87774
AKC rb-f,prv_akc_fighter,2,,1000,600,,30,,2,36,,54,,,KINETIC,20,,0,0.0555555,,,0,14,0.75,15,,600,,,10,,,SYSTEM,"kinetic4, SR",,Rust Belt,,Anti Shield,,,,,,,,,,87386
Karbidsåg,prv_karbid_saw,2,,100,10,,500,0,500,10,,,,,ENERGY,250,,2.5,,,,0,0,0,0,200000,,,,,,,SYSTEM,,,Rust Belt,,Terror,,,,,Impacts with great force.,,,,,87136
Brytare Rocket Pack,prv_brytare_fighter,1,,100,500,,250,,15,30,,6,,,HIGH_EXPLOSIVE,,,,2,6,0.2,0,0,0,0,,450,-125,4.5,300,,,"SYSTEM, STRIKE, MISSILE_SPREAD","rocket6, strike4",,Rust Belt,,Anti Armor,Fast,None,,,All rockets in a salvo will ignite their engines at the same time.,,,,TRUE,87138.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annihilator Burst Launcher,prv_kraka_auto_burst,3,0,5600,1500,,200,,5,10,,320,,,HIGH_EXPLOSIVE,0,,0,6.05,40,0.05,3,10,1,,,400,50,3.75,50,,,"SYSTEM, CONSERVE_3, STRIKE","rocket21, strike14",,Pirate,,Anti Armor,Fast,None,,,,,,,,8723b
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prv_d_cover_kakafoni_p_main,prv_d_cover_kakafoni_p_main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,,,,,,,,,,,,,,,
prv_d_cover_kakafoni_p_left,prv_d_cover_kakafoni_p_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prv_d_emitter_granit,prv_d_emitter_granit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,,,,,,,,,,,,,,,
prv_d_emitter_bergtagen,prv_d_emitter_bergtagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,,,,,,,,,,,,,,,
prv_d_gauge_dominator_rb,prv_d_gauge_dominator_rb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,,,,,,,,,,,,,,,
prv_d_gauge_gremlin_rb_rare,prv_d_gauge_gremlin_rb_rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,,,,,,,,,,,,,,,
prv_d_emitter_venture_rb_rare,prv_d_emitter_venture_rb_rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTEM,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Targeting Laser - Ruster,prv_targetinglaser_ruster,0,,0,0,1,,,0,200,,,,,ENERGY,,0,0.05,0.05,,,,,,1000000,,,,,,,,SYSTEM,,,Rust Belt,,Special,,,,,,,,,,87136.1
