id,type,text1,text2,text3,notes
sikr_hefring_drone,SHIP_SYSTEM,Deploys a drone for escort purpose.,,,
sikr_pd_drone,SHIP_SYSTEM,Deploys several escort drones.,,,
sikr_supply,SHIP_SYSTEM,"Fire a long range self propelled supply package to each deployed manned fighter. Restoring half of the target's hull (min 200, max 800).",,,
sikr_fighter_damper,SHIP_SYSTEM,Emits from the carrier a damper field that mitigates incoming damage to all deployed fighter.,,,
sikr_displacer,SHIP_SYSTEM,Teleports the ship forward in the direction it's traveling. The system slowly builds up to three charges which can then be expended in short order. Can be used while phased.,,,
sikr_shed_armor,SHIP_SYSTEM,"Regenerates a new layer of armor in an instant. Using the system spends all the current charges (max 10), regenerates 10% of the maximum armor per charge spent, the system loses efficiency with each use no matter how many charges are spent.",,,
sikr_vine_system,SHIP_SYSTEM,"Shortly overcharge the ship's autoforge to lower flux cost, increase rate of fire and deal double energy damage with the main weapon.",,,
,,,,,
sikr_saniris,FACTION,The San-Iris Federation came to be from colonies founded in a peculiar system with two water world. The first people to live there sailed the sea on emormous city-ship. Technologies to thrive in their aquatic world were quickly developped and with time the colonies became quite strong. The gain in power happened outside of the domain eye since the waterworld were deamed too costly to colonize.,"When the collapsed occured San-Iris showed itself the the rest of the sector, raising strange ship from the water. The power of the faction is known and their militarist political system too. Most believed San-Iris was about to conquer large territory but they didn't leave their home system to this date.",,
,,,,,
#change this to match your commodity ID,#DO NOT CHANGE,"#your own lore desc. A longer description than this might cause UI overrun, so keep it about this long.",#Short hullmod effect desc.,,
sikr_soda_c,RESOURCE,"A popular soft drink made from 90% pure water from the blessed world. Foreign policy claims that this drink has psychotropic effects, although nothing has been found in laboratory.","Increases remaining armor fraction, reduce emp damage taken, increase CR.",,
