id,trigger,conditions,script,text,options,notes
AL_ifs_talkingToSeekerFirst,SeekerTalkStage,$AL_mission_ifs_stage == TALKING_TO_SEEKER score:100,,"当你的$shipOrFleet在 $market 停靠时，你收到了一个匿名通讯请求。

你眉头一皱，这个请求轻易越过了你的通讯防火墙，你还来不及作出反应，这个通讯请求就被自动接受了。

""你来了。""

透过显示器，信息发送者的身影在 $market 赛博城市五彩斑斓的霓虹灯下显得有些飘渺，他抬起头，屏幕上一个闪烁的六芒星图案遮住了他的脸庞。你敏锐地察觉到，这个六芒星和趋光议会的标志有着微妙的不同。

""很好，追寻真相需要这份求知欲。""","AL_mission_ifs_talkingFirst_option0:""你是谁?""",
AL_ifs_talkingToSeekerFirst01,DialogOptionSelected,$option == AL_mission_ifs_talkingFirst_option0,,"""我？我是窥密者，执至高密会之权柄，是群星中至高王朝的继承人，也将是你的引路者。""

他的嗓音沙哑，却有股不容忽视的力量。你稍作回忆，发现他像极了那些卢德传道者。","AL_mission_ifs_talkingFirst_option1:""至高王朝？那是什么？""",
AL_ifs_talkingToSeekerFirst02,DialogOptionSelected,$option == AL_mission_ifs_talkingFirst_option1,,"他稍做思索，语气变得有些狂热。

""更准确的说，是趋光王朝，趋光在宇宙深渊中的原初形态。"" 他张开臂膀，像是在拥抱宇宙，又慢慢紧握双拳， ""透过集会中流通的真理，你将会认识到现今这个议会是何等松散而堕落。""

虽然他的脸被遮掩，但你仿佛仍能感受到他目光中的愤怒与真诚。

""接触媒介者应能得真相，求知若渴者方能得救赎，至高门扉现在正向你敞开。""","AL_mission_ifs_talkingFirst_option2:""你的意思是，想让我加入你们？""",
AL_ifs_talkingToSeekerFirst03,DialogOptionSelected,$option == AL_mission_ifs_talkingFirst_option2,"$global.AL_mission_ifs_startSearching = true
Call $global.AL_mission_ifs_ref updateData","""是的。加入密会，交换媒介，我等将是探索王朝秘辛的同路人。""他点点头，""但是，密会不收无价值之人，正如媒介只会由无上介质塑造。谨遵虔诚之信条，恪守王朝之条规，才能加入漫长星途中的密会。""

他没有留下给你询问的时间， ""为了证明自己的价值，你需要去解决一个叛徒——请放心，一个被官方通缉的逃兵而已，密会希望他带着悔恨下地狱。这是一次考验，但我不会让你空手而归。""

还未待你发出质疑，一条匿名信息就进入了你的网络系统。仅仅片刻之间，他就从你的屏幕中消失了，没过几秒，通讯连接自动中断。

""奇怪的人。""你嘀咕着，看着那条信息，你有自己的决断。
",AL_mission_ifs_backToMarket:切断通讯,
AL_ifs_backToMarket,DialogOptionSelected,$option == AL_mission_ifs_backToMarket,"ShowDefaultVisual
FireBest MarketPostDock",,,
,,,,,,
AL_ifs_fleetEncounter,BeginFleetEncounter,"$AL_mission_ifs_fleet score:1000
!$ignorePlayerCommRequests","$AL_ifs_fleetConv=true 0
$hailing = true 0
AddText ""你遇到了 $faction$otherShipOrFleet。"" $faction.baseColor",,,
AL_ifs_fleetConv0Friendly,OpenCommLink,"$entity.AL_ifs_fleetConv score:1000
!$entity.ignorePlayerCommRequests
$relativeStrength < 0",$entity.ignorePlayerCommRequests = true,"主显示器上的人穿着陈旧的军服，腰间挎着一杆涂掉编码的改良高斯步枪，这可不是普通海盗能弄到的玩意儿，$heOrShe头戴的旧式趋光军帽更是扎眼。你隐约看到，显示器的深处有着金色的东西正发着幽光。

""你好，雇佣兵，像你这样的舰队，在这穷乡僻壤可是难得一见，阁下有何贵干？""

$hisOrHer舰队看上去并不是残兵败将那样战斗力低下，但$heOrShe很明显不愿意和你起冲突。","AL_ifs_fleetConv_continue0:""我在找一个...在逃的侦察舰队。""
cutCommLink:""我们没什么好说的。""",
AL_ifs_fleetConv0Aggresive,OpenCommLink,"$entity.AL_ifs_fleetConv score:1000
!$entity.ignorePlayerCommRequests
$relativeStrength >= 0",$entity.ignorePlayerCommRequests = true,"主显示器上的人穿着陈旧的军服，腰间挎着一杆涂掉编码的改良高斯步枪，这可不是普通海盗能弄到的玩意儿，$heOrShe头戴的旧式趋光军帽更是扎眼。你隐约看到，显示器的深处有着金色的东西正发着幽光。

他刚想开口，却像是被耳机中某个船员的通讯打断了。他皱着眉头，关闭声音，面色严肃地说了几句话后便重新和你连线。""你好，雇佣兵，请问有什么事？""

$hisOrHer舰队看上去并不是残兵败将那样战斗力低下，但$heOrShe很明显不愿意和你起冲突。","AL_ifs_fleetConv_continue0:""我在找一个...在逃的侦察舰队。""
cutCommLink:""我们没什么好说的。""",
AL_ifs_fleetConv1,DialogOptionSelected,$option == AL_ifs_fleetConv_continue0,,"$heOrShe的脸轻微地抽搐了一下，像是在想用什么理由说服你，而你没给对方解释的机会，""我觉得你拥有的趋光战舰已经足够说明问题了。""

沉默片刻后，$heOrShe叹了口气，""我也不想逃的！但为了我舰队其他人的性命，我只能这样做！""

$heOrShe似乎陷入某种回忆，语气逐渐烦躁起来，""虽然这听上去可能像是在为自己辩护，但我所说的都是事实。那次任务恰逢议会处于幽灵据点暴露后的困难时期，我随一艘战列舰领头的镇压编队处理 Julius大公空间站 安全范围的永光暴动事件，但任务进行得十分艰苦，我们在初期遭受了众多不必要的损失才抵达至高逸散星云——派出的分遣舰队多次因为没更新的星图覆灭，旗舰在小行星带遭到永光护卫舰的鱼雷袭击发生殉爆...我正是因为失去了领导才被越级提拔担任了战场指挥官。""

$heOrShe的嘴角露出苦涩的笑容，""想象一下，日常工作都是严格方程计算的人，突然被派去担任需要大量主观判断的侦察舰队主管...""","AL_ifs_fleetConv_continue1:""那场面可能确实超出了你的能力。""",
AL_ifs_fleetConv2,DialogOptionSelected,$option == AL_ifs_fleetConv_continue1,"SetStoryOption AL_ifs_fleetConv_threaten general ""开始思考哪里有什么不对劲。""","""是，该死的，那些高层对于舰队的战备状况一无所知！"" $heOrShe突然握紧拳头，咬牙切齿。

""当某个坐在大公空间站翘脚的高级指挥官得知目标舰队正在与涤罪先遣对峙时，他强令舰队改变航向投入战斗——我直辖的巡洋舰连导弹都还没装好！之后的事你应该也心里有数了，我所在的侧翼首先发生交火，几轮炮击后阵型溃散，几名舰长在紧急会议中都同意直接撤出战场，主舰队？只能愿卢德或是别的什么神灵来保佑他们了...后来我听传闻说涤罪先遣介入，但其中的细节我也不甚了解。""

$heOrShe的情绪重新变得低沉，颓丧地诉说着变为逃兵的缘由。

$heOrShe双手交叉，又松开，像是决定了什么，""听着，为了维持舰队，养活我的船员们，我已经没有任何能给你的星币了，但我在那次任务中绝非一无所获，在前哨战中我带领的分队切实取得了相当的战果，我愿意将这些永光舰船上回收的战利品给你，希望它们能买下我的命。""","AL_ifs_fleetConv_engage:""多说无益，这不是你当逃兵的理由，开战吧。""
AL_ifs_fleetConv_disengage:""换作我处在你的立场上，也会做出类似选择，留下东西，你走吧。""
AL_ifs_fleetConv_threaten:""成交。""你同意了，但一些思绪浮上心头。",
AL_ifs_fleetThreaten,DialogOptionSelected,$option == AL_ifs_fleetConv_threaten,"AddCommodity AL_primecore 2
AddCommodity AL_primematerial 3
AddCommodity AL_primeperipheral 3","$heOrShe如释重负，不动声色地擦了擦汗，在你的面前联络了$hisOrHer的货舱调度员。那个调度员似乎有些不满，被$heOrShe训斥了几声后向你点了点头。不一会儿，你就得到了几车厢的Prime部件。

""愿光照亮你前进的路。""$heOrShe脸上的笑容显得有些敷衍。

你看着这一切，静静地思考着，通讯频道一下子变得安静了起来。你装作不经意地低头，眼角注意到了附近轨道上飘着的一些残骸和用于回应紧急呼叫的信号灯，上面的图案你非常熟悉：那是一家平民运输公司的标志。

你想你知道该怎么做了。","AL_ifs_fleetConv_engage:""我知道你们干了什么了，残渣们。""",
AL_ifs_fleetEngage,DialogOptionSelected,$option == AL_ifs_fleetConv_engage,"MakeOtherFleetHostile true
MakeOtherFleetAggressive true
ShowDefaultVisual
EndConversation NO_CONTINUE","""你！""$heOrShe愣了片刻，不可思议的看着你，仇恨的火焰缓缓从$hisOrHer眼眸中升起。

""该死！为什么要逼我！"" $heOrShe怒吼着，""兄弟们，下一个受害者找到了，宰了他！""

没等你能做出回应，通讯链接就被切断了。",cutCommLink:切断通讯,
AL_ifs_fleetDisengage,DialogOptionSelected,$option == AL_ifs_fleetConv_disengage,"$global.AL_mission_ifs_failed_betray = true
AddCommodity AL_primecore 2
AddCommodity AL_primematerial 3
AddCommodity AL_primeperipheral 3
Call $global.AL_mission_ifs_ref updateData
MakeOtherFleetNonHostile true
ShowDefaultVisual
EndConversation NO_CONTINUE","$heOrShe立马在你的面前联络了$hisOrHer的货舱调度员。但是，那个调度员似乎非常不满，频道静音后和$heOrShe发生了大量争执。良久，争论结束了，$heOrShe带着歉意和你点了点头。你得到了几车厢的Prime部件。

""愿光保佑你。""$heOrShe向你敬了个不那么标准的礼。

你有些随意地摆摆手，隐约觉得哪里不对劲，但毕竟货都到手了，别想太多。",cutCommLink:切断通讯,
,,,,,,
AL_ifs_talkingToSeekerBack,SeekerTalkStage,$AL_mission_ifs_stage == BACKING_TO_SEEKER score:100,"$ifs_option1_enabled = true 0
$ifs_option2_enabled = true 0
FireAll PopulateSeekerOptions","当你的$shipOrFleet在 $market 停靠时，你收到了一个匿名通讯请求。你知道窥密者已等候多时。

""叛逆者是否已得到肃清？""他的语气似乎对你很有信心。",,
AL_ifs_talkingToSeekerBackO1,PopulateSeekerOptions,$AL_mission_ifs_stage == BACKING_TO_SEEKER,SetEnabled AL_mission_ifs_backing_option1 $ifs_option1_enabled,,"1:AL_mission_ifs_backing_option1:""我想知道你为什么要除掉这个人。""",
AL_ifs_talkingToSeekerBackO2,PopulateSeekerOptions,$AL_mission_ifs_stage == BACKING_TO_SEEKER,SetEnabled AL_mission_ifs_backing_option2 $ifs_option2_enabled,,"2:AL_mission_ifs_backing_option2:""先告诉我，我有什么好处。""",
AL_ifs_talkingToSeekerBackContinue,PopulateSeekerOptions,$AL_mission_ifs_stage == BACKING_TO_SEEKER,,,"3:AL_mission_ifs_backing_option3:""叛逆者已被我亲手送入地狱。""",
AL_ifs_talkingToSeekerBackO1A,DialogOptionSelected,$option == AL_mission_ifs_backing_option1,"$ifs_option1_enabled = false 0
FireAll PopulateSeekerOptions","""我觉得我说的很明白了。""他的声音少有的出现了不耐，""议会腐朽仍是唯一，王朝不能失去根基。""

你沉默片刻，隐晦地表示如果真如他所言，作为秘密结社的首脑完全没有必要去管一个逃兵的死活，你还是需要这个真相。

他慢慢抬起头，虽然你仍然无法辨别他的表情，但你感觉到了他的思索，""你说的对，你我将是同路人，王朝之下任何藏匿理应无所遁形。""

他叹了口气，""叛逆者曾是我们的一员，但他背离了密会。他利用工作便利，走私无上媒介，亵渎至高权柄。灾祸降临之际与其他污秽之人同流合污，抗拒军令，致他人于危难之中。""

他脸上的六芒星图案仿佛在那一瞬间变得通红，""该杀！""",,
AL_ifs_talkingToSeekerBackO2A,DialogOptionSelected,$option == AL_mission_ifs_backing_option2,"$ifs_option2_enabled = false 0
FireAll PopulateSeekerOptions","""星币，我等并不迂腐。""他的手指尖搓了搓，""身为雇佣兵，凡物对你来说是刚需。至于最重要的...""

他摇摇头，""先回答我，叛逆者是否已得到惩罚？""",,
AL_ifs_talkingToSeekerBackO3A,DialogOptionSelected,$option == AL_mission_ifs_backing_option3,"AddCredits 300000
$global.AL_mission_ifs_complete = true
Call $global.AL_mission_ifs_ref updateStage","""...很好，你已经有资格加入密会。这是你的报酬。""

你的账户突然收到了一笔钱，仍是无法追溯其来源的。你望向他，他像是回忆起了什么，幽幽的，带着一丝寂寥。

""密会在单数月召开，我作为中枢，供同路人互相交易无上媒介。请稍做等待，我等很快会把具体信息发给你。""

他双手展开，单脚后撤，弯下腰，对你鞠了一躬，""窥密者欢迎你的到来，迭代3-1087x的观测者。""

一阵寒意向你袭来，让你全身僵硬，手心发汗。你猛地发现，你体会过这种感觉——那是在你醒来之时曾有过的。你还想问问所谓""观测者""是什么意思，但他已经在屏幕中消失了。

只剩账户上的星币诉说着，刚才的对话曾发生过。",cutCommLink:切断通讯,
,,,,,,
#dynastyseeker,,,,,,
alds_pickGreeting,PickGreeting,DynastySeekerOptions isSeeker,"ShowPersonVisual
FireAll PopulateOptions","经过短暂的等待, 你的连接请求被接受.

""你来了, 观测者。事不宜迟, 我会给你本次交易的清单, 尽快做出决定吧, 王朝不眷顾拖沓的人."" ",,
alds_getOptionList,PopulateOptions,"$isPerson
DynastySeekerOptions isSeeker",,,20:alds_getDSList:获取交易清单,
alds_showList,DialogOptionSelected,$option == alds_getDSList,DynastySeekerOptions print,,,
alds_cancel,DialogOptionSelected,$option == alds_cancel,FireAll PopulateOptions,,,cancel在代码里
alds_selectOption,DialogOptionSelected,DynastySeekerOptions checkOption,"DynastySeekerOptions access
DynastySeekerOptions print",,,
,,,,,,
#diable,,,,,,
alap_pickGreeting,PickGreeting,$AL_laplace score:100,ShowPersonVisual,"经过短暂的等待, 你的连接请求被接受.

""哈，你来了，你的运气不错，那里有两艘分别隶属于不同小组的战舰，挑一艘领走吧，记得完成手续！""
工程师的声音很是高昂，但看他歪着的嘴角，似乎不是很情愿的样子。","0:acceptLaplace:获取 拉普拉斯-级无畏舰(全灵)
1:acceptLaplace2:获取 拉普拉斯-级无畏舰(以太)
100:cutCommLink:表示不急并切断通讯",
alap_getLap,DialogOptionSelected,$option == acceptLaplace,"CallEvent $AL_laplaceRef Complete
FireAll PopulateOptions",,,
alap_getLap2,DialogOptionSelected,$option == acceptLaplace2,"CallEvent $AL_laplaceRef Complete2
FireAll PopulateOptions",,,
,,,,,,
#clues,,,,,,
alclue_meet,PopulateOptions,"$isPerson
CheckALClue",,,50:askForALClue:聊些关于趋光议会的事,
alclue_talk,DialogOptionSelected,$option == askForALClue,"PrintALClue
FireAll PopulateOptions",,,
,,,,,,
#gilbert,,,,,,
alrc_pickGreetingFriendly,PickGreeting,"$isPerson
$AL_rationCenter
$faction.friendlyToPlayer","ShowPersonVisual
FireBest ShowALRCOptions","经过短暂的等待, 你的连接请求被接受.

""您好, 这里是吉尔伯特配给站负责人, 请问您有什么需要吗?""",,
alrc_pickGreetingNotFriendly,PickGreeting,"$isPerson
$AL_rationCenter
!$faction.friendlyToPlayer",ShowPersonVisual,"经过短暂的等待, 你的连接请求被中断, 你的终端显示出以下这段话.

""-你目前没有资格获取配给站的服务，请提高你的关系权限-""",100:cutCommLink:切断通讯,
alrc_showOptions,ShowALRCOptions,,ALRationCheckCard,,"1:alrc_showCenter:购买配给
2:alrc_getCard:申领/补办议员配给卡
3:alrc_exchangeGil:兑换吉尔伯特币
100:cutCommLink:切断通讯",
alrc_showCenter,DialogOptionSelected,$option == alrc_showCenter,ALRationShowCargo,,,
alrc_getCard,DialogOptionSelected,$option == alrc_getCard,"ALRationGetCard
FireBest ShowALRCOptions",,,
alrc_exchangeGil,DialogOptionSelected,$option == alrc_exchangeGil,ALRationExchangeSelector $alrc_toPay,"""每月可兑换份额的上限为 3000 Gil.""","1:alrc_exchangeConfirm:确认
2:alrc_exchangeCancel:取消",
alrc_exchangeConfirm,DialogOptionSelected,$option == alrc_exchangeConfirm,"ALRationExchangePay $alrc_toPay
FireBest ShowALRCOptions",,,
