id,type,text1,text2,text3,notes
vanidad_invasor,SHIP,"With blueprints dated to only a few decades prior to the Collapse, the Invasor is a ship designed entirely around combat. A true battlecarrier, its powerful weapons complement and flux management hardware allow the Invasor to fight toe-to-toe with the enemy while using its strike craft in a support role.

The archaeoengineers of the modern Vanidad y Afliction Operation were perplexed upon discovering the Invasor's blueprint. While most VAO designs gave their vessels enough logistical equipment to sustain themselves on longer missions, the Invasor appears to have been built without any regard for longevity in the field. The current school of thought suggests that the Invasor, despite its evocative name, was designed to defend the VAO from some unknown aggressor. Others theorize that Invasor was not a misnomer, and the VAO engaged other companies and polities for control over territory using massive support flotillas. Whatever the case may be, the Invasor is a mainstay in the fleets of the modern VAO and lives up to its name.",,,
vanidad_cargador,SHIP,"The Cargador is an aggressive phase ship with a system that allows it to project a potent wave of phase-adjacent energy, creating a significant EMP effect using the so-called ""spiral generator"" powering the ship. This ability allows it to prey on vulnerable ships and disable troublesome enemy combatants. It will, however, falter without support as it lacks a strong point defense grid and relies almost entirely on its forward firepower.

The Cargador is the most advanced blueprint found in the decaying station of the Vanidad y Afliction Operation. Archaeoengineers on the station have tried to study the strange device powering the vessel for decades but the advanced, apparently interdimensional power source has no precedent in the Sector and defies analysis. Any modifications made to the vessel's design invariably result in the explosive disassembly of the ship and the destruction of most of the surrounding test equipment. The only conclusive information known about the wave: its low-level phase harmonics are extremely damaging to electronics and solid matter alike. Even shields are not immune to this effect; unlike normal EMP weapons, the phase wave causes hard flux buildup on shields when it hits.

Crewmen native to Krystos speak with an almost religious reverence of the spiral engine powering the ship, possibly due to its striking similarity to the underground reactors illuminating their dark, cramped dwellings. Crewmen native to the Core, unfortunately, have been known to suffer psychologically and physically from prolonged exposure to the device for reasons currently redacted by Hegemony COMSEC. With its high material and personnel maintenance costs, this ship is, for the moment, a rare sight among the VAO's fleet.",,,
vanidad_fisgon,SHIP,"The Fisgon is a large freighter prized for its ability to hide large quantities of goods from impromptu customs inspections. Better armed than a traditional Domain freighter, it is a lackluster combat ship better suited to a support role in small engagements. To facilitate this, it comes equipped with a built-in targeting solution processor to improve its combat performance against flares, fighters, and missiles.

The peculiar cylindrical container pods of the Fisgon seem to be a proprietary design of the pre-Collapse Vanidad y Afliction Operation. Their design is shared by the containers of the smaller Forrajeador and, similarly to the Forrajeador's containers, are universally loathed by dockworkers across the Core due to their poor compliance with Domain-standard docking bays. The curious shape of its containers allows the Fisgon to project an EM jamming field around its cargo, hiding unauthorized goods in the Fisgon's cargo hold from hostile patrols. This feature is currently unavailable on the smaller Forrajeador. Despite this, rumors have surfaced alleging that the engineers studying the sensor baffling field of the Fisgon might be close to replicating this technology.",,,
vanidad_naveExplorar,SHIP,"The Nave Explorar is a light cruiser that excels at clearing the battlespace and creating openings for massed ordnance strikes. Using its unique point defense weapon, fighter support, and modified shield emitters, the Nave Explorar is able to create a zone of denial for enemy ordnance, and its wide angle of fire allows it to engage hard targets at will. Despite low mobility compared to similar VAO ships of the line, its area denial and support capabilities make the Nave Explorar a mainstay in the Operation's fleets.

Archaeoengineers were baffled when they extracted the Nave Explorar's blueprints from Debajo Del Sol's databanks. Instead of a high mobility cruiser, the engineers unearthed an almost entirely defensively focused vessel using a prototype fortress shield system and wide-angle point-defense beam. It took several weeks of testing for the VAO to determine that the shield rapidly cycling between high- and low-hardness modes was not, in fact, an error, and several more months to determine how the shield emitter actually worked. Its point-defense beam was even more confusing - almost wisp-like in appearance, with no clear ""beam"" beyond the direction of fire, it was nonetheless able to take out walls of swarming missiles, fighters, and torpedoes with ease.

Now fully in service with the VAO navy, the Nave Explorar fills a sorely-needed niche in the fleet: a slow, highly defensive vessel that can clear out large swaths of the battlefield so that the Operation's nimbler vessels can sneak in and strike with ease.",,,
#---- capital,,,,,
vanidad_comandante,SHIP,"The Comandante is the largest ship recovered from the pre-Collapse blueprint data vault on Debajo Del Sol station. It has spectacular forward firepower and surprising mobility for a ship of its size thanks to its temporal shell system and powerful flux grid. Unfortunately, weak hull integrity and armor limit its ability to maintain the front lines in battle, forcing the Comandante to rely on bulkier ships to soak up damage.

Thanks to its unique temporal circuits and high firepower, VAO crews praise the Commandante for its excellent battlefield performance. Once the battle is over, however, those same crews curse its high maintenance requirements and confusing internal structure that requires days of service to restore to top shape. Owing to its unique capabilities, the Comandante has been the target of several industrial espionage attempts by Tri-Tachyon attempting to reverse-engineer its systems. No evidence exists to confirm that Tri-Tachyon has succeeded in these attempts, leading analysts to suggest two plausible reasons for this outcome: Either the VAO has excellent operational security, or the VAO's engineers understand the ship's systems so little that there is nothing to steal.

Historians are unsure as to why such a large ship was designed but never used by Domain military forces. The leading hypothesis suggests that the ship was designed in secret by a rogue sub-faction of the Domain. However, no indication exists as to why that sub-faction decided to arm itself so substantially.",,,
#---- fighter,,,,,
vanidad_abogado_fighter,SHIP,"The Abogado is a multi-purpose fighter able to deal significant damage to strike craft and frigates. Despite its sturdy frame, the Abogado has a hard time overcoming shields on its own due to its beam-centric loadout. While powerful against the armor of ships and strike craft, its miniaturized Estarayo beam is too inaccurate to serve as effective PD, relegating the Abogado to a strike fighter role.

Praised across the Sector as a miracle of weapons engineering, the miniaturized Estarayo uses a dual-barrel system to maintain the same flux efficiency and damage profile of the light Estarayo beam cannon. Unfortunately, its miniaturized beams are not powerful enough to breach heavy armor, requiring the Abogado to be supported by heavier bombers for assaults on larger spacecraft.",,,
vanidad_lenador,SHIP,"The Lenador is perhaps the most iconic piece of mining equipment used by the natives of Krystos. In modern times, it has been repurposed as a weapon of war, assisting in the forcible deconstruction of enemy vessels as easily as it processes transplutonic ore.

Designed before the Collapse, the Lenador is a ""mobile worker"", or a large mechanized powersuit that uses the commands of its operator to direct the movements and actions of its 20-meter-tall frame. For centuries, they were only used to mine transplutonic ore on the surface of Krystos as a means of maintaining the spiral generator that powers Krystos' main habitat. After Debajo Del Sol was colonized by the post-Collapse VAO, several inventive engineers found that, with small modifications, the Lenador could be repurposed to operate in space as a mobile repair unit. Later on, under pressure from enemies in the Sector, the Lenador was militarized as a way of shoring up the VAO's meager strike capabilities. In the years since, the Lenador's aggressive, destructive nature has allowed it to shine in engagements against larger ships despite its fragile civilian frame.",,,
#---- gun_estarayo,,,,,
vanidad_estarayo_light,WEAPON,"The Estarayo is a beam weapon created by detonating a flux charge inside of the weapon while firing, causing the beam to terminate explosively after reaching a certain distance. The peculiar capacitor mechanism causes the focusing lenses to rattle, however, making the beam quite inaccurate. This version of the Estarayo is intended for use in small weapon mounts and has lower range and damage potential than its standard counterpart.

Despite being one of the first weapon blueprints to be recovered from the data vault on Debajo Del Sol, the Estarayo remains poorly understood. With no concrete understanding of the physical principles behind its exploding beam, VAO engineers have been unable to replicate the Estarayo's properties in other weapons systems. The beam's explosion only occurs if it terminates past a minimum safe distance; no experimental setup has been able to change this minimum distance and no exceptions to this rule exist. Even its name is a mystery - the blueprint lists the Estarayo's full name as the Estallido Rayo, but, perhaps owing to the lack of Krystos natives employed by the VAO's research staff, the Estarayo's full name remains untranslated and, for most officers in the VAO, unpronounceable.

In practice, most crews have dubbed Estarayo beams ""exploding rays"", and many a veteran spacer can tell stories of a beam missing their ship, only for it to suddenly explode behind them. 
The Vanidad y Afliction Operation uses this line of weapon extensively, both to suppress ships trying to vent flux and to clear large groups of enemy fighters. Deceptively deadly and poorly understood, it is one of the most clearance-restricted weapons manufactured by the VAO.",,,
vanidad_estarayo_medium,WEAPON,"The Estarayo is a beam weapon created by detonating a flux charge inside of the weapon while firing, causing the beam to terminate explosively after reaching a certain distance. The peculiar capacitor mechanism causes the focusing lenses to rattle, however, making the beam quite inaccurate. This is the standard version of the Estarayo, used in medium weapon mounts.

Despite being one of the first weapon blueprints to be recovered from the data vault on Debajo Del Sol, the Estarayo remains poorly understood. With no concrete understanding of the physical principles behind its exploding beam, VAO engineers have been unable to replicate the Estarayo's properties in other weapons systems. The beam's explosion only occurs if it terminates past a minimum safe distance; no experimental setup has been able to change this minimum distance and no exceptions to this rule exist. Even its name is a mystery - the blueprint lists the Estarayo's full name as the Estallido Rayo, but, perhaps owing to the lack of Krystos natives employed by the VAO's research staff, the Estarayo's full name remains untranslated and, for most officers in the VAO, unpronounceable.

In practice, most crews have dubbed Estarayo beams ""exploding rays"", and many a veteran spacer can tell stories of a beam missing their ship, only for it to suddenly explode behind them. 
The Vanidad y Afliction Operation uses this line of weapon extensively, both to suppress ships trying to vent flux and to clear large groups of enemy fighters. Deceptively deadly and poorly understood, it is one of the most clearance-restricted weapons manufactured by the VAO",,,
vanidad_estarayo_heavy,WEAPON,"The Estarayo is a beam weapon created by detonating a flux charge inside of the weapon while firing, causing the beam to terminate explosively after reaching a certain distance. The peculiar capacitor mechanism causes the focusing lenses to rattle, however, making the beam quite inaccurate.This is the heavy version of the Estarayo. Requiring a large mount, this weapon boasts greater range and damage potential over its smaller counterpart.

Despite being one of the first weapon blueprints to be recovered from the data vault on Debajo Del Sol, the Estarayo remains poorly understood. With no concrete understanding of the physical principles behind its exploding beam, VAO engineers have been unable to replicate the Estarayo's properties in other weapons systems. The beam's explosion only occurs if it terminates past a minimum safe distance; no experimental setup has been able to change this minimum distance and no exceptions to this rule exist. Even its name is a mystery - the blueprint lists the Estarayo's full name as the Estallido Rayo, but, perhaps owing to the lack of Krystos natives employed by the VAO's research staff, the Estarayo's full name remains untranslated and, for most officers in the VAO, unpronounceable.

In practice, most crews have dubbed Estarayo beams ""exploding rays"", and many a veteran spacer can tell stories of a beam missing their ship, only for it to suddenly explode behind them. 
The Vanidad y Afliction Operation uses this line of weapon extensively, both to suppress ships trying to vent flux and to clear large groups of enemy fighters. Deceptively deadly and poorly understood, it is one of the most clearance-restricted weapons manufactured by the VAO",,,
vanidad_laere_small,WEAPON,"The LAERE is a general multipurpose energy weapon. Combining raw damage with a powerful EMP effect, the LAERE has better armor-piercing qualities than similar weapons in its class but suffers from a low rate of fire and poor flux efficiency. This light version of the LAERE is intended for small mounts, with lower damage potential and range than its standard counterpart.

The LAERE weapon line seems to have been designed as a competitor to the Pulse Laser and its offshots - an attempt that didn't work, considering its rarity in the Sector. Only the VAO fields this weapon, having tech-mined its blueprints from Debajo Del Sol's data vaults. Due to the unconventional firing mechanism, radically different from Sector's standards, maintenance of this line of weapons is particularly taxing. Researchers and historians alike agree that LAERE seems to be an acronym for some kind of obscure physical phenomenon, but are unable to agree on what that phenomenon might be.",,,
vanidad_laere_medium,WEAPON,"The LAERE is a general multipurpose energy weapon. Combining raw damage with a powerful EMP effect, the LAERE has better armor-piercing qualities than similar weapons in its class but suffers from a low rate of fire and poor flux efficiency. This is the standard version of the LAERE weapon system.

The LAERE weapon line seems to have been designed as a competitor to the Pulse Laser and its offshots - an attempt that didn't work, considering its rarity in the Sector. Only the VAO fields this weapon, having tech-mined its blueprints from Debajo Del Sol's data vaults. Due to the unconventional firing mechanism, radically different from Sector's standards, maintenance of this line of weapons is particularly taxing. Researchers and historians alike agree that LAERE seems to be an acronym for some kind of obscure physical phenomenon, but are unable to agree on what that phenomenon might be.",,,
vanidad_laere_heavy,WEAPON,"The LAERE is a general multipurpose energy weapon. Combining raw damage with a powerful EMP effect, the LAERE has better armor-piercing qualities than similar weapons in its class but suffers from a low rate of fire and poor flux efficiency. This heavy version of the LAERE is intended for large mounts, with higher damage potential and range than its standard counterpart.

The LAERE weapon line seems to have been designed as a competitor to the Pulse Laser and its offshots - an attempt that didn't work, considering its rarity in the Sector. Only the VAO fields this weapon, having tech-mined its blueprints from Debajo Del Sol's data vaults. Due to the unconventional firing mechanism, radically different from Sector's standards, maintenance of this line of weapons is particularly taxing. Researchers and historians alike agree that LAERE seems to be an acronym for some kind of obscure physical phenomenon, but are unable to agree on what that phenomenon might be.",,,
#---- builtin gun,,,,,
vanidad_vastorayo,WEAPON,"One of the stranger weapons to be recovered from Debajo Del Sol's data vaults, the Vastorayo point-defense beam is a powerful area-denial weapon capable of decimating missile salvos with its low-coherence, high damage beam.

The Vanidad y Afliction Operation's archaeoengineers were already perplexed by the Nave Explorar when the first prototype emerged from the nanoforge. Its incomprehensible shield emitter left them unable to move forward in their testing for months - by the time the engineers had enough information to move on, morale had dipped so low that a majority of the test engineers on staff simply stopped coming to work. One of the remaining engineers, a certain Felipe Ramos, decided to do some unorthodox tests; understanding the Vastorayo point-defense beam to be non-coherent, he attempted to jury-rig the Vastorayo's beam emitter into a non-lethal heat collection device connected to the lab's cafeteria. As the kitchen staff had mostly stopped showing up for work, Felipe brought several frozen Volturnian lobster pizzas to the cafeteria and began his experiments.

First, he determined the optimal aperture needed to fully cook one of his pizzas. This took several days and around two hundred thousand credits worth of advanced lensing materials. Second, he tested the heat generation capacity of the particle beam by repeatedly warming his pizzas at various power outputs. This led directly to the destruction of several food preparation consoles and indirectly to the failure of the plumbing system on Habitation Ring 2-A. Finally, he tested the safety of the now thoroughly cooked pizzas by feeding them to the cloned mice in the medical research facility. Approximately 280 genetically pure lab mice perished, with only a few dozen of the valuable animals remaining for medical experiments.

Having perfected his process, Felipe proceeded to host a pizza party in the lab for all the absent engineers. Curious as to what had transpired during their absence, the research staff arrived in the laboratory and adjoining cafeteria to find the Vastorayo prototype almost entirely disassembled, the test stand partially dismantled, several visible holes and scorch marks apparent in and on the walls, several hundred dead, charred rodents, and a smoking crater occupying the former location of the kitchen. Felipe was fired on the spot.

After enjoying their pizza, the researchers continued their work and found that the Vastorayo performs extremely optimally against enemy missiles and strike craft. They also saved Felipe's notes; the pizza was superb.",,,
,,,,,
#ship systems,,,,,
vanidad_redirect_power,SHIP_SYSTEM,"Sets the reactor into weapon overdrive mode, lowering the acceleration and top speed of the ship while increasing its rate of fire and the flux efficiency of all its energy weapons.",,,
vanidad_hyper_stabiliser,SHIP_SYSTEM,"Hypercharges weapon mounts, increasing the base range of all weapons by 200 units.",,,
vanidad_spiraldischarge_system,SHIP_SYSTEM,Projects a large wave that creates an EMP arc on anything it hits. Hits on shield that do not pierce create hard flux. Disables the ship's phase coils for a short time.,,,
vanidad_delay,SHIP_SYSTEM,Isolated capacitors can absorb most excess flux caused by hostile fire on the shield for a short moment before needing to cooldown and be repaired,,,
,,,,,
#Campaign,,,,,
#---- faction,,,,,
vanidad,FACTION,"At some point before the Collapse, the Citlali system was colonized by an upstart faction known as the Vanidad y Afliction Operation. The pre-Collapse VAO created Debajo Del Sol, a large station orbiting the frozen world of Krystos, as a base from which they could mine the valuable resources on the planet using highly advanced, proprietary technology. Unfortunately, the Operation's lack of self-sufficiency led to its downfall after the collapse as food ran out on the station and the population retreated to the mining outpost on Krystos.

During the Second AI War, a disgruntled Hegemony officer named Alejandro Valdovinos discovered the dormant space station around Krystos. The pre-Collapse VAO's decivilized survivors were discovered on the planet below, eking out a harsh living on the frozen world alongside the massive, churning machinery placed there before the Gate shutdown. Sensing a chance for personal advancement, he reactivated the station and forced the natives of Krystos to restart the station's dormant nanoforge. He then directed the scientists and engineers of his fleet to begin tech-mining Krystos and Debajo Del Sol to retrieve all of the former Operation's blueprints and scientific advancements. Proclaiming the start of the new Vanidad y Afliction Operation, Valdovinos began to mass-manufacture the tech-mined VAO designs, rapidly increasing his power base. Despite his new faction's reliance on imports of fuel and other provisions, the power of its rediscovered warships has forced the Hegemony to grant the VAO a measure of independence. So long as Valdovinos does not act against the interests of his former employer, VAO has the privilege to do as it wishes with Citlali's natural and human resources.

Time has passed since the early days of the new Vanidad y Afliction Operation, however. While the elite, living in the restored Debajo Del Sol station, are content with their affiliation to the Hegemony, the natives, still mostly living underground in the life support domes of Krystos, have begun to desire independence from their foreign overlords. The dream of establishing themselves on a more pleasant planet and the desire to reclaim their technological birthright within the data vaults of Debajo Del Sol have led several native groups to defy the new VAO and its Hegemony backers.",,,
#---- planets,,,,,
vanidad_planet_kristos,CUSTOM,"A cold wasteland with surprisingly large resource deposits. Considered too expensive to terraform, the original Vanidad y Afliction Operation installed large underground habitation domes on Krystos to allow its employees readier access to their workplaces. With access to a functional if fragile nanoforge, Krystos was able to survive the Collapse and the isolation of Citlali from the rest of the Sector. Since the arrival of the new VAO, Krystos has resumed its old role as a supplier of refined metals to Debajo Del Sol's pre-Collapse shipyards as Valdovinos and his subordinates attempt to carve their names into galactic history.",,,
vanidad_station_dds,CUSTOM,"This gigantic station hosts a fully functional shipyard and a vast pre-collapse research facility. The few restored habitation sections host the elite of the Vanidad y Afliction Operation, keeping them well insulated from the harsh conditions of the planet below. The power attained by Valdovinos through the restoration of Debajo Del Sol is the reason for the VAO's de facto independence from the Hegemony and the source of nightmares for the VAO's enemies.",,"Micro-buoys guide your ship toward a well maintained dock. During approach, your view-screen fill with the massive side of the Debajo Del Sol station, most of it in variable state of abandon. A functionary, dressed in a way to immitate current hegemony trends, survey ship arrivals while guards dressed in the native hab-suit of Krystos try to look busy. 

Holo-display installed on the walls recite the obvious improvement to the life of the citizen since the now almost century old arrival of its ""savior"". Members of the current governing authority pays you no attention as they briskly walk by.",
vanidad_planet_arida,CUSTOM,"Never extensively settled by the Domain and abandoned shortly after the Collapse, Arida is a hot, dry ball barely capable of supporting the agri-manors that sustain its population.  The little water that exists on the planet is funneled into these agricultural projects while ancient oil and gas deposits supply a small amount of organic material for use in Arida's consumer goods industry.",,"Descending down through the clouds, the flat, parched plains of Arida stretch out on the view-screen as you dock at a clearly refurbished small-scale Domain era landing site.  Self-important functionaries bark orders at flinching serfs, their hab-suits festooned with awards and symbols of valorous service.  Traffic seems to mostly be one-way, with crates of food and organics stacked for shipment to Kristo, though there are equally as many laborers that seem destined to be shipped between the two worlds as needs require.",
