id,type,text1,text2,text3,text4,notes
prv_gremlin_rb,SHIP,"A Gremlin with a burnt-out phase coil is not much of a combat ship - but there's still a respectable power generator inside the hull. With some ingenuity, a donor hulk, and a lot of welding this can be used to power a major energy weapon. Waste not, want not.

If possible, the Rust Belt modification is even less comfortable than the original model Gremlin - but at least the phase coil is gone now. Spontaneous illness in the crew is down 80%.",,,,
prv_gremlin_rb_rare,SHIP,"Some people would claim that this heavily modified Gremlin is in fact a lightly modified Apogee. Such people are fools, imbeciles with no vision and no sense of greatness.

One of many ambitious one-off models found in the Rust Belt, this ship appears to be built out of the best, or possibly worst, parts of a Ruster-pattern Gremlin and an Apogee. The immense generator of the science ship is used to power an appropriately oversized battery of energy weapons. The endeavor seems to have left the ship’s main flux transport somewhat exposed.",,,,
prv_wolf_rb,SHIP,"Built without very much advanced technology at all, this Wolf makes up for its weak power generator through a clever ballistic coolant system that allows for intense bursts of fire.",,,,
,,,,,,
#############################,,,,,,
### Ships,,,,,,
### Pirate Destroyers,,,,,,
#############################,,,,,,
prv_tystnad_p,SHIP,"An ultralight combat carrier enjoyed among pirates for its flexibility, agility, and giant golden skull. Its high-speed, low-drag profile makes it ideal for swift and violent combat, while it lacks the sustained power for longer engagements.

A notable aspect of the (P) modification is that the unmaintanable ramshield core has been ejected, opening up some additional space for the fighter hangar.",,,,
prv_ballebo_p,SHIP,"Powerful, durable and unreliable would be the defining features of this obscure ship. It is surprisingly swift for its heft, but the engines tend to flame out at the worst of times.

Normally a fairly slow ship, the Ballebo's engine core is configured to generate and store excessive amounts of excess plasma, which can then be expelled through a set of maneuvering jets located on the sides of the ship, greatly increasing speed and agility for a limited time. ",,,,
,,,,,,
#############################,,,,,,
### Ships,,,,,,
### Rust Belt Destroyers,,,,,,
#############################,,,,,,
prv_gnejs,SHIP,"A straight-forward and practical destroyer. When it comes to bringing heavy firepower at a low cost, few ships can beat the Gnejs. However the ship carries a somewhat poor reputation due to its exceedingly weak point defense mounts.",,,,
prv_gnejserhead,SHIP,"This mutt of a ship combines the heavy cannon mounts of a Gnejs with the rear half of a Hammerhead destroyer. It is surprisingly fast for its heritage, likely due to shedding some gun mounts and armor while forcing the engines well past their rated performance envelope.",,,,
prv_dolomit,SHIP,"Built out of select salvage hulls by a few in-the-know shipbreakers, the Dolomit offers a competent combat destroyer for those without access to more mainstream arms traders. Carrying a blink displacer, a motley but competent armaments lineup and a hefty armor belt this ship is a not too rare sight in the fringes of the sector.

Maintaining compartmentalization and structural integrity while cutting up and reassembling scrap hulks is challenging, and often comes at the expense of the humans who have to crew the ships. The Dolomit is infamous for its byzantine and sometimes outright bizarre internal layout, where moving to the compartment on the other side of a firewall can involve a trip straight across the ship.

What used to be a flight deck has been replaced with a bulky missile system that feeds magazines of Sidewinder SRM missiles into launchers, while the old fighter command & control electronics have been retasked for ECCM, enhancing missile guidance and protecting the main batteries from EW disruption. Few destroyers in the sector have better fire control than these rusty hulks.",,,,
prv_dolomit_p,SHIP,"One of the less blessed Dolomit assemblies, this ship features a miserable collection of worn and wearied components that can, with some effort, be employed as a fairly effective combat craft. In battle it tends to take a standoff role, using missiles and long-range ballistics to harass its opponents.

What used to be a flight deck has been replaced with a bulky modular missile launcher, infamous for making it so that that the ship no longer fits inside the (cheaper) size three bays at the Outer Yard spacedock. The worn-out fighter command & control electronics, well beyond saving, have been thrown out an airlock.",,,,
prv_bitumen,SHIP,"An armored tanker that suggests more combat ability than it offers in practice. Sometimes pressed into combat as a missile support platform.

For all its armor and weapon mounts, the Bitumen rarely does well in actual combat. Evidence of cost-cutting measures in the design are abundant, and the general opinion of the ship is that if you were to turn on a water kettle in the galley you’re more likely to blow a fuse on the bridge than to get hot water.",,,,
,,,,,,
,,,,,,
#############################,,,,,,
### Ships,,,,,,
### Pirate Cruisers,,,,,,
#############################,,,,,,
,,,,,,
prv_flock_rare,SHIP,"This appears to be an attempt to imitate the ”Flock” light missile cruiser, constructed out of considerably cruder parts. A large custom missile launcher built into the center of the ship promises significant firepower, while an abundance of thrusters supply as much speed as the ship can handle - or possibly more.",,,,
prv_kakafoni_p,SHIP,Multirole cruiser that combines a heavy ballistic piece with fighters and lighter armaments. This ship has been run ragged over the years and the advanced teleportation system and integrated ramshield core have been swapped out for after-market replacement parts.,,,,
prv_kakafoni_rb,SHIP,"Multirole cruiser combining missile pods, strike craft, and a heavy cannon into one intimidating package. A munitions autoforge ensures sustained firepower, making the (RB) model a very reliable ship for longer engagements.",,,,
,,,,,,
#############################,,,,,,
### Rust Belt Cruisers,,,,,,
#############################,,,,,,
prv_flock_rb,SHIP,"An extensive carrier conversion of the Flock missile cruiser, the Ruster model figures that if there's anything that's better than a big missile, it's two bomber wings.

Few Ruster ships are alike. The Flock conversions vary more than most, with the secondary flight deck moving about according to what resources were available when the conversion was done, and the state of the base hulk. On some ships the flight decks operate independently, each with its own maintenance facilities. Others have a combined hangar, and run one launch deck and one recovery deck. 

The debate about which is the superior variant seems never-ending, though the shipwrights building the ships seem to take it in stride; you work with the materials you’ve got and make the best of them.",,,,
prv_hornfels,SHIP,"As immovable as the mountain, this indomitable ship can hold its ground against even capital-grade firepower. The deep hum of the fortress generator promises safety against even the most devastating attacks, while the sizable ballistic batteries allow for a potent second strike once the storm has been weathered.

Larger than most Ruster ships, the Hornfels is much sought-after and rarely are operating ships given time for overhauls. It’s not unheard of for a Hornfels to dock and let off its crew, only to immediately take on an entirely new complement and undock to begin a new deployment. Any required maintenance is then done while underway, to whatever extent possible. The only component given all time and resources asked for is the fortress generator.

It is a good thing these ships are rugged. More recent Domain models would by no means stand up to the treatment the Rusters give these run-ragged craft. The things you love the most always wear out first.",,,,
prv_hornfels_pather,SHIP,"Adapted from the normally highly defensive Hornfels, the Path remodel retains little of the original’s characteristics - instead of a sturdy bulwark to protect the free flock, it has been forged into a righteous sword to strike down the wicked. Little remains of its protective capabilities, and all systems are pushed to the point of failure in order to fire the ship’s arsenal without pause or delay.

prv naval intelligence have had some trouble tracking down how the Path are supplied with Hornfels hulls; the most popular theory is that any hulls with failed Fortress Generators are sold on the ship market in Baetis, at which point they are purchased by Path-aligned operatives within the Church itself. A politically sensitive quagmire, no doubt. Regardless, they are considered a moderate security threat, especially to the Ryak HEL, which has been explicitly named as a target due to ”continual and willful tech-heresy”.",,,,
prv_dominator_rb,SHIP,"Ponderous and menacing, these Dominator-class remodels are among the most widespread military cruisers in Ruster space. Mostly built from long-lost Dominator hulks salvaged from the belts, the Rusters attempt to make these sluggish ships somewhat more flexible by installing plasma drive afterburners and converting a large ballistic mount to instead carry a heavy energy weapon; generally one of the ubiquitous Belt Blasters.

While not the most technologically advanced hull, it relies on a plethora of ballistic hardpoints to accomplish its mission, which is more often than not defending orbital installations and vital points of intra-system trade routes. A poor shield emitter which is difficult to manage and thus, rarely engaged, gives way to an almost impregnable interlocking armor belt system making the Dominator safe from most weapons. Even strike craft cannot overcome the hail of projectiles that can be launched to intercept their payloads. This hull proves that tried and true military engineering is difficult to overcome by new ideas and technologies, especially when in the hands of tough, determined crews and experienced officers.

Dependable, durable, and an ever-wished-for presence in home space around free stations and worlds, the Dominator (RB) serves as the professional backbone of Ruster defense fleets.",,,,
prv_kvarts,SHIP,"Constructed around a group of presumably stolen phase coils and an equally suspect graviton core, the Kvarts may well be the most advanced ship operating in the belts - not that you could tell from its rough exterior. It is heavily armed, and by phase ship standards solid and durable.

When a Ruster speaks about the Kvarts you can see his chest swell with pride, his eyes gleam with ambition. And why shouldn’t he be proud? Why shouldn’t he be ambitious? 

The first Kvarts, ”The Power Process”, was constructed at the former prv forge platform Regalvarven from abandoned materials liberated by enterprising Rusters. It proceeded to serve as a safeguard for syndicate enterprises throughout the rim for nearly two decades before being lost to what is generally considered a phase coil malfunction. The stories about what happened on the day of the accident, as told by the survivors, are usually regarded as symptoms common phase paranoia, sad but not at all unusual among long-service phase-workers. Certainly they couldn’t be true.",,,,
,,,,,,
#############################,,,,,,
### Ships,,,,,,
### Pirate Capital Ships,,,,,,
#############################,,,,,,
prv_rok_p,SHIP,"It takes a brazen thief to steal a battlecruiser, but some madman has evidently managed to; this armored beast is constructed around the better part of a prv Rök. The ship may be somewhat worse for wear, but any pirate laying claim to a vessel like this is doubtlessly a warlord without peer.",,,,
,,,,,,
#############################,,,,,,
### Rust Belt Capital Ships,,,,,,
#############################,,,,,,
prv_andesit,SHIP,"The Great Belt Alliance's most recent capital ship class, though considering how much Ruster ships tend to vary, talking about classes may be stretching the definition. Regardless, technical information on the ships is scarce outside the prv, who are not forthcoming with what they have learned. Analysis of the few available combat recordings suggests that they rely on a mixture of fighter wings and missile armaments, and suffer from poor mobility.

Rusters are known for their habit of talking about things they should not, leading to a bevy of information on their ships. Equally, they are infamous for running their mouth even - especially - when they are completely clueless on the topic. Supposed capabilities of the Andesit class include a 120 LY hyperspace range, a phase cloak system, lower production costs than an Eagle cruiser, secret ""plasma afterburner tanks"", and thicker armor than a XIV-battlegroup Onslaught battleship. Dubious claims, to say the least.

What there is evidence for indicates a moderately armored ship with a focus on long-ranged support and a simple logistical profile. Claims that the ship has a high parts commonality with the Bergtagen class, but with a downgraded flux system, appear entirely plausible. The rampart-like armor layout plainly suggests a shared ancestry.",,,,
prv_bergtagen,SHIP,"An immense agglomeration of recovered, refurbished or rebuilt ship parts, this Ruster battleship has a main battery of almost unrivaled size - to the point where its relatively primitive fire control computers have trouble managing it all. The Bergtagen has been built to last and even should its hefty armor belts be breached the ship can take a remarkable amount of punishment before going down. Rarely seen outside of the Kratul belts.

Supposedly more Bergtagens have been lost in combat than were constructed in the first place - it is a testament to Ruster tenacity and ingenuity both that that they so often manage to reclaim their lost beasts. Standing prv doctrine is now to scuttle any wrecks using no fewer than five nuclear demolition charges.

Conceptually there exists a pristine Bergtagen that’s built entirely to-spec with no compromises in construction, all parts brand new and with its sleek, flawless armor belts covered in immaculate silver-blue paint. What a horrible thing that would be, a soulless hunk of metal operated by expendable drones and thin-lipped leeches in tailored uniforms.",,,,
,,,,,,
#############################,,,,,,
### Ships,,,,,,
### Rust Belt Utility Ships,,,,,,
#############################,,,,,,
prv_visent,SHIP,"An armed and armored shell cradling a generous cargo module, the Visent is a hardy cargo hauler that will survive most challenges thrown at it. A pair of powerful engines give the ship a very respectable top speed, though its acceleration and agility leave much to be desired.

The interiors of a Visent are just as messy as one would expect, with access panels generally missing, ad-hoc solutions outnumbering original parts, and demonstrating that there is indeed nothing that can not be fixed with some duck tape and elbow grease. And it works. Mostly.",,,,
prv_gabbro,SHIP,"A passenger liner for a more volatile age, based on the Huan-Gogel 440 ”Starliner” and built to travel between the systems of the Persean sector in safety and security. The Gabbro features combat-rated armor, two additional thrusters, heavy gun turrets, and a sizable hydroponics bay to enable longer-term habitation on the ship.

Rebuilt for the current realities of Persean space, this ship class is routinely utilized not only to move populations from combat zones and towards more secure habitats, but also function as line combatants, should the need arise.

It's unclear how many Starliners have been converted into Gabbros. The official estimate of the prv naval intelligence division is a little over a hundred, but persistent rumors claim the numbers are many times that, most supposedly utilized as moored habitats in various discrete hideaways. The possibility that there are tens, possibly hundreds of thousands of Rusters completely unaccounted for is a quiet source of great concern on Kratul II.",,,,
prv_venture_rb,SHIP,"Happily modified for life on the rim, the tough and dependable Venture (RB) sports a larger cargo hold than the standard model and is generally regarded as being more of a long-haul freighter than anything else. Still, the ship carries several gun turrets and a wing of militarized drones.

The Venture-class ships are perhaps the most widely used civilian cruisers in the Sector. Several Ruster modification packages have been made for it throughout its service in the belt, before this latest one - now approaching 150 cycles in age - finally stuck and became the dominant remodel.

When used by Rusters, the ship is usually a packmule trusted to carry trade goods to and fro without being threatened by opportunistic brigands. On the other side of the law, the vessel also serves with quite a few pirate outfits, where it sometimes fills the role of command ship.",,,,
prv_venture_rb_rare,SHIP,"With a population of just under 300, this ship is the smallest political entity to have full membership status in the Great Belt Alliance. The Free State of Lasse was founded in c143, when the crew chief Lasse Sjöberg led a mutiny, protesting witheld pay and outrageous disciplinary punishments. Ever since, the ship has traveled from one end of the sector to the next, trading, salvaging, exploring, and seeing both the best and the worst of Persean space.

Over the years, the ship has been repaired, renovated, torn down and built up numerous times. The largest and costliest modification was the installation of a Thermal Pulse Cannon purchased from a very dubious ship parts dealer on Baetis. The most important modification was the application of 40 cubic meters of magenta paint, purchased on Volturn.",,,,
prv_bergslag,SHIP,"An industrial goliath, this heavy vessel carries all the equipment needed to turn entire asteroids into processed metals. Rock goes into the grinders, tailings are dumped out the bottom, and the wealth stays within the ship.

Big fans of dual-use technology, the Rusters make sure that their mining equipment can function in combat, and the enlarged mining blaster installed on the ship is especially dangerous and more than enough to keep lone raiders away. Additionally, the drone bays are often fit with at least one wing of fighter craft to act as scouts and additional firepower. Generally lacking larger combat ships, the GBA routinely impress Bergslag ships into combat service.

Built for deployments lasting many months, the Bergslag has room for hundreds of crew and spare equipment for any occasion. Little short of total destruction can force the ship to turn back to port ahead of schedule.",,,,
prv_bergslag_p,SHIP,"Rebuilt from an industrial goliath, this brigand vessel has replaced all civilian tooling with purely violent implements. With heavy arms, including a hefty ground support package, sturdy bulkheads, and several fighter wings, the only thing that keeps it from truly terrorizing the more independent parts of the sector is its sluggish speed and easily-identified drive signature.

Not the most common pirate ship, the Bergslag is mostly used as an ambush vessel - by hiding its weapons and posing as a distressed mining ship it tries to draw in other pirates to instead prey on them. This has turned out to be only moderately successful, and ultimately seems to have resulted in Bergslag-class ships being left alone on general principle.

Suggestions that this was the plan behind the Fe & Ox Ltd. syndicate’s (P)-model conversion all along are generally dismissed as fanciful and conspiratorial.",,,,
,,,,,,
#############################,,,,,,
### Ships,,,,,,
### Rust Belt Fighters,,,,,,
#############################,,,,,,
prv_buddy,SHIP,"Also known as the Belt Utility Drone, this craft carries a powerful fusion cutter, an extendable manipulator arm, an impressive multitool array for salvage or maintenance work, and a light machine gun ”just in case”. 

Built-to-last and somewhat combat capable the craft is often pressed into combat situations where it doesn't actually last very long at all. Thankfully it can be operated on remote control.",,,,
prv_skarn,SHIP,"The forlorn hope of the belt, Skarn pilots live to strafe and strafe to live. Armed with an intimidating AKC rotary cannon and a big box of shells they strap in and point their craft directly at their target, firing wildly from the moment they enter range. 

Only the most resilient shields can hope to stand up to the kinetic barrage of a Skarn attack, and should the fighter strike against unarmored hull the damage is disastrous.",,,,
prv_grus,SHIP,"Militarized version of a popular racing craft, outfitted with solid armaments and less solid armor. Remarkably good at clearing out missile swarms and light ships, while faltering against shielded targets.

Bit of a guilty pleasure among Ruster commanders due to its tendency to take heavy losses in assault scenarios. Attempts to find an economically acceptable way to fit a shield generator to the craft have sadly failed.",,,,
prv_kalk,SHIP,"Equipped with a small phase coil, these precious bombers move in close to their target and disperse a rocket barrage before phasing away back to safety.

It is said that there’s nothing more terrifying than those few moments a Kalk spends unphased while launching its ordinance. Attrition rates plotted over sortie time certainly support this claim. Kalk pilots know that it’s the seconds before phasing in that are the truly terrifying ones.",,,,
prv_karbid,SHIP,"These tough fighters attack their target using an industrial cutting blade. Generally regarded as more of an ad-hoc terror weapon than a practical fighter craft.

For readily apparent reasons the Karbid is not on the table of organization and equipment of any regular military, and only sees limited use among some of the more political pirate groups on the sector fringe. 

Pilots who have been unlucky enough to come face to face with a Karbid - and been lucky enough to survive the encounter - will readily agree that it is indeed an implement of terror.",,,,
,,,,,,
#############################,,,,,,
### Ships,,,,,,
### rb Stations,,,,,,
#############################,,,,,,
prv_station1_rb,SHIP,"A Rust Belt-style orbital station featuring durable Skans artillery support drones and a pair of powerful combat modules. This platform hosts shipyards, habitats, factories, and large stockpiles of weapons and supplies allowing projection of military and industrial power throughout the local orbital volume.",,,,
prv_station2_rb,SHIP,"A large Rust Belt-style battlestation featuring fearsome combat citadels, durable Skans artillery drones, and a pair of large fighter hangars. This platform hosts shipyards, habitats, factories, and large stockpiles of weapons and supplies allowing projection of military and industrial power throughout the local orbital volume.",,,,
prv_station3_rb,SHIP,"An enormous star fortress, one of the greatest fortifications in the Persean sector, built in the Rust Belt style featuring Skans-class artillery drones, armored combat citadels, and a large fighter complement. This platform hosts shipyards, habitats, factories, and large stockpiles of weapons and supplies which allow projection of military and industrial power throughout the local orbital volume.",,,,
prv_station_drone_rb_skans,SHIP,"The Skans is a resilient station defense drone focused on long-range ballistic support. If it is disabled it can be recovered and quickly restored to working order. Because it requires no crew, travel drive, or any kind of independent command core, the Redan can punch well above its weight class in combat.",,,,
,,,,,,
#############################,,,,,,
### Weapons,,,,,,
### Rust Belt Energy Weapons,,,,,,
#############################,,,,,,
prv_fusion_burster,WEAPON,"An unwieldy beam weapon that can tear a hole through even the thickest armor.

Ruthlessly miniaturized, Ruster engineers had to sacrifice much in order to fit the Fusion Burst Laser into such a small package. The microfocus array and most of the control motors found in common beam weapons have been removed, leaving the weapon hopeless at targeting fighters and awkward against frigates. Achieving maximized armor ablation has also required the beam to be restricted to ultrashort wavelengths, leaving it largely incapable of disrupting shields.

Nonetheless the Fusion Burst Laser, once laid onto a target and fully charged, will melt through hull and armor at a rate several times greater than suggested by its small size.

The ""can-opener"" is a favorite of many freebooters lucky enough to possess a ship capable of fitting energy weapons.",Assault,,,
prv_fusion_pulser,WEAPON,,Assault,,,
prv_heavyilluminator,WEAPON,"A set of ranging lasers amplified to an extreme level of gain, this array will etch deep gashes as it crawls over the target's topology. Useful for boosting the reach of intermediate-range weapons.

A cumbersome mount assembly leaves the laser fairly ineffective at tracking smaller targets. A number of field conversions have replaced the rigid internal drawline with more flexible external wiring, greatly speeding up the array's traverse rate.

It's been remarked that turning the target into white-hot slag is certainly one way to make it show up on sensors.",Support,,,
prv_belt_blaster,WEAPON,"Upsized version of the common mining blaster, featuring improved charge cohesion and enhanced range. Destroys asteroids, ships, and your flux level, all in one easy package.

Between the constant threat of pirates, and the ever-present risk of getting caught in a prv sweep, Rust Belt miners are always on the lookout for dual-use equipment. Enhancing their mining blasters was a natural step, and after some experimentation the Belt Blaster upgrade kit quickly became a regional favorite. 

Though large and bulky, the addional energy feed lines and enhanced focusing arrays allow for not just deadly fire in combat, but operators can also lay in a pre-planned firing solution in order to excavate an entire rock face in moments - without having to wait for dust to settle between shots. The moderate reduction in peak charge level is more than made up for by the increase in overall firing rate and reduced wastage.",General,,,
prv_hfl_array,WEAPON,"Fast-firing and short-ranged pulse laser array. Quantity has a quality all of its own.

When you can't get your hands on the fancy components needed to make high-intensity lasers or physics-defying tachyon beams you have to make up for it somehow. In the belt, this simple laser array is very popular. Cheap, readily available, and flux-efficient enough to be operated even on a beat-up old junker, the HFL array is the common man's big laser.

Naval ordnance bureaus across the sector are given grey hairs by this weapon, as no two arrays ever seem to be quite alike. More pragmatic souls appreciate the ”just jam it in, see what happens” approach to replacement parts enabled by the exceedingly loose engineering tolerances involved.",Assault,,,
prv_spatterflamer,WEAPON,"Sprays a stream of flux-conductive plasma that sticks to ship hulls, dealing additional damage over time.

Derived from the prv Spattergun by Rust Belt engineers, the ingeniously named Spatterflamer emits a stream of flux-conductive liquid that is energized by a plasma particle projector. The result is a supercharged semifluid that sticks to ship hulls and delivers devastating burns. 

The liquid projector is uncomfortably bulky, restricting the weapon to large ships. Even then, the conductor reservoirs are challenging to handle as they must be energized in small batches. 

As they faced pirates armed with the weapon, the prv quickly became curious about its potential, and a limited permit was put out to mount it on corporate warships. 

The first corporate craft carrying the weapon was lost in an attempt to charge the main reservoir, bypassing the cumbersome reloading procedure. The fluid quickly went supercritical and underwent fission, turning the better part of the ship into an impromptu nuclear reactor. 

The circumstances surrounding the destruction of the ”I Won't Forget” were promptly buried by the ship’s operating house.",Assault,,,
,,,,,,
### Built-In ###################,,,,,,
prv_ljungeld_damaged,WEAPON,”It works fine.”,- Chaz,,,
prv_fusion_burster_fighter,WEAPON,"An applied ”can-opener” used for mainly for cutting up abandoned ship hulls, such as those found in the Great Belts around the Kratul system. Mounted on a utility craft this tool can reliably cut almost any salvage into more manageable chunks.

Compared to the larger weaponized Fusion Burst Laser the Cutter lacks range and peak energy output. As a tool this is more than adequate, but in combat the order of the day is generally ”more, faster”.",Assault,,,
prv_hfl_array_single,WEAPON,"Fast firing pulse laser. A solid choice as a do-it-all weapon for a light ship.

When you can't get your hands on the fancy components needed to make high-intensity lasers or physics-defying tachyon beams you have to make up for it somehow. In the belt, this simple laser is very popular. Cheap, readily available, and flux-efficient enough to be operated even on a beat-up old junker, the HFL is the common man's big laser.",General,,,
,,,,,,
#############################,,,,,,
### Weapons,,,,,,
### Rust Belt Ballistic Weapons,,,,,,
#############################,,,,,,
prv_lightthumper,WEAPON,"Ruster-pattern Thumper, downtuned to allow it to be installed in smaller mounts. Fires a salvo of light fragmentation rounds, with poor effect against shields or heavy armor. Ease of operation and good range are the main virtues of this weapon.

In spite of its small size it is just as rugged as the standard model, largely thanks to a significantly lowered cyclic rate of fire. Supposedly the gun only needs maintenance every 5 cycles or 10 000 rounds, though wise weapons officers make sure not to find out the truthfulness of that claim.

There are tales of an overdriven Thumper pattern, combining the small size of the light mount with the full rate of fire of the standard model. Baseless spacer tales dreamt up on too-long voyages through the nether, no doubt.",Finisher,,,
prv_lightthumper_oc,WEAPON,"Optimized Thumper. Little remains of the engineering tolerances of the original; this is a lean, mean killing machine. A ruinous weapon against vulnerable targets.

Thought nonexistent throughout the sector, little more than a tall tale told in old timers’ bars as the night drags long. A dream of equipment that actually works, shared by men who always have to make do.",Assault,,,
prv_lighttripleac,WEAPON,"A tri-barreled version of the Light AC which fires an unceasing stream of light kinetic shells. Highly effective at bringing down shields.

A Rust Belt special, this AC pattern outputs as much kinetic energy as a railgun through sheer volume of fire, though it lacks the accuracy and range of said weapon. As an expedient means of firing large amounts of ordinance at the enemy it is however still a fine choice.

The elegant case ejection mechanism of the Light Dual Autocannon has been augmented through the somewhat less elegant method of simply installing two alternating ejectors.",Close Support,,,
prv_synac,WEAPON,"A hefty piece which fires a swarm of light shells over long distances. Surprisingly accurate, but ineffective against armor and unweildy in close quarters.

Not in any way a standardized weapon, Syndicate Autoguns come in dozens of different calibers and implementations. What they all have in common is J&P ""Hotloader"" ammunition clips, which can drop three shells into the chamber in fractions of a second, and a ballistic computer originally intended for a hypervelocity cannon. It remains mostly accurate.",,,,
prv_kartesch,WEAPON,"Heavy-duty mortar used for firing submunition cartridges which burst into a swarm of explosive bomblets. A flux-efficient siege weapon with high burst damage and excellent effect against lightly armored targets.

The mortar tube is usually converted from a worn-out Hellbore barrel, with recoil hydraulics scrounged from wherever possible and the cartridge loader is adapted from a common spacedock cargo loader. Anything that can be fit with an impact fuze is a submunition candidate, though GA-X shells are regarded as the ideal payload.",Siege,,,
prv_pskd_cluster,WEAPON,"Large point defense array that provides area saturation with a deluge of shells, shredding any fighters or missiles caught under, or vaguely nearby, the gun’s crosshairs.

Numerous pirates make dubious claims about being the original creator behind this somewhat unhinged design - the Cluster is little more than a half-dozen Punktskydd that have been welded together and had their barrels drilled out to fire a larger shell. While this haphazard engineering has left the guns woefully inaccurate and prone to overheating, abandoning prudence and best practices has its upsides - few weapons can claim to put as much ordinance downrange as the Cluster. Fighter pilots, beware.",Area Saturation,,,
prv_massdriver,WEAPON,"Once fired the massive projectile of this gun begins to rapidly tear itself apart, leading to a weapon which delivers a strong focused blow in close combat and a shower of hot shrapnel at long range. Primarily used for disabling shields.

Large-bore ultravelocity kinetics often have the problem of the projectile shattering from the stresses put on it as it is launched. The Shard Driver embraces the issue whole-heartedly, raining jagged shards at any target unwilling to face it in close combat.",Assault / Standoff,,,
,,,,,,
,,,,,,
### Built-In ###################,,,,,,
prv_splitter_fighter,WEAPON,"Fighter weapon which fires explosive grenades which have a fairly large area of effect and a remarkably unreliable proximity fuze.

Derived from the Devastator Cannon, according to the idea that if it’s a good weapon for killing fighters, it should certainly give any fighter carrying one a leg up in a superiority fight.",Fighter,,,
prv_akc_fighter,WEAPON,"This fine-caliber rotary cannon fires a stream of high-velocity flechettes, capable of pressuring enemy shields or destroying light fighter craft through kinetic impact. Highly restrictive magazine size.

Adjusted for strafing runs, the AKC rb-f variant carries a strictly limited amount of ammunition, but is none the less capable of withering damage to shields or unarmored targets.",Point Defense,,,
prv_karbid_saw,WEAPON,"An industrial angle grinder given a different life. When rotating at full speed the blade carries an immense amount of energy, letting it tear deep gashes in the target. The recoil usually sends the user spinning.",Direct Attack,,,
,,,,,,
#############################,,,,,,
### Weapons,,,,,,
### Rust Belt Missile Weapons,,,,,,
#############################,,,,,,
