id,trigger,conditions,script,text,options,notes
ailis compliment response,DialogOptionSelected,$option == bt_ailisCompliment,"$hasRepChatted = true 7
AdjustRepActivePerson WELCOMING 1
FireAll PopulateOptions","Ailis nods with a faint hint of acknowledgment. ""Your words are noted. My dedication to our objectives remains the priority, however.""
OR
Ailis inclines her head slightly, a faint glint in her cybernetic eye. ""Your words are appreciated. Efficiency in both compliments and work is a virtue, wouldn't you agree?""
OR
Ailis maintains her composed demeanor, nodding subtly. ""Thank you. Our efforts in advancing to face our foes endure, much like the enhancements that have prolonged my existence. Your recognition does not go unnoticed.""",,"#Trigger DialogOptionSelected is for picking an option from the interaction list
#$option condition checks for what option selected. The optionID must match the DialogOptionID selected. (IE templateChat from TEMPLATEOPTIONCHAT must be $option == templateChat)
# Script $hasRepChatted = true sets boolean to true. The ""7"" sets to how many days the boolean will be true until it unsets. Will cause Compliment option to disappear for 7 days.
# AdjustRepActivePerson WELCOMING 1: AdjustRepActivePerson will set active person for rep change. ""WELCOMING"" sets the rep limit, so if set to welcoming, rep gain will be limited within WECLOMING And will not go higher. ""1"" sets how much rep is gain or lost. Cannot go over the set reputation limit
# FireAll PopulateOptions will refresh dialog tree and make conditions that require $hasRepChatted == false to not appear. MUST BE PLACED AT THE BOTTOM. CODE FIRES SEQUENTIALLY."
ailis insult response,DialogOptionSelected,$option == bt_ailisInsult,"$hasRepChatted = true 7
AdjustRepActivePerson SUSPICIOUS -1","Ailis's cybernetic eye seems to shine slightly. ""Your attempts at provocation are noted. Such distractions only hinder my goal, nothing more.""
OR
Ailis raises an eyebrow, her expression nonchalant. ""Interesting choice of words. This outburst will be catalogued. Back to actual matters of importance.""
OR
Ailis offers a poised response, keeping her tone professional. ""I appreciate your input, though I encourage us to maintain a constructive atmosphere. Now, do you have anything of importance to say?",,"#Trigger DialogOptionSelected is for picking an option from the interaction list
#$option condition checks for what option selected. The optionID must match the DialogOptionID selected. (IE templateChat from TEMPLATEOPTIONCHAT must be $option == templateChat)
# Script $hasRepChatted = true sets boolean to true. The ""7"" sets to how many days the boolean will be true until it unsets. Will cause Compliment option to disappear for 7 days.
# AdjustRepActivePerson SUSPICIOUS -1: AdjustRepActivePerson will set active person for rep change. ""SUSPICIOUS"" sets the rep limit, so if set to welcoming, rep gain will be limited within SUSPICIOUS And will not go lower. ""-1"" sets how much rep is gain or lost. Cannot go over/ below the set reputation limit
# FireAll PopulateOptions will refresh dialog tree and make conditions that require $hasRepChatted == false to not appear. MUST BE PLACED AT THE BOTTOM. CODE FIRES SEQUENTIALLY."
#END ailis populateoptions,,,,,,
#END ailis,,,,,,
,,,,,,
# kresknov,,,,,,
,,,,,,
# kresknov greetings,,,,,,
kresknov greeting,PickGreeting,$id == bt_kresknov score:10,"ShowPersonVisual
FireAll PopulateOptions","With a subtle inclination of the head, Dr. Kresknov acknowledges your presence over the comms. ""Greetings, captain. What brings you to my channel? Try to keep it brief, there is much to do.""
OR
A measured nod accompanies Dr. Kresknov's greeting, their tone reflecting professional reserve. ""Welcome, captain. Do you have something to discuss, or otherwise..?""
OR
A crisp transmission from Dr. Kresknov pierces through the comms channel. ""Acknowledged. Greetings. I trust your transmission bears news of significance. Efficiency is paramount, after all.""",,"# $id == is to help ensure that this specific greeting is only fired by your npc.
# score:10 provides a score priority, making it show up if you have other similar rules with similar conditions
# ShowPersonVisual is to actually show the npc
# FireAll PopulateOptions is the basic options which almost all npc interactions start off, being the start of the tree
# FireAll means that anything under PopulateOptions that matches its conditions will appear on the list
# Text is for actual text that shows on on the screen. OR allows for different text to appear for the greeting."
#END kresknov greetings,,,,,,
,,,,,,
# kresknov populateoptions,,,,,,
,,,,,,
# kresknov basic chat,,,,,,
kresknov chat,PopulateOptions,$id == bt_kresknov score:10,,,bt_kresknovChat:Chat,"#Trigger PopulateOptions follows from FireAll PopulateOptions. If Conditions match, it will show up as a selectable option
#DialogOptions is to add options. You can add as many options as you want, but keeping options on their own rules helps to add flexibility for conditions. Anything left of the colon is the option id, anything right of the colon is how the option appears when listed"
kresknov compliment,PopulateOptions,"$id == bt_kresknov score:10
$hasRepChatted == false",,,bt_kresknovCompliment:Compliment,"#Trigger PopulateOptions follows from FireAll PopulateOptions. If Conditions match, it will show up as a selectable option
#$hasRepChatted is extra condition, and vital for preventing an option to be spammed
#DialogOptions is to add options. You can add as many options as you want, but keeping options on their own rules helps to add flexibility for conditions. Anything left of the colon is the option id, anything right of the colon is how the option appears when listed"
kresknov insult,PopulateOptions,"$id == bt_kresknov score:10
$hasRepChatted == false",,,bt_kresknovInsult:Insult,"#Trigger PopulateOptions follows from FireAll PopulateOptions. If Conditions match, it will show up as a selectable option
#$hasRepChatted is extra condition, and vital for preventing an option to be spammed
#DialogOptions is to add options. You can add as many options as you want, but keeping options on their own rules helps to add flexibility for conditions. Anything left of the colon is the option id, anything right of the colon is how the option appears when listed"
kresknov chat response,DialogOptionSelected,$option == bt_kresknovChat,,"You decide to try and chat with the doctor.

The comms screen flickers to life with Dr. Kresknov's response, laden with analytical scrutiny. ""I appreciate the formalities, captain, but lets keep small talk to a minimum, shall we?""
OR
You ask the doctor what he does.

With calculated vagueness, Dr. Kresknov replies, ""What do I do..? I delve into any and all domains that could give the Coalition an edge. Of course, more intricate details are confined within classified parameters.""
OR
You continue to pry on what the doctor does.

Dr. Kresknov's tone carries a firm resolve, and he shares a small nod ""I appreciate your curiosity. Really, I do. But the specifics of my work fall under classified domains. Rest assured, my contributions are dedicated to advancing our collective goals. There are areas where even curiosity must yield.""",,"#Trigger DialogOptionSelected is for picking an option from the interaction list
#$option condition checks for what option selected. The optionID must match the DialogOptionID selected. (IE templateChat from TEMPLATEOPTIONCHAT must be $option == templateChat)"
kresknov compliment response,DialogOptionSelected,$option == bt_kresknovCompliment,"$hasRepChatted = true 7
AdjustRepActivePerson WELCOMING 1
FireAll PopulateOptions","Dr. Kresknov leans in, a subtle malevolence in their tone. ""Ah, a discerning eye. It's always gratifying when someone recognizes true.. craftsmanship. Continue to observe, and perhaps you'll witness what we can really achieve in the future.""
OR
Dr. Kresknov acknowledges the compliment with a sly smile, though this is hidden by his mask. ""Your recognition is not misplaced. It takes a keen eye to appreciate the intricacies of what we truly work towards. There's much more brilliance to unveil, I hope you get to see it one day.""
OR
Dr. Kresknov's calculating eyes narrow slightly as a faint smirk tugs at the corner of their lips underneath that mask. ""Your praise doesn't go unnoticed. Efficient.. ""collaboration"".. often leads to remarkable results, wouldn't you agree?""",,"#Trigger DialogOptionSelected is for picking an option from the interaction list
#$option condition checks for what option selected. The optionID must match the DialogOptionID selected. (IE templateChat from TEMPLATEOPTIONCHAT must be $option == templateChat)
# Script $hasRepChatted = true sets boolean to true. The ""7"" sets to how many days the boolean will be true until it unsets. Will cause Compliment option to disappear for 7 days.
# AdjustRepActivePerson WELCOMING 1: AdjustRepActivePerson will set active person for rep change. ""WELCOMING"" sets the rep limit, so if set to welcoming, rep gain will be limited within WECLOMING And will not go higher. ""1"" sets how much rep is gain or lost. Cannot go over the set reputation limit
# FireAll PopulateOptions will refresh dialog tree and make conditions that require $hasRepChatted == false to not appear. MUST BE PLACED AT THE BOTTOM. CODE FIRES SEQUENTIALLY."
kresknov insult response,DialogOptionSelected,$option == bt_kresknovInsult,"$hasRepChatted = true 7
AdjustRepActivePerson SUSPICIOUS -1","A cold smirk surfaces beneath his mask as Dr. Kresknov responds, ""Interesting choice of words. I'd be delighted to discover what about you causes such outbursts. But I don't think you're really worth the expense.""
OR
Dr. Kresknov's gaze sharpens, and a hint of malevolence surfaces in their tone. ""Ah, a misguided attempt at critique. I trust you have a point buried somewhere beneath that shell of yours. It would be a shame if such misguided thoughts were left unexamined.""
OR
Dr. Kresknov maintains a stoic expression, dismissing the insult with chilling nonchalance. ""Your words are as inconsequential. If you've nothing of substance to offer, I suggest you depart. After all, it would be unfortunate if someone were to examine the intricacies of your behavior in a more direct manner.""",,"#Trigger DialogOptionSelected is for picking an option from the interaction list
#$option condition checks for what option selected. The optionID must match the DialogOptionID selected. (IE templateChat from TEMPLATEOPTIONCHAT must be $option == templateChat)
# Script $hasRepChatted = true sets boolean to true. The ""7"" sets to how many days the boolean will be true until it unsets. Will cause Compliment option to disappear for 7 days.
# AdjustRepActivePerson SUSPICIOUS -1: AdjustRepActivePerson will set active person for rep change. ""SUSPICIOUS"" sets the rep limit, so if set to welcoming, rep gain will be limited within SUSPICIOUS And will not go lower. ""-1"" sets how much rep is gain or lost. Cannot go over/ below the set reputation limit
# FireAll PopulateOptions will refresh dialog tree and make conditions that require $hasRepChatted == false to not appear. MUST BE PLACED AT THE BOTTOM. CODE FIRES SEQUENTIALLY."
#END kresknov basic chat,,,,,,
,,,,,,
# kresknov ai cores,,,,,,
kresknov ai cores option,PopulateOptions,$id == bt_kresknov score:10,,,aiCores_startTurnIn:Turn in AI cores to kresknov,
aiCores_turnInOptionSelKresknov,DialogOptionSelected,"$id == bt_kresknov score:10
$option == aiCores_startTurnIn
$faction.id == orks",FireAll PopulateCoresTurnInOptions,"""Mn, AI cores..? How peculiar for you to bring these directly to me, but nonetheless appreciated. Each and every one has a wealth of knowledge to be extracted. And of course, we do also offer a sum of credits as reward, and I'm sure your standing will improve, due to your choice to bring them to us..""
OR
""Ah, AI cores. Excellent. I'll happily take any that you have off your hands, the things we can learn from dissecting them have already proved invaluable in our conflict against Tri-Tachyon. And, of course, a lump sum of credits. That is what you independant types care about most, is it not?""",,
aiCores_turnInResponseKresknov,AICoresTurnedIn,"$id == bt_kresknov score:10
$faction.id == orks",FireAll PopulateOptions,"$PersonRank $personLastName Seems to offer a small-- albeit cold smile, though it's hard to tell from under his mask..

""Thank you, captain. As promised, a generous sum of credits. Do bring any further specimens to the Coalition.""
OR
""Cores received, and credits sent. I look forward to seeing what secrets these specimen collected in their time."" ",,
#END kresknov ai cores,,,,,,
#END kresknov populateoptions,,,,,,
#END kresknov,,,,,,
#END bultach npcs,,,,,,
,,,,,,
