id,type,frame,magnitude,map,path
XHAN_Lurr,ship,,1,normal,graphics/ships/normals/Xhan_Lurr_normal.png
XHAN_Hassak,ship,,1,normal,graphics/ships/normals/Xhan_Hassak_normal.png
XHAN_Velloun,ship,,1,normal,graphics/ships/normals/Xhan_Velloun_normal.png
XHAN_Uvello,ship,,1,normal,graphics/ships/normals/Xhan_Uvello_normal.png
XHAN_Myrianous,ship,,1,normal,graphics/ships/normals/Xhan_Myrianous_normal.png
,,,,,
Occuklop_Decimator,turret,,1,normal,graphics/weapons/normals/Occuklop_Decimator_normal.png
Occuklop_Decimator,hardpoint,,1,normal,graphics/weapons/normals/Occuklop_Decimator_HARDPOINT_normal.png
,,,,,
Xhan_Bloz_large,turret,,1,normal,graphics/weapons/normals/Xhan_large_bloz_TURRET_normal.png
Xhan_Bloz_large,hardpoint,,1,normal,graphics/weapons/normals/Xhan_large_bloz_HARDPOINT_normal.png
,,,,,
Gorel_Plas_Proj,turret,,1,normal,graphics/weapons/normals/Gorel_Plasma_Projector_TURRET_normal.png
Gorel_Plas_Proj,hardpoint,,1,normal,graphics/weapons/normals/Gorel_Plasma_Projector_HARDPOINT_normal.png
,,,,,
Ugol_Plas_Spit,turret,,1,normal,graphics/weapons/normals/Ugol_Plasma_Spitter_TURRET_normal.png
Ugol_Plas_Spit,hardpoint,,1,normal,graphics/weapons/normals/Ugol_Plasma_Spitter_HARDPOINT_normal.png
,,,,,
Xhan_Bloz_medium,turret,,1,normal,graphics/weapons/normals/Xhan_medium_bloz_TURRET_normal.png
Xhan_Bloz_medium,hardpoint,,1,normal,graphics/weapons/normals/Xhan_medium_bloz_HARDPOINT_normal.png
,,,,,
Xhan_Luzna,turret,,1,normal,graphics/weapons/normals/Xhan_Luzna_TURRET_normal.png
Xhan_Luzna,hardpoint,,1,normal,graphics/weapons/normals/Xhan_Luzna_HARDPOINT_normal.png
,,,,,
Xhan_Zarukel,turret,,1,normal,graphics/weapons/normals/Xhan_zarukel_TURRET_normal.png
Xhan_Zarukel,hardpoint,,1,normal,graphics/weapons/normals/Xhan_zarukel_HARDPOINT_normal.png
,,,,,
Xhan_Yazer,turret,,1,normal,graphics/weapons/normals/Xhan_Yazer_Neutron_Maser_TURRET_normal.png
Xhan_Yazer,hardpoint,,1,normal,graphics/weapons/normals/Xhan_Yazer_Neutron_Maser_TURRET_normal.png
,,,,,
Sharik_Demo_Torp,turret,,1,normal,graphics/weapons/normals/Sharik_Missile_TURRET_normal.png
Sharik_Demo_Torp,hardpoint,,1,normal,graphics/weapons/normals/Sharik_Missile_HARDPOINT_normal.png
,,,,,
Chok_point_def,turret,,1,normal,graphics/weapons/normals/Chok_PD_TURRET_normal.png
Chok_point_def,hardpoint,,1,normal,graphics/weapons/normals/Chok_PD_HARDPOINT_normal.png
,,,,,
Xhan_Palik,turret,,1,normal,graphics/weapons/normals/Xhan_Palik_TURRET_normal.png
Xhan_Palik,hardpoint,,1,normal,graphics/weapons/normals/Xhan_Palik_HARDPOINT_normal.png
,,,,,
Xhan_Bloz_small,turret,,1,normal,graphics/weapons/normals/Xhan_bloz_TURRET_normal.png
Xhan_Bloz_small,hardpoint,,1,normal,graphics/weapons/normals/Xhan_bloz_HARDPOINT_normal.png
,,,,,
Xhan_Zhuk,turret,,1,normal,graphics/weapons/normals/Xhan_zhuk_TURRET_normal.png
Xhan_Zhuk,hardpoint,,1,normal,graphics/weapons/normals/Xhan_zhuk_HARDPOINT_normal.png
,,,,,
Xhan_Syr,turret,,1,normal,graphics/weapons/normals/xhan_Syr_missile_TURRET_normal.png
Xhan_Syr,hardpoint,,1,normal,graphics/weapons/normals/xhan_Syr_missile_HARDPOINT_normal.png
,,,,,
Xhan_Kobraz,turret,,1,normal,graphics/weapons/normals/Xhan_Plasteen_Kobraz_TURRET_normal.png
Xhan_Kobraz,hardpoint,,1,normal,graphics/weapons/normals/Xhan_Plasteen_Kobraz_HARDPOINT_normal.png
,,,,,
Xhan_Grokan,turret,,1,normal,graphics/weapons/normals/Xhan_Plasteen_Grokan_TURRET_normal.png
Xhan_Grokan,hardpoint,,1,normal,graphics/weapons/normals/Xhan_Plasteen_Grokan_HARDPOINT_normal.png
,,,,,
Xhan_Zhun,turret,,1,normal,graphics/weapons/normals/Xhan_Zhun_TURRET_normal.png
Xhan_Zhun,hardpoint,,1,normal,graphics/weapons/normals/Xhan_Zhun_HARDPOINT_normal.png
,,,,,
Xhan_svech,turret,,1,normal,graphics/weapons/normals/Xhan_plasteen_Svech_TURRET_normal.png
Xhan_svech,hardpoint,,1,normal,graphics/weapons/normals/Xhan_plasteen_Svech_HARDPOINT_normal.png
,,,,,
Xhan_Erlekhkeyt,turret,,1,normal,graphics/weapons/normals/Xhan_Erlekhkeyt_TURRET_BASE_normal.png
Xhan_Erlekhkeyt,hardpoint,,1,normal,graphics/weapons/normals/Xhan_Erlekhkeyt_HARDPOINT_BASE_normal.png
,,,,,
Stolb_Demo_charge,turret,,1,normal,graphics/weapons/normals/Stolb_Demolition_charge_TURRET_normal.png
Stolb_Demo_charge,turretbarrel,,1,normal,graphics/weapons/normals/Stolb_Barrel_TURRET_normal.png
Stolb_Demo_charge,hardpoint,,1,normal,graphics/weapons/normals/Stolb_Demolition_charge_HARDPOINT_normal.png
Stolb_Demo_charge,hardpointbarrel,,1,normal,graphics/weapons/normals/Stolb_Barrel_HARDPOINT_normal.png
,,,,,
Zakrep_Prox_Burst,turret,,1,normal,graphics/weapons/normals/Zakrep_Proximity_Burst_TURRET_normal.png
Zakrep_Prox_Burst,turretbarrel,,1,normal,graphics/weapons/normals/Zakrep_Barrel_TURRET_normal.png
Zakrep_Prox_Burst,hardpoint,,1,normal,graphics/weapons/normals/Zakrep_Proximity_Burst_HARDPOINT_normal.png
Zakrep_Prox_Burst,hardpointbarrel,,1,normal,graphics/weapons/normals/Zakrep_Barrel_HARDPOINT_normal.png
,,,,,
Xhan_Tsebrek,turret,,1,normal,graphics/weapons/normals/Xhan_tsebrek_TURRET_normal.png
Xhan_Tsebrek,turretbarrel,,1,normal,graphics/weapons/normals/Xhan_tsebrek_TURRET_BARREL_normal.png
Xhan_Tsebrek,hardpoint,,1,normal,graphics/weapons/normals/Xhan_tsebrek_HARDPOINT_normal.png
Xhan_Tsebrek,hardpointbarrel,,1,normal,graphics/weapons/normals/Xhan_tsebrek_HARDPOINT_BARREL_normal.png
,,,,,
Steizok_Autogun,turret,,1,normal,graphics/weapons/normals/Steizok_Autogun_TURRET_normal.png
Steizok_Autogun,turretbarrel,,1,normal,graphics/weapons/normals/Steizok_Barrel_TURRET_normal.png
Steizok_Autogun,hardpoint,,1,normal,graphics/weapons/normals/Steizok_Autogun_HARDPOINT_normal.png
Steizok_Autogun,hardpointbarrel,,1,normal,graphics/weapons/normals/Steizok_Barrel_HARDPOINT_normal.png
,,,,,
Igol_point_def,turret,,1,normal,graphics/weapons/normals/Igol_Point_Defense_TURRET_normal.png
Igol_point_def,turretbarrel,,1,normal,graphics/weapons/normals/Igol_barrel_TURRET_normal.png
Igol_point_def,hardpoint,,1,normal,graphics/weapons/normals/Igol_Point_Defense_HARDPOINT_normal.png
Igol_point_def,hardpointbarrel,,1,normal,graphics/weapons/normals/Igol_barrel_HARDPOINT_normal.png
,,,,,
Shtir_Autocannon,turret,,1,normal,graphics/weapons/normals/Shtir_Autocannon_TURRET_normal.png
Shtir_Autocannon,turretbarrel,,1,normal,graphics/weapons/normals/Shtir_Barrel_TURRET_normal.png
Shtir_Autocannon,hardpoint,,1,normal,graphics/weapons/normals/Shtir_Autocannon_HARDPOINT_normal.png
Shtir_Autocannon,hardpointbarrel,,1,normal,graphics/weapons/normals/Shtir_Barrel_HARDPOINT_normal.png
,,,,,
Xhan_Hezek,turret,,1,normal,graphics/weapons/normals/xhan_Hezek_TURRET_normal.png
Xhan_Hezek,turretbarrel,,1,normal,graphics/weapons/normals/xhan_Hezek_Barrel_TURRET_normal.png
Xhan_Hezek,hardpoint,,1,normal,graphics/weapons/normals/xhan_Hezek_HARDPOINT_normal.png
Xhan_Hezek,hardpointbarrel,,1,normal,graphics/weapons/normals/xhan_Hezek_Barrel_HARDPOINT_normal.png
,,,,,
Xhan_Shtir_Twinlink,turret,,1,normal,graphics/weapons/normals/xhan_twinlink_shtir_TURRET_normal.png
Xhan_Shtir_Twinlink,turretbarrel,,1,normal,graphics/weapons/normals/xhan_twinlink_shtir_barrel_TURRET_normal.png
Xhan_Shtir_Twinlink,hardpoint,,1,normal,graphics/weapons/normals/xhan_twinlink_shtir_HARDPOINT_normal.png
Xhan_Shtir_Twinlink,hardpointbarrel,,1,normal,graphics/weapons/normals/xhan_twinlink_shtir_barrel_HARDPOINT_normal.png
,,,,,
Xhan_Drob,turret,,1,normal,graphics/weapons/normals/xhan_Drob_TURRET_normal.png
Xhan_Drob,turretbarrel,,1,normal,graphics/weapons/normals/xhan_Drob_barrel_TURRET_normal.png
Xhan_Drob,hardpoint,,1,normal,graphics/weapons/normals/xhan_Drob_HARDPOINT_normal.png
Xhan_Drob,hardpointbarrel,,1,normal,graphics/weapons/normals/xhan_Drob_barrel_HARDPOINT_normal.png
,,,,,
Xhan_bogul,turret,,1,normal,graphics/weapons/normals/Xhan_Plasteen_Bogul_TURRET_normal.png
Xhan_bogul,turretbarrel,,1,normal,graphics/weapons/normals/Xhan_Plasteen_Bogul_TURRET_BARREL_normal.png
Xhan_bogul,hardpoint,,1,normal,graphics/weapons/normals/Xhan_Plasteen_Bogul_HARDPOINT_normal.png
Xhan_bogul,hardpointbarrel,,1,normal,graphics/weapons/normals/Xhan_Plasteen_Bogul_HARDPOINT_BARREL_normal.png
,,,,,
Xhan_Shpizak,turret,,1,normal,graphics/weapons/normals/Xhan_Shpizak_TURRET_BASE_normal.png
Xhan_Shpizak,turretbarrel,,1,normal,graphics/weapons/normals/Xhan_Shpizak_TURRET_BARREL_normal.png
Xhan_Shpizak,hardpoint,,1,normal,graphics/weapons/normals/Xhan_Shpizak_HARDPOINT_BASE_normal.png
Xhan_Shpizak,hardpointbarrel,,1,normal,graphics/weapons/normals/Xhan_Shpizak_HARDPOINT_BARREL_normal.png
,,,,,
Xhan_Gromm,turret,,1,normal,graphics/weapons/normals/Xhan_Gramada_TURRET_normal.png
Xhan_Gromm,turretbarrel,,1,normal,graphics/weapons/normals/Xhan_Gramada_TURRET_BARREL_normal.png
,,,,,
