name,id,tier,rarity,base value,range,damage/second,damage/shot,emp,impact,turn rate,OPs,ammo,ammo/sec,reload size,type,energy/shot,energy/second,chargeup,chargedown,burst size,burst delay,min spread,max spread,spread/shot,spread decay/sec,beam speed,proj speed,launch speed,flight time,proj hitpoints,autofireAccBonus,extraArcForAI,hints,tags,groupTag,tech/manufacturer,for weapon tooltip>>,primaryRoleStr,speedStr,trackingStr,turnRateStr,accuracyStr,customPrimary,customPrimaryHL,customAncillary,customAncillaryHL,noDPSInTooltip,number
##实弹高爆##,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
熔蚀暴雨,ssp_heatneedle,0,0.5,1200,800,,40,,1,15,12,,,,HIGH_EXPLOSIVE,45,,0,4.55,30,0.05,0,9,0.8,4,,1200,,,10,,,,"he6,ssp_bp",,楼兰工业,,反装甲,,,,,"每发对装甲造成等于弹丸伤害 %s 伤害, %s ",50%|无视装甲减伤,,,,5.75
熔蚀细雨,ssp_lightheatneedle,0,0.5,800,700,,40,,1,20,8,,,,HIGH_EXPLOSIVE,45,,0,5.3,15,0.05,0,9,0.8,4,,1200,,,10,,,,"he4,ssp_bp",,楼兰工业,,反装甲,,,,,"每发对装甲造成等于弹丸伤害 %s 伤害, %s ",50%|无视装甲减伤,,,,23.6
黄泉加农炮,ssp_shortgun,0,0.5,2200,900,,600,,1,9,22,,,,HIGH_EXPLOSIVE,840,,0.4,2.1,,,0,0,0,0,,350,,,10,,,,"he9,ssp_bp",,楼兰工业,,反装甲,,,,,弹丸飞行中会产生等于弹丸伤害 %s 的 %s 范围爆炸,25%|高爆,,,,
##实弹动能##,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
六重式自动炮,ssp_GPD,0,0.5,600,700,,100,0,1,60,6,,,,KINETIC,100,,0,3.4,6,0.15,4,10,1.5,4,,700,,,10,,,,"kinetic6,ssp_bp",,楼兰工业,,反护盾,,,,,,,,,,5178
重力锤击者,ssp_gravitonluncher,0,0.5,1200,800,,200,,1,18,12,,,,KINETIC,320,,0,1.6,,,4,8,1.2,4,,700,,,10,,,,"kinetic8,ssp_bp",,楼兰工业,,反护盾,,,,,击中护盾时 %s 倍伤害,2,,,,13.8
超重力战锤,ssp_largegravitonluncher,0,0.5,2500,900,,200,,1,12,25,,,,KINETIC,320,,0,1.4,2,0.2,2,8,1.2,4,,700,,,10,,,,"kinetic8,ssp_bp",,楼兰工业,,反护盾,,,,,击中护盾时 %s 倍伤害,2,,,,13.8
##实弹能量##,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重离子冲击波,ssp_blaster,0,0.5,1500,1000,,700,350,300,10,15,,,,ENERGY,1000,,0,5.4,1,, ,0,0,0,,1000,,,10,,,,"ssp_bp,energy9",,楼兰工业,,通用/持久战,,,,,%s :具有 %s 的武器在命中目标时可以使本舰船对命中目标的 %s 增加一层，本舰船所有具有 %s 的武器在后续击中目标时都会根据 %s 的层数每层增加 %s 伤害且无上限。,持久战斗|持久战斗|专注值|持久战斗|专注值|1%,,,,4828
重离子驱动器,ssp_BigFackingGPD,0,0.5,3000,1000,,900,450,300,6,30,,,,ENERGY,1300,,0,3.4,1,, ,0,0,0,,1000,,,10,,,,"ssp_bp,energy9,LR",,楼兰工业,,通用/持久战,,,,,%s :具有 %s 的武器在命中目标时可以使本舰船对命中目标的 %s 增加一层，本舰船所有具有 %s 的武器在后续击中目标时都会根据 %s 的层数每层增加 %s 伤害且无上限。,持久战斗|持久战斗|专注值|持久战斗|专注值|1%,,,,4826
##导弹##,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
离子投射器DEM,ssp_plasmamissile,0,0.5,400,2500,,100,0,25,10,4,,,,ENERGY,0,,0,15,1,,0,0,0,0,,300,50,5.2,240,,,DO_NOT_AIM,"ssp_bp,missile7, damage_special, damage_soft_flux",,楼兰工业,,瘫痪,,,,,"导弹对目标发射离子束, 在 %s 秒内造成可忽略不计的能量伤害和 %s EMP。光束的伤害受到导弹武器而不是能量武器效果影响。
光束命中船体或装甲时持续产生打击武器与引擎的电弧，造成额外 EMP 与能量伤害。当命中护盾时，将根据目标硬幅能水平随机产生穿透护盾的电弧。",3|800/s,,,TRUE,4354
光束-离子投射器DEM,ssp_plasmamissile_payload,1,,0,1000,10,,800,,30,0,,,,ENERGY,0,,0.1,0.25,,,,,,,1000000,,,,,,,SYSTEM,fires_one_burst,,,,,,,,,,,,,,11.91
追踪诱饵发射仓,ssp_FlareMine,0,0.5,800,1500,,100,400,,,8,30,0.3,6,ENERGY,0,,0,9,6,0.05,0,0,0,0,,400,200,10,1,,,"PD,DO_NOT_AIM","ssp_bp,utility8",,楼兰工业,,点防御,,,,,诱饵会主动寻找并摧毁导弹,,,,,
集束炸弹发射架,ssp_MedMissle,0,0.5,1000,2500,,2000,,50,10,10,15,,,HIGH_EXPLOSIVE,0,,0,8,1,,0,0,0,0,,250,50,9,350,,,"DO_NOT_AIM, CONSERVE_5","ssp_bp,missile18, strike15 ",,楼兰工业,,终结打击,普通,良好,,,弹头会分散为多枚惯性炸弹,,,,TRUE,1688
大型集束炸弹发射架,ssp_LargeMissile,0,0.5,2000,2500,,2000,,50,10,20,36,,,HIGH_EXPLOSIVE,0,,0,13,2,1,0,0,0,0,,250,50,9,350,,,"DO_NOT_AIM, CONSERVE_5","ssp_bp,missile18, strike15 ",,楼兰工业,,终结打击,普通,良好,,,弹头会分散为多枚惯性炸弹,,,,TRUE,1688
混乱武装,ssp_ChaosArmory,0,0.5,2600,2500,,300,,50,10,26,144,,,ENERGY,0,,0,17,8,0.2,0,0,0,0,,300,100,12.5,240,,,"DO_NOT_AIM, CONSERVE_5","ssp_bp,missile12,strike9, damage_special",,楼兰工业,,多功能,普通,普通,,,"发射下列特殊弹药，每种概率 %s :

脉冲弹药:导弹机动性和速度明显提升且一次发射 %s 枚,每枚导弹造成 %s 能量伤害和 %s EMP

干扰弹药:初始瞄准阶段结束后无制导,击中时将轻微抑制目标速度,造成 %s 动能伤害

终结弹药:导弹机动性和速度明显降低,在 %s 范围内造成最高 %s 破片伤害

熔蚀弹药:分裂为 %s 枚小型导弹,每枚导弹造成 %s 高爆伤害且对装甲造成等于弹丸伤害 %s 伤害, %s 
",25%|3|100|200|300|100|900|10|30|50%|无视装甲减伤,,,TRUE,12
罗布泊聚变导弹(小),ssp_nuke,0,0.5,500,1800,,2500,2000,1000,5,3,1,,,ENERGY,0,,0,20,1,,0,0,0,0,,100,50,25,600,,,"GUIDED_POOR, STRIKE","ssp_bp,missile18, strike15 ",,楼兰工业,,终结打击,极差,极差,,,极高的 %s 生命值，且拥有一个 %s 容量 %s 效率的护盾。,700|400|1.0,,,TRUE,629
罗布泊聚变导弹(中),ssp_nukeM,0,0.5,1000,1800,,2500,2000,1000,5,12,6,,,ENERGY,0,,0,20,1,,0,0,0,0,,100,50,25,600,,,"GUIDED_POOR, STRIKE","ssp_bp,missile18, strike15 ",,楼兰工业,,终结打击,极差,极差,,,极高的 %s 生命值，且拥有一个 %s 容量 %s 效率的护盾。,700|400|1.0,,,TRUE,729
罗布泊巡航MIRV,ssp_nuke_MIRV,0,0.5,2800,4000,,6000,2000,1000,5,28,5,,,ENERGY,0,,0,20,1,,0,0,0,0,,200,50,12,600,,,STRIKE,"ssp_bp,missile18, strike15 ",,楼兰工业,,终结打击,极差,极差,,,子弹头拥有较高的 %s 生命值，且拥有一个 %s 容量 %s 效率的护盾。,700|400|1.0,,,TRUE,729
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###内置武器###,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
轻型递送者光束(LRPD),ssp_taclaser,,,1,800,50,,,0,20,1000,,,,ENERGY,,0,0.1,0.1,,,,,,,7200,,,,,,,"PD,SYSTEM",,,楼兰工业,,点防御/特殊,,,,,%s :多个不同舰船发射的光束命中 %s 时可在舰船间传递幅能，直到各舰船幅能水平相同。每个具有递送透镜的光束将增加传输速率 %s 幅能/秒，且所有幅能都会转化为软幅能。,递送透镜|相同舰船|100,,,,18
轻型递送者光束(SR),ssp_taclaser_srfd,,,1,400,30,,,0,20,1000,,,,ENERGY,,0,0.1,0.1,,,,,,,7200,,,,,,,SYSTEM,,,楼兰工业,,特殊,,,,,%s :多个不同舰船发射的光束命中 %s 时可在舰船间传递幅能，直到各舰船幅能水平相同。每个具有递送透镜的光束将增加传输速率 %s 幅能/秒，且所有幅能都会转化为软幅能。,递送透镜|相同舰船|100,,,,178
六重式自动炮(战机型),ssp_GPD_fighter,,,1,500,,100,0,1,60,1000,,,,KINETIC,60,,0,1.2,1,,0,9,1.5,4,,700,,,10,,,SYSTEM,,,楼兰工业,,反护盾,,,,,,,,,,5148
离子切割束,ssp_TDS_buildinmissile,,,1,1500,,1,,5,30,1000,,,,ENERGY,0,,0,10,1,,0,0,0,0,,150,50,12.5,50,,,SYSTEM,"damage_special, damage_soft_flux",,楼兰工业,,瘫痪,较快,无,,,发射一对相互照射的离子束，造成可以忽略不计的能量伤害和 %s EMP,2x800/s,,,TRUE,12.3
红火蚁内置发射器,ssp_swarm,,,1,1000,,210,,5,30,1000,,,,FRAGMENTATION,0,,0,4,8,0.1,5,5,0,0,,400,120,3.0,80,,,"ANTI_FTR,DO_NOT_AIM,CONSERVE_5,SYSTEM",energy6,,楼兰工业,,多功能,,,,,"可使用战术系统切换弹药种类：
破片弹药：较小范围伤害
动能弹药：伤害变为1/3的动能伤害，飞行更快但更脆弱
高爆弹药：伤害变为1/3的高爆伤害，飞行更快但更脆弱",,,,,16.3
红火蚁内置发射器,ssp_swarm_naga,,,1,1500,,210,,5,30,1000,,,,FRAGMENTATION,0,,0,10,20,0.1,5,5,0,0,,400,120,5.0,80,,,"ANTI_FTR,DO_NOT_AIM,CONSERVE_5,SYSTEM",energy6,,楼兰工业,,多功能,,,,,"可使用战术系统切换弹药种类：
破片弹药：较小范围伤害
动能弹药：伤害变为1/3的动能伤害，飞行更快但更脆弱
高爆弹药：伤害变为1/3的高爆伤害，飞行更快但更脆弱",,,,,16.3
充电长矛内置型,ssp_shredder,,,1,1000,600,,,0,30,1000,,,,ENERGY,,600,0.25,0.1,2.1,10,,,,,1000000,,,,,,,SYSTEM,,,楼兰工业,,压制,,,,,对即将结束照射时击中的目标发射 %s 道伤害属性等于光束的电弧，每道电弧拥有 %s 基础伤害与 %s 基础EMP，电弧的伤害和EMP可随舰船幅能水平最多提升 %s 。,10|100|100|100%,,,,3.51
相位干涉束,ssp_lanina_weapon,,,1,1000,1000,,1000,0,30,1000,,,,ENERGY,,1000,0.1,0.1,1,6,,,,,1000000,,,,,,,SYSTEM,,,楼兰工业,,瘫痪,,,,,命中时小概率产生打击武器与引擎的电弧，造成额外 EMP 与能量伤害，并阻止目标移动。,,,,,20
易爆电浆投射器,ssp_siege,,,1,800,,1000,,100,0,1000,1,,,ENERGY,0,,0.5,1,,,0,30,30,4,,100,400,5,500,,,SYSTEM,,,楼兰工业,,突击,,,,,造成小范围伤害,,弹丸速度会逐渐减低,,,1.36
四管火神炮,ssp_vulcan,,,1,600,,50,,1,75,1000,,,,FRAGMENTATION,2,,0,0.05,1,,0,10,0.2,10,,800,,,10,,,"PD,SYSTEM",,,楼兰工业,,点防御,,,,,,,,,,149
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###代码及装饰###,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
红火蚁(动能,ssp_swarm_KINETIC,,,1,1000,,70,,5,30,1000,4,2,8,KINETIC,0,,0,0.2,1,,0,20,0,0,,550,120,3,40,,,SYSTEM,,,,,,,,,,,,,,,16.3
红火蚁(高爆,ssp_swarm_HE,,,1,1000,,70,,5,30,1000,4,2,8,HIGH_EXPLOSIVE,0,,0,0.2,1,,0,20,0,0,,550,120,3,40,,,SYSTEM,,,,,,,,,,,,,,,16.3
红火蚁(动能,ssp_swarm_naga_KINETIC,,,1,1500,,70,,5,30,1000,4,2,8,KINETIC,0,,0,0.2,1,,0,20,0,0,,550,120,5,40,,,SYSTEM,,,,,,,,,,,,,,,16.3
红火蚁(高爆,ssp_swarm_naga_HE,,,1,1500,,70,,5,30,1000,4,2,8,HIGH_EXPLOSIVE,0,,0,0.2,1,,0,20,0,0,,550,120,5,40,,,SYSTEM,,,,,,,,,,,,,,,16.3
潮汐(T)_装饰武器,ssp_tide_T_cover,,,1,0,0,,,0,0,1000,,,,ENERGY,,0,1,1,,,,,,,1000000,,,,,,,SYSTEM,,,,,,,,,,,,,,,35.1
山洪_装饰武器,ssp_flood_deco,,,1,0,0,,,0,0,1000,,,,ENERGY,,0,1,1,,,,,,,1000000,,,,,,,SYSTEM,,,,,,,,,,,,,,,35.1
祝融_装饰武器,ssp_zhurong_cover,,,1,0,0,,,0,0,1000,,,,ENERGY,,0,1,1,,,,,,,1000000,,,,,,,SYSTEM,,,,,,,,,,,,,,,35.1
裂片闪现_空雷,ssp_zhurong_system_minelayer,0,,1,,,300,,25,,,,,,ENERGY,0,,,,1,,,,,,,0,0,0.5,1000,,,SYSTEM,,,,,,,,,,,,,,,38.5
向量喷口,ssp_thrusters,,,,1,1,,,,,,,,,,,,,10,,,,,,,,,,,,,,SYSTEM,,,,,,,,,,,,,,,
混乱武装-溶蚀,ssp_ChaosArmory_HIGH_EXPLOSIVE,0,,1,2500,,200,,50,10,1,,,,HIGH_EXPLOSIVE,0,,0,10,1,0.1,0,0,0,0,,300,100,10,150,,,SYSTEM,,,,,,,,,,,,,,TRUE,12
混乱武装-脉冲,ssp_ChaosArmory_ENERGY,0,,1,2500,,60,200,50,10,1,,,,ENERGY,0,,0,10,1,0.1,0,0,0,0,,450,100,8.75,60,,,SYSTEM,,,,,,,,,,,,,,TRUE,12
混乱武装-终结,ssp_ChaosArmory_FRAGMENTATION,0,,1,2500,,600,,50,10,1,,,,FRAGMENTATION,0,,0,10,1,0.1,0,0,0,0,,220,100,18,150,,,SYSTEM,,,,,,,,,,,,,,TRUE,12
混乱武装-干扰,ssp_ChaosArmory_KINETIC,0,,1,2500,,200,,50,10,1,,,,KINETIC,0,,0,10,1,0.1,0,0,0,0,,600,200,6.5,100,,,SYSTEM,,,,,,,,,,,,,,TRUE,12
共工_装饰武器,ssp_interference,,,1,5000,0,,,0,0,1000,,,,ENERGY,,0,0,3,0.1,,,,,,1000000,,,,,,,SYSTEM,,,,,,,,,,,,,,,35.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
